galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
UGC03580,0.11,56.2,28.5,0.42887205561243696,18688.693636363638,159300.3607273218,177989.05436368543,45.34044882883274,132.37461871524087,139.92425086454955,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,0.23,64.6,22.7,-0.38521420385180677,26691.01347826087,-68431.51442062923,0.0,78.35134395784159,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,0.34,70.2,17.2,-0.5919554460134773,26231.88382352941,-71136.38612196923,0.0,94.43961298099437,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,0.46,71.6,11.7,-0.7411698415188247,23425.037826086962,-65832.69021609449,0.0,103.80518965832104,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,0.57,71.0,11.3,-0.8230736082475395,20180.206491228073,-58999.11750002606,0.0,107.25072354068294,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,0.69,69.0,9.37,-0.9434945066270966,17765.858115942032,-55869.13920484173,0.0,110.7178490578642,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,0.8,67.7,6.23,-1.0405047360318316,16258.685124999998,-53141.73987939874,0.0,114.0480078738774,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,0.92,66.9,4.0,-1.1144166300313665,14868.381847826087,-49492.73477329929,0.0,116.95687795080715,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,1.03,66.6,3.1,-1.1694562917007163,13908.845145631067,-46390.437145438824,0.0,119.69173112625616,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,1.14,66.8,3.02,-1.188722279985303,12889.090789473685,-42604.67397386109,0.0,121.21700994497431,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,1.26,67.4,3.09,-1.1877087972813472,11859.923015873017,-38514.221441393354,0.0,122.24362151049027,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,1.37,68.3,2.71,-1.165885076237713,10958.337737226277,-34770.975179555026,0.0,122.52723248323207,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,1.49,69.6,2.75,-1.122953288097177,10021.917382550335,-30793.36272061054,0.0,122.19925081603405,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,1.61,71.2,2.61,-1.0712082516290544,9215.279813664596,-27185.024475017653,0.0,121.80558484732956,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,1.71,72.9,4.09,-1.0181977497914052,8624.600058479531,-24328.63358199929,0.0,121.44161601362194,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,1.83,74.9,6.17,-0.9548585145078633,7983.62218579235,-21319.137482786817,0.0,120.87195125420952,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,1.94,77.0,7.74,-0.8874381567285503,7438.728762886598,-18690.377059893493,0.0,120.12965412420033,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,2.06,79.2,5.36,-0.8177863056708943,6911.367912621359,-16220.129166372933,0.0,119.32065160733912,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,2.18,81.4,6.34,-0.752645078132361,6462.521697247706,-14106.375079434056,0.0,118.69413338493187,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,2.29,83.6,2.03,-0.6962825245780683,6132.546812227075,-12423.149395983226,0.0,118.50541000308804,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,2.4,85.7,1.94,-0.6468950739709546,5852.042166666668,-11012.965970513114,0.0,118.51118596993282,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,2.52,87.8,1.7,-0.5989458312590208,5575.277023809524,-9711.106135321888,0.0,118.53142241616777,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,2.63,89.7,2.16,-0.5546469615134078,5333.579543726236,-8616.73198025151,0.0,118.43696298031287,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,2.75,91.4,1.88,-0.5106635509236728,5067.5679272727275,-7587.24069874578,0.0,118.05003939008238,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,2.86,92.8,3.36,-0.47169900888967303,4830.657167832167,-6738.769872084866,0.0,117.5401186829416,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,2.98,94.1,1.4,-0.43270365762880203,4584.196979865772,-5932.74930539476,0.0,116.87988278570441,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,3.09,95.2,5.51,-0.3971008647920658,4366.339190938511,-5250.782732474038,0.0,116.15501754121514,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,3.2,96.1,6.23,-0.365089170011286,4160.68253125,-4661.5534349984455,0.0,115.38710543210622,0.0,0.0,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,4.52,97.4,2.3,-0.16740867313504063,2482.0768584070797,-1513.2866972387671,968.7901611683126,105.91972148754924,0.0,66.17349566465998,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,4.69,96.9,11.7,-0.15771248037300212,2344.7217484008524,-1373.9626097693135,970.7591386315389,104.8653660652553,0.0,67.47488688528435,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,6.03,96.8,2.3,-0.01199725282956369,1572.7238142620233,-81.29169780736403,1491.4321164546593,97.3833897541054,0.0,94.83319915631654,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,7.53,105.0,1.02,0.26634307090209264,1121.3609296148738,1445.2005611822105,2566.5614907970844,91.89041190461603,104.31855168522063,139.01873264312997,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
UGC03580,8.58,110.0,7.12,0.43992179996874087,907.8072027972028,2094.931807383465,3002.7390101806677,88.2552310064395,134.0690676753968,160.51012649471724,,64854.595713665614,40858.431904550605,True,3.905049429706826,0.630000564415534,75522976129.71329,formula
