galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
NGC0289,1.5,164.0,28.2,-0.17541214592790083,21382.534733333337,-1843.9500778107533,19538.584655522583,179.0916025390359,0.0,171.19543505387014,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,2.52,194.0,32.0,-0.3090902350539941,20368.860992063495,-1934.04021617418,18434.820775889315,226.56021208499962,0.0,215.53595606125924,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,3.46,175.0,25.2,-0.4188791974183522,13479.232658959536,-1908.9451522203137,11570.287506739221,215.95866502643509,0.0,200.0829697233568,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,4.32,185.0,31.5,-0.3524287223625748,11285.745925925927,-1286.3771146138083,9999.368811312119,220.8040361949935,0.0,207.83953729949545,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,5.43,175.0,27.9,-0.47147006380169654,9055.093112338858,-1369.0996174584386,7685.993494880419,221.74119058037007,0.0,204.29132305900973,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,6.38,167.0,27.2,-0.47164536529437195,7019.487852664578,-1165.6700788587616,5853.817773805817,211.6230906588409,0.0,193.25464392060832,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,7.57,176.0,7.18,-0.23665440643815783,5189.1784015852045,-492.9461423343274,4696.232259250877,198.1970749027341,0.0,188.5483444704014,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,10.6,185.0,4.29,0.14225957893014946,2799.3662830188678,211.61985384877502,3010.986136867643,172.25934691621237,47.3621204212503,178.65176475701833,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,13.57,183.0,4.22,0.3280018881429774,1776.0991893883565,381.13361362498557,2157.232803013342,155.24711269456833,71.91650114466815,171.09543867938459,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,16.64,172.0,4.33,0.3880135504753046,1204.8368389423074,367.68365747414526,1572.5204964164527,141.59267283302478,78.21928189628039,161.76137072975666,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,19.71,161.0,4.24,0.3671220219989716,910.0857483510908,293.70042086029713,1203.786169211388,133.93203537615636,76.08439587166646,154.03449417307948,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,22.68,156.0,5.08,0.3734754233003024,737.8330555555555,259.6568202411761,997.4898757967316,129.36017045443313,76.7399288706334,150.40967516443175,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,25.75,159.0,6.49,0.4911342989331026,600.0253825242718,300.74872007148764,900.7741025957594,124.3006580835355,88.00158829158032,152.29882843226602,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
NGC0289,28.72,173.0,6.97,0.7403175036506845,496.2340981894151,406.45674847422833,902.6908466636435,119.3810843475632,108.04368475843388,161.01329484294095,,15408.280493501139,15768.150501123228,True,2.9786234598464856,1.0233556241252146,79643445383.67233,formula
