galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
NGC5371,1.45,216.0,10.0,-0.2175880484324812,40022.6275862069,-2353.3950997396128,37669.23248646729,240.9,0.0,233.7100492177809,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,2.88,215.0,7.0,-0.15658724166199608,18779.22,-852.6910336837819,17926.52896631622,232.56,0.0,227.21884477963246,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,4.33,215.0,5.0,-0.18197607088270407,12812.72323325635,-659.1043797066283,12153.618853549722,235.54,0.0,229.4017646747084,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,5.78,214.0,4.0,-0.25966369356484115,10280.093010380622,-704.5489987582199,9575.544011622402,243.76,0.0,235.2586754769683,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,7.22,215.0,4.0,-0.26308729446079554,8335.443545706372,-571.4661192454298,7763.977426460942,245.32000000000002,0.0,236.76130811230115,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,8.66,221.0,3.0,-0.26966861073246934,7391.339491916859,-488.3602595138394,6902.9792324030195,253.0,0.0,244.4990800649568,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,11.55,233.0,3.0,-0.3791924481324737,6875.639307359306,-514.8793869911773,6360.759920368129,281.8042476613864,0.0,271.04755501618513,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,14.48,237.0,3.0,-0.47701374210344416,6259.636643646409,-516.6425115027824,5742.994132143626,301.0640108016898,0.0,288.37225080343586,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,17.28,242.0,3.0,-0.41468295790282744,5137.342019675925,-376.35722667247626,4760.984793003449,297.94843530382906,0.0,286.8271556584202,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,20.2,241.0,3.0,-0.42271838449599974,4393.762316831684,-328.19168740335726,4065.570629428327,297.91609355655834,0.0,286.5737718536925,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,23.12,240.0,3.0,-0.38211366395908913,3655.030631487889,-259.1985383653417,3395.832093122547,290.69624730979933,0.0,280.19928264182494,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,26.04,234.0,3.0,-0.3097912143832601,2868.9950614439326,-186.57606413219386,2682.4189973117386,273.32879723878347,0.0,264.291866484759,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,28.84,226.0,3.0,-0.24671553276750172,2268.180350208044,-134.16185263593817,2134.018497572106,255.76223587543174,0.0,248.08283590361413,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,31.76,213.0,3.0,-0.24738121202162006,1830.7316908060457,-122.15578229642853,1708.5759085096172,241.13074980184507,0.0,232.94714176024019,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,34.68,207.0,3.0,-0.20515664875338827,1517.791234140715,-92.77571659673029,1425.0155175439847,229.4275484766378,0.0,222.30505650665123,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,37.48,208.0,4.0,-0.0727967409631657,1241.7277081109926,-30.460720010995367,1211.2669880999972,215.7312089151683,0.0,213.06873706385903,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,40.4,209.0,4.0,0.03809287003831561,1040.7012128712872,14.787342772916347,1055.4885556442036,205.04713848283765,24.441944440363585,206.49875943459278,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,43.32,207.0,4.0,0.10736640666761042,888.1993374884578,38.869394967310036,927.0687324557679,196.1550287400249,41.03440251769082,200.40114143882482,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
NGC5371,46.24,213.0,6.0,0.24206427739822614,769.7986894463668,82.0995332148085,851.8982226611753,188.66767449671923,61.61397906200139,198.47360987257915,,27175.077761699617,15682.95188640075,True,4.350217164804981,0.5771078936342255,225071007916.85077,formula
