galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
NGC2366,0.12,4.2,3.15,0.10864426711747524,131.7841666666667,7373.151139981812,7504.935306648478,3.9766946073340863,29.745220402575896,30.009868990014223,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,0.36,9.41,1.83,-0.3480384821607901,349.22472222222217,-7873.21902199909,0.0,11.2125331660602,0.0,0.0,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,0.59,15.3,1.37,-0.08567155902655593,432.4869491525424,-1182.530160801076,0.0,15.973956929953205,0.0,0.0,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,0.83,18.4,1.64,-0.17766189712137984,487.78132530120484,-1743.1861665309136,0.0,20.121095894607727,0.0,0.0,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,1.07,23.4,2.08,0.02037821284825491,501.3542056074767,155.09931661677498,656.4535222242516,23.16136869876217,12.882401514467295,26.502929437704605,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,1.31,28.1,2.46,0.21176340203813585,487.1641221374045,1316.4585141089792,1803.6226362463838,25.26232372526328,41.527829867244,48.608082182727216,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,1.54,33.1,2.01,0.46613645009511306,445.4003246753246,2465.016958742643,2910.4172834179676,26.190007636501367,61.612710672909614,66.94805909407434,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,1.79,37.5,1.62,0.6247767553054931,419.4968156424581,2842.492976205977,3261.989791848435,27.402541852901166,71.3306555935714,76.4130991873036,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,2.02,40.5,1.68,0.6948419212796857,404.1834158415842,2801.316703696589,3205.500119538173,28.573597953355474,75.22406357986193,80.46806970138596,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,2.26,42.3,1.69,0.733405864878927,379.1487168141593,2642.79518763992,3021.9439044540795,29.2724460884293,77.28335606109648,82.64135299029306,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,2.49,45.2,1.91,0.8644045908843194,344.60983935742973,2827.126786947627,3171.7366263050567,29.29297697401205,83.90200056911391,88.86857824619223,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,2.74,47.4,1.95,0.9532444418473254,315.08441605839414,2833.226444551859,3148.3108606102533,29.382499893644177,88.10811800323563,92.87826310860952,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,2.97,48.1,1.74,0.9595686555246532,297.4439393939394,2631.159476419016,2928.603415812955,29.722188681185642,88.39990749409458,93.26281222955095,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,3.21,48.8,1.08,0.9681874668807946,280.84015576323986,2456.3033011176135,2737.1434568808536,30.02493796829562,88.79602241422495,93.73489476490353,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,3.44,50.7,1.55,1.029818319763788,265.9456976744186,2437.9777551201782,2703.923452794597,30.24654029802417,91.5786191073736,96.44426720968652,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,3.69,52.1,2.78,1.0790038327380977,249.2351490514905,2381.355254791542,2630.5904038430326,30.32618835264333,93.74007088849885,98.52349258009883,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,3.92,53.0,2.98,1.1081801148777894,235.80227040816328,2302.2466716662557,2538.048942074419,30.403040966324404,94.99898395736516,99.74543524859531,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,4.16,53.7,2.39,1.1444260215720694,219.98312499999997,2240.3814149577834,2460.3645399577836,30.251112376241636,96.54007813454669,101.16875251887008,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,4.4,51.2,2.21,1.0570216823604854,206.3479318181818,1956.405104741255,2162.7530365594366,30.131891742803006,92.7802913385247,97.55056822418577,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,4.64,51.6,1.45,1.0778697381030786,194.64105603448277,1891.8028104161895,2086.4438664506724,30.052196259175467,93.69079485376949,98.39257868523987,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,4.87,51.5,1.84,1.0600474482573758,188.05437371663243,1772.6537412214757,1960.708114938108,30.262597376960226,92.91299004847808,97.71718640929336,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
NGC2366,5.11,50.4,2.53,1.0070603860933334,180.9952446183953,1604.9524887475584,1785.9477333659538,30.41193351301426,90.56106899490544,95.53110968422813,,4811.826687315502,8143.808783220209,True,2.1127764359029273,1.6924567970596645,82745278095.84428,formula
