r_kpc,v_obs,v_model
0.08,5.11,550.2231330279227
0.24,10.8,353.4584798573455
0.4,17.3,6.324555320336758e-07
0.57,20.8,7.549834435270749e-07
0.73,20.8,8.544003745317531e-07
0.89,22.9,9.433981132056604e-07
1.05,24.3,1.0246950765959597e-06
1.21,24.2,1.1e-06
