r_kpc,v_obs,v_model
1.1,26.9,1.0488088481701517e-06
2.2,38.0,1.4832396974191326e-06
3.3,40.5,1.8165902124584949e-06
4.39,41.4,2.0952326839756963e-06
5.5,42.3,2.345207879911715e-06
6.59,42.3,2.5670995305986873e-06
7.69,42.3,2.7730849247724095e-06
