r_kpc,v_obs,v_model
0.78,28.1,8.831760866327847e-07
1.55,31.3,1.2449899597988732e-06
2.34,33.0,1.5297058540778353e-06
3.12,33.4,1.7663521732655694e-06
3.89,34.3,1.972308292331602e-06
