r_kpc,v_obs,v_model
0.5,24.2,770.5427918314471
1.0,42.0,420.57339527824
1.5,59.4,1.224744871391589e-06
2.0,63.9,1.414213562373095e-06
2.49,66.0,1.57797338380595e-06
3.0,67.2,1.7320508075688774e-06
3.49,68.7,1.8681541692269405e-06
4.0,71.3,2e-06
4.49,72.5,2.118962010041709e-06
5.01,74.0,2.238302928559939e-06
5.5,76.2,2.345207879911715e-06
