r_kpc,v_obs,v_model
1.03,39.15,1.0148891565092219e-06
2.07,49.15,1.4387494569938158e-06
3.09,55.05,1.7578395831246945e-06
4.13,59.35,2.0322401432901573e-06
5.16,63.85,2.2715633383201096e-06
6.2,68.2,2.4899799195977465e-06
7.23,71.7,2.6888659319497505e-06
8.26,73.5,2.8740215726399828e-06
9.28,73.15,3.046309242345563e-06
10.34,72.5,3.2155870381627052e-06
11.4,73.0,3.3763886032268264e-06
12.37,74.7,3.5171010790137947e-06
