r_kpc,v_obs,v_model
0.91,26.0,26.41660018911619
1.82,45.1,33.621513942081144
2.73,57.0,38.86036610154353
3.63,62.0,43.76660529453046
4.55,66.9,44.40038498861666
5.45,70.6,44.82925098011042
6.37,72.8,44.30634537186474
7.28,73.3,45.65147096383513
8.18,74.3,46.02845418223236
