r_kpc,v_obs,v_model
0.22,12.4,89.71955660496968
0.78,37.5,95.54498515524442
1.33,56.5,86.95021517711163
2.33,69.1,100.47583416982377
3.44,85.5,94.9050480632508
3.78,87.1,96.04678535960352
4.77,105.0,85.75915562793301
5.44,112.0,82.82639169550835
6.11,116.0,79.31993528087754
7.22,124.0,75.35282124785789
9.33,135.0,68.28163118200239
11.1,140.0,64.80213963906233
15.55,144.0,56.08951017278138
