galaxy,matched_sparc_name,h_kpc_source,r_kpc,v_obs_kms,v_vis_kms,h_kpc,r_min_kpc,r_max_kpc,delta_r_kpc,Dw,sigma,sigma_scale,beta,rho_struct,M_struct,g_topo_kms2_per_kpc,v_struct_kms,v_topo_kms,residual_kms,abs_residual_kms,sq_error
UGC04278,UGC04278,structure_2014_z0,2.91,49.2,32.33041911265612,7.78,0.14,6.69,0.28000000000000025,2.2438058766124844,0.01896468320358613,0.2586166723675705,0.9292929530888995,4.678678530882574,14.895522636543527,7.563768417606921e-06,0.00469154197415265,32.33041945305637,16.86958054694363,16.86958054694363,284.58274782981897
UGC04278,UGC04278,structure_2014_z0,3.19,50.3,33.2174532437392,7.78,0.14,6.69,0.2799999999999998,2.2275202286102607,0.016285648002223763,0.2586166723675705,0.9389696232027911,4.659023015366037,16.200049080846018,6.8454723369107895e-06,0.004673013669437039,33.217453572437734,17.082546427562264,17.082546427562264,291.81339244982024
UGC04278,UGC04278,structure_2014_z0,3.46,53.7,34.20640437111156,7.78,0.14,6.69,0.27,2.2138325609015834,0.013687667708677242,0.2586166723675705,0.9484497488522597,4.648404011791922,17.455118164029837,6.269588702038851e-06,0.0046575505267312375,34.20640468819804,19.49359531180196,19.49359531180196,380.0002581803074
UGC04278,UGC04278,structure_2014_z0,3.74,58.0,34.94243981178189,7.78,0.14,6.69,0.28000000000000025,2.201331893335107,0.012500667566476498,0.2586166723675705,0.9528129538923629,4.617200186052639,18.747934216124577,5.7633988053229774e-06,0.004642748273588386,34.9424401202193,23.057559879780698,23.057559879780698,531.6510676096725
UGC04278,UGC04278,structure_2014_z0,4.01,64.4,35.24025113417894,7.78,0.14,6.69,0.2699999999999996,2.190625282149263,0.01070661118584404,0.2586166723675705,0.9594457167377639,4.604225645513732,19.991075140413283,5.345838838301823e-06,0.004629990684827595,35.240251438331335,29.15974856166867,29.15974856166867,850.2909361797381
UGC04278,UGC04278,structure_2014_z0,4.29,67.5,35.66106139755237,7.78,0.14,6.69,0.28000000000000025,2.180688047142984,0.009937235006278744,0.2586166723675705,0.9623042864725222,4.576142149312751,21.272394942220856,4.970158728302372e-06,0.00461757305783213,35.66106169650563,31.838938303494373,31.838938303494373,1013.7179922937212
UGC04278,UGC04278,structure_2014_z0,4.57,71.3,35.604461799049844,7.78,0.14,6.69,0.28000000000000025,2.1717530393537863,0.008935007789197869,0.2586166723675705,0.9660407769897364,4.556342206099767,22.54817075992879,4.642451449022681e-06,0.004606083273458444,35.604462096990076,35.69553790300992,35.69553790300992,1274.1714261852178
UGC04278,UGC04278,structure_2014_z0,4.85,75.6,35.01839802161144,7.78,0.14,6.69,0.27999999999999936,2.16367119592814,0.00808184342564644,0.2586166723675705,0.9692329630854862,4.537437990127317,23.818653397164436,4.354137936350604e-06,0.0045953856194339586,35.0183983231325,40.58160167686749,40.58160167686749,1646.8663946599345
UGC04278,UGC04278,structure_2014_z0,5.13,80.0,36.532222762925336,7.78,0.14,6.69,0.28000000000000025,2.1563223655237085,0.00734883040443135,0.2586166723675705,0.9719840161346515,4.51945949142755,25.084102054764152,4.098569316123322e-06,0.004585374640278877,36.532223050694036,43.467776949305964,43.467776949305964,1889.4476329146148
UGC04278,UGC04278,structure_2014_z0,5.4,82.8,39.15585524541636,7.78,0.14,6.69,0.27000000000000046,2.149838296512697,0.006484069011011506,0.2586166723675705,0.9752395723199575,4.507366840098445,26.301091101590735,3.878418783842255e-06,0.004576402673798294,39.15585551285352,43.64414448714648,43.64414448714648,1904.8113480149182
UGC04278,UGC04278,structure_2014_z0,5.68,84.8,42.6416228584232,7.78,0.14,6.69,0.27999999999999936,2.143659921737527,0.006178374775169804,0.2586166723675705,0.9763930222497592,4.4867972378650425,27.557394328192945,3.6729070252439273e-06,0.004567506092320568,42.64162310304465,42.158376896955346,42.158376896955346,1777.3287425857384
UGC04278,UGC04278,structure_2014_z0,5.86,86.3,44.694300531499536,7.78,0.14,6.69,0.1800000000000006,2.139950038727205,0.003709883010322379,0.2586166723675705,0.9857572969638149,4.514163330966188,28.369943727766863,3.552480460733308e-06,0.00456262375173509,44.69430076438757,41.60569923561243,41.60569923561243,1731.0342088842406
UGC04278,UGC04278,structure_2014_z0,6.36,90.2,50.74600476884855,7.78,0.14,6.69,0.5,2.130579346166776,0.009370692560428662,0.2586166723675705,0.96441468336052,4.377833490223345,30.558860472878536,3.2485636454594775e-06,0.00454542239897705,50.74600497241989,39.45399502758011,39.45399502758011,1556.6177236363162
UGC04278,UGC04278,structure_2014_z0,6.51,91.3,52.11115043826993,7.78,0.14,6.69,0.14999999999999947,2.1280064714366733,0.0025728747301028143,0.2586166723675705,0.990100720159911,4.483583529386299,31.23139800228648,3.1688224286830818e-06,0.004541919639395534,52.11115063620295,39.18884936379705,39.18884936379705,1535.7659144583763
UGC04278,UGC04278,structure_2014_z0,6.69,92.8,51.48213282295131,7.78,0.14,6.69,0.1800000000000006,2.125048577308694,0.0029578941279795323,0.2586166723675705,0.9886277897572411,4.464476471184097,32.03500376709962,3.0778042813946777e-06,0.004537676789121322,51.48213302292856,41.31786697707144,41.31786697707144,1707.1661315349706
