galaxy,matched_sparc_name,h_kpc_source,r_kpc,v_obs_kms,v_vis_kms,h_kpc,r_min_kpc,r_max_kpc,delta_r_kpc,Dw,sigma,sigma_scale,beta,rho_struct,M_struct,g_topo_kms2_per_kpc,v_struct_kms,v_topo_kms,residual_kms,abs_residual_kms,sq_error
UGCA281,UGCA281,structure_2014_z0,0.09,7.0,4.161249812255928,3.28,0.09,1.08,0.16,3.5733873914320133,0.0,0.40242960438184466,1.0,12.769097449245288,2.0430555918792463,0.0010845850672939212,0.009879911743353424,4.16126154100605,2.8387384589939497,2.8387384589939497,8.058436038571344
UGCA281,UGCA281,structure_2014_z0,0.25,14.9,12.137825175870676,3.28,0.09,1.08,0.16,2.7964512630429104,0.776936128389103,0.40242960438184466,0.14505914083424903,1.134382741237097,2.224556830477182,0.00015304950993683014,0.00618565901777713,12.13782675203339,2.7621732479666097,2.7621732479666097,7.6296010517824095
UGCA281,UGCA281,structure_2014_z0,0.41,21.1,17.18056169046868,3.28,0.09,1.08,0.15999999999999998,2.5753504493596386,0.22110081368327172,0.40242960438184466,0.5772874927694291,3.8288188493093847,2.8371678463666834,7.257478726577479e-05,0.005454875138714695,17.180562556437515,3.9194374435624866,3.9194374435624866,15.36198987399964
UGCA281,UGCA281,structure_2014_z0,0.58,26.0,19.20213009017489,3.28,0.09,1.08,0.16999999999999998,2.454988898779256,0.12036155058038256,0.40242960438184466,0.7414947353599123,4.468966890824973,3.5968922178069285,4.5976921927972035e-05,0.0051639727650544184,19.202130784540934,6.797869215459066,6.797869215459066,46.21102587048606
UGCA281,UGCA281,structure_2014_z0,0.74,27.5,19.92919466511379,3.28,0.09,1.08,0.16000000000000003,2.383811213871829,0.07117768490742726,0.40242960438184466,0.837888784632667,4.761349859491162,4.358708195325515,3.4226525273739436e-05,0.005032656227338321,19.929195300554127,7.570804699445873,7.570804699445873,57.31708379715171
UGCA281,UGCA281,structure_2014_z0,0.9,28.8,19.783541139037773,3.28,0.09,1.08,0.16000000000000003,2.333466886167855,0.05034432770397368,0.40242960438184466,0.8824078148797285,4.804770298831356,5.127471443138532,2.721991013024159e-05,0.00494953726293857,19.783541758186754,9.016458241813247,9.016458241813247,81.29651922636202
UGCA281,UGCA281,structure_2014_z0,1.08,29.5,19.4359383617051,3.28,0.09,1.08,0.18000000000000005,2.291491054439683,0.041975831728171986,0.40242960438184466,0.9009495435946997,4.730824115456475,5.979019783920697,2.204199680286265e-05,0.004879073328726641,19.43593897411073,10.06406102588927,10.06406102588927,101.28532433282338
