galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,state_term_i,propagation_source_i,propagation_term_i,history_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC2998,0.33,90.0,44.56,20.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.5049029524511432,2.3145231037152665,-0.009752329719840408,0.012876763175564222,0.5266548238659784,0.037583337755032746,0.13866301425766706,0.06319126360840535,0.06319126360840535,13.850000000000001,13.850000000000001,342708430.3528973,11.354458500000002,1,44.56,0.5048888888888888,0.031904566870732655
NGC2998,0.99,125.0,93.2323361286201,15.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.5049029524511432,2.3145231037152665,-0.009752329719840408,0.012876763175564222,0.5266548238659784,0.037583337755032746,0.13866301425766706,0.06319126360840535,0.06319126360840535,13.850000000000001,13.850000000000001,342708430.3528973,11.354458500000002,1,93.2323361286201,0.25414131097103915,0.016059510575356654
NGC2998,1.98,148.0,132.156772433349,15.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.4841227925560476,2.3096957005039456,-0.009698454874771993,0.03946176893389891,0.5252001228942409,0.04827327203325168,0.1583831694883677,0.08703032915568643,0.08703032915568643,13.850000000000001,13.850000000000001,336167740.50173753,37.142686017089304,1,132.156772433349,0.10704883490980402,0.00931649533793298
NGC2998,2.64,180.0,154.6925030504064,17.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.45641591269592,2.303259162888851,-0.009626621748014106,0.07490844327834517,0.5232605215985908,0.06252651773754359,0.18467670979596856,0.11881574988539453,0.11881574988539453,13.850000000000001,13.850000000000001,327446820.7001912,71.5269893732084,1,154.6925030504064,0.14059720527552,0.01670516237660166
NGC2998,3.63,201.0,196.78832409469825,15.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.4148555929057287,2.2936043564662087,-0.009518872057877275,0.12807845479501456,0.5203511196551158,0.08390638629398145,0.22411702025736982,0.16649388097995665,0.16649388097995665,13.850000000000001,13.850000000000001,314365440.99787176,123.10344440738699,1,196.78832409469825,0.020953611469162917,0.0034886480940470653
NGC2998,7.59,206.0,222.21899558768598,10.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.248614313744963,2.254985130775641,-0.009087873297329954,0.3407585008616921,0.5087135118812156,0.1694258605197329,0.38187826210297493,0.35720640535820525,0.35720640535820525,13.850000000000001,13.850000000000001,262039922.1885938,329.40926454410146,2,222.21899558768598,0.07873298828973778,0.0281239277300869
NGC2998,12.5,214.0,215.5871510549736,5.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.1174580324939343,2.2136392389773443,-0.008553478369479613,0.5040433450438696,0.49301631141307556,0.23566237897173847,0.5022423622117705,0.5033229519110299,0.5033229519110299,13.850000000000001,13.850000000000001,211492376.90885475,630.0745432961265,2,215.5871510549736,0.007416593714829854,0.0037329418416729536
NGC2998,17.48,212.0,203.8936585575922,5.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.1003411132252623,2.1818127267864607,-0.008011464776670106,0.5143959714286873,0.47513519616223554,0.24130780917520406,0.5079837317822681,0.5118310755701196,0.5118310755701196,13.850000000000001,13.850000000000001,182381847.72621575,1004.3974615299106,2,203.8936585575922,0.038237459633999035,0.01957112009153876
NGC2998,22.46,213.0,183.43258516414144,2.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.08322419395659,2.1499862145955775,-0.007469451183860598,0.524748597813505,0.4572540809113956,0.24695323937866964,0.5137251013527655,0.5203391992292092,0.5203391992292092,13.850000000000001,13.850000000000001,153271318.54357675,1378.7203797636946,3,183.43258516414144,0.13881415415896037,0.07223044581675345
NGC2998,27.44,214.0,172.84412920316385,2.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.066107274687918,2.118159702404694,-0.00692743759105109,0.5351012241983227,0.4393729656605556,0.2525986695821352,0.5194664709232629,0.5288473228882988,0.5288473228882988,13.850000000000001,13.850000000000001,124160789.36093776,1753.0432979974785,3,172.84412920316385,0.1923171532562437,0.10170641164506317
