galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,state_term_i,propagation_source_i,propagation_term_i,history_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC04278,0.14,5.23,4.427561405559499,5.31,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.8355161516218255,2.690877686762086,-0.0638886893094041,0.7648895087899087,0.5,0.089733225545675,0.4846191845189951,0.6527813790815432,0.6527813790815432,2.0,2.0,8014255.075794188,6.001880999999999,1,4.427561405559499,0.15342994157562173,0.10015620885413495
UGC04278,0.42,15.4,11.342332211674986,7.78,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.8355161516218255,2.690877686762086,-0.0638886893094041,0.7648895087899087,0.5,0.089733225545675,0.4846191845189951,0.6527813790815432,0.6527813790815432,2.0,2.0,8014255.075794188,6.001880999999999,1,11.342332211674986,0.2634849213198061,0.17199805030633494
UGC04278,0.69,24.4,17.989469141695093,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.8355161516218255,2.690877686762086,-0.0638886893094041,0.7648895087899087,0.5,0.089733225545675,0.4846191845189951,0.6527813790815432,0.6527813790815432,2.0,2.0,8014255.075794188,6.001880999999999,1,17.989469141695093,0.26272667452069287,0.17150308091512564
UGC04278,0.97,32.1,24.06953676330311,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.7778703866414944,2.673308297202,-0.06867902793072454,0.6741540352022112,0.5157767735131926,0.1015336202838465,0.5095055299858094,0.6082946331156505,0.6082946331156505,2.0,2.0,11831350.507583905,8.376725999999998,1,24.06953676330311,0.2501701942896228,0.1521771865518771
UGC04278,1.25,34.6,28.4357873110628,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.7191765168433393,2.6554194641953663,-0.07355646361788719,0.581768825731101,0.5318403974538979,0.11354856765362112,0.5348443544611113,0.5629990372231051,0.5629990372231051,2.0,2.0,15717847.674497072,10.794749999999997,1,28.4357873110628,0.1781564360964509,0.10030190199740151
UGC04278,1.52,37.9,30.751463379813327,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.6625788566808324,2.6381695180818276,-0.07825970517336545,0.4926830880268162,0.547330320539578,0.12513440976018952,0.5592782209194381,0.519321141183865,0.519321141183865,2.0,2.0,19465541.37116334,13.126415999999995,2,30.751463379813327,0.18861574195743197,0.09795214235857497
UGC04278,1.8,40.5,32.047341543410425,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.603884986882677,2.6202806850751945,-0.08313714086052809,0.40029787855570603,0.5633939444802833,0.13714935712996412,0.58461704539474,0.47402554529131957,0.47402554529131957,2.0,2.0,23352038.53807651,15.544439999999994,2,32.047341543410425,0.20870761621208825,0.09893274158138658
UGC04278,2.07,43.0,32.20996740141163,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.5472873267201703,2.6030307389616554,-0.08784038241600634,0.31121214085142124,0.5788838675659633,0.1487351992365325,0.6090509118530668,0.43034764925207947,0.43034764925207947,2.0,2.0,27099732.234742776,17.876105999999993,2,32.20996740141163,0.25093099066484575,0.10798756195711187
UGC04278,2.35,45.1,32.03655724324947,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.5224401641822536,2.571896619667071,-0.08516236710989943,0.3308003573627885,0.5707318190897098,0.1486521561339797,0.6090249237575539,0.44209018392069466,0.44209018392069466,2.0,2.0,28005945.948321264,20.240681119133566,2,32.03655724324947,0.2896550500388145,0.1280536543452175
UGC04278,2.63,45.6,31.787168794971343,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.498208396321796,2.540521676985433,-0.08234697996755125,0.35242445434656455,0.5621394856604207,0.14834914956829365,0.6085377572516626,0.4548697755086038,0.4548697755086038,2.0,2.0,28857972.69002093,22.604284440433204,2,31.787168794971343,0.30291296502255827,0.13778595239845665
