galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,state_term_i,propagation_source_i,propagation_term_i,history_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC3198,0.32,24.4,63.28,35.9,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2.3500548619065658,2.32260748281492,-0.019677863401263058,0.30695053348086526,0.5,0.035575858250276864,0.3977160897904561,0.3432567560047016,0.3432567560047016,5.259999999999999,5.259999999999999,284176339.1599391,8.662185000000001,1,63.28,1.5934426229508198,0.5469599456337213
NGC3198,0.64,43.3,73.66,16.3,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2.3500548619065658,2.32260748281492,-0.019677863401263058,0.30695053348086526,0.5,0.035575858250276864,0.3977160897904561,0.3432567560047016,0.3432567560047016,5.259999999999999,5.259999999999999,284176339.1599391,8.662185000000001,1,73.66,0.7011547344110854,0.24067609959128733
NGC3198,0.96,45.5,78.98,16.1,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2.3500548619065658,2.32260748281492,-0.019677863401263058,0.30695053348086526,0.5,0.035575858250276864,0.3977160897904561,0.3432567560047016,0.3432567560047016,5.259999999999999,5.259999999999999,284176339.1599391,8.662185000000001,1,78.98,0.7358241758241759,0.25257661958323985
NGC3198,1.28,58.5,82.70074062546236,15.4,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2.3500548619065658,2.32260748281492,-0.019677863401263058,0.30695053348086526,0.5,0.035575858250276864,0.3977160897904561,0.3432567560047016,0.3432567560047016,5.259999999999999,5.259999999999999,284176339.1599391,8.662185000000001,1,82.70074062546236,0.4136878739395275,0.14200115760696416
NGC3198,1.61,68.8,84.22013357861645,7.61,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2.3499543220564134,2.322509093497914,-0.019681655916177633,0.30707876285918356,0.5000457740867853,0.035609372299282176,0.39790342295933806,0.3434086268992454,0.3434086268992454,5.259999999999999,5.259999999999999,284868657.1180034,8.683834615384617,1,84.22013357861645,0.224129848526402,0.07696812352958757
NGC3198,1.93,76.9,83.17001502945638,10.3,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2.3435197716466503,2.3162121772095094,-0.01992437687071042,0.3152854430715555,0.5029753156410421,0.0377542714356222,0.40989274576778273,0.3531283641500464,0.3531283641500464,5.259999999999999,5.259999999999999,329177006.4341186,10.069410000000001,1,83.17001502945638,0.08153465577966676,0.02879219961701085
NGC3198,2.24,82.0,87.04126894755154,8.09,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2.3372863009371923,2.310112039555118,-0.020159512795414062,0.32323566452729074,0.5058133090217286,0.0398321424739516,0.42150740223846356,0.3625443596117599,0.3625443596117599,5.259999999999999,5.259999999999999,372100719.83410525,11.411686153846155,1,87.04126894755154,0.061478889604287115,0.022288824661228356
NGC3198,2.57,86.9,88.91507521224958,7.6,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2.330650670827124,2.303618344632701,-0.020409818779776004,0.33169880349629927,0.5088343987495559,0.04204406970830225,0.4338713913846722,0.37256783865164844,0.37256783865164844,5.259999999999999,5.259999999999999,417793705.066349,12.84056076923077,1,88.91507521224958,0.023188437425196436,0.008639266013214433
NGC3198,2.89,97.6,88.99149004258778,3.03,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2.324216120417361,2.297321428344297,-0.020652539734308792,0.33990548370867113,0.5117639403038129,0.044188968844642275,0.4458607141931169,0.38228757590244944,0.38228757590244944,5.259999999999999,5.259999999999999,462102054.3824643,14.226136153846156,1,88.99149004258778,0.08820194628496117,0.03371850823515586
NGC3198,3.21,100.0,93.81692651115789,5.31,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,2.3177815700075977,2.291024512055893,-0.020895260688841583,0.34811216392104305,0.5146934818580698,0.046333867980982296,0.45785003700156157,0.3920073131532505,0.3920073131532505,5.259999999999999,5.259999999999999,506410403.69857943,15.611711538461538,2,93.81692651115789,0.06183073488842112,0.02423810025390091
