galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
ESO563-G021,4.9,195.0,175.79,4.54,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.110143027560914,2.1096269949206166,-0.0008517229140399998,0.4518561237158299,0.06953886415017203,0.327264092320628,0.327264092320628,8.5,8.5,3843488376.02565,9.655690100000001,1,175.79,0.09851282051282055,0.032239708787073156
ESO563-G021,5.79,227.0,199.19,4.2,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.111376682970232,2.108921575182077,-0.0008753695005370523,0.4585762559831765,0.07706092680121346,0.3500822683990061,0.3500822683990061,8.5,8.5,4312214894.195047,11.851441140000002,1,199.19,0.12251101321585904,0.042888933410468545
ESO563-G021,6.69,246.0,217.87,4.24,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.1126241996762833,2.1082082293790596,-0.0008992817790172179,0.46537189535465057,0.08466750701013176,0.3731568284782648,0.3731568284782648,8.5,8.5,4786208002.456235,14.071863540000003,2,217.87,0.11434959349593495,0.042670331646721904
ESO563-G021,7.58,268.0,228.65,5.56,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.113857855085601,2.1075028096405197,-0.0009229283655142705,0.4720920276219971,0.09218956966117317,0.3959750045566429,0.3959750045566429,8.5,8.5,5254934520.625631,16.26761458,2,228.65,0.1468283582089552,0.058140359810835436
ESO563-G021,8.47,283.0,241.76,2.96,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.1150915104949184,2.1067973899019803,-0.000946574952011323,0.47881215988934367,0.09971163231221461,0.418793180635021,0.418793180635021,8.5,8.5,5723661038.795029,18.463365620000005,2,241.76,0.14572438162544174,0.06102837727699036
ESO563-G021,10.23,291.0,260.94,9.81,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.112864595492451,2.1048817904048565,-0.001049132218991838,0.5002941658262055,0.11231851279654617,0.447124045838186,0.447124045838186,8.5,8.5,5977587145.349638,24.505433086138055,2,260.94,0.10329896907216496,0.04618745298246004
ESO563-G021,12.06,310.0,275.0400029086679,4.74,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.1088573806824398,2.1027012667872484,-0.0011759957865017559,0.5256006576570724,0.1246045180300398,0.4704939075151703,0.4704939075151703,8.5,8.5,5997634770.638495,31.404071149458083,2,275.0400029086679,0.1127741841655875,0.053059566574902704
ESO563-G021,13.44,310.0,277.98028779033956,20.4,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.105835546563415,2.1010569375018395,-0.0012716633947879234,0.5446842416606771,0.13386937443562516,0.4881170818945354,0.4881170818945354,8.5,8.5,6012752652.003864,36.60632280376498,3,277.98028779033956,0.1032893942247111,0.05041731769962026
ESO563-G021,15.18,310.0,282.2671334038024,16.1,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.1020254078916008,2.0989836527506713,-0.001392287770453091,0.5687461519260917,0.14555114990353715,0.5103376061119959,0.5103376061119959,8.5,8.5,6031814328.508024,43.165683585282395,3,282.2671334038024,0.08946085998773418,0.045655241126860695
ESO563-G021,16.83,314.0,283.7363587910439,13.5,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.098412345357984,2.097017606865943,-0.0015066729542735087,0.5915634806260538,0.15662869560586745,0.5314087928699325,0.5314087928699325,8.5,8.5,6049890056.227487,49.38576708499716,3,283.7363587910439,0.09638102295845884,0.051217723065923856
ESO563-G021,18.56,317.0,277.4176075882712,12.7,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0947618238946113,2.0942493088387195,-0.0015620560998747682,0.6027963330325771,0.16207025091270014,0.5418769316476988,0.5418769316476988,8.5,8.5,5966976173.275147,55.21600000000002,3,277.4176075882712,0.12486559120419177,0.06766178343010333
ESO563-G021,20.3,319.0,274.1903712751416,10.4,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.091227124942303,2.0907621666762313,-0.0015535845024887303,0.6014767012614208,0.16140585933969387,0.5408480933101096,0.5408480933101096,8.5,8.5,5782305830.596241,60.39250000000003,3,274.1903712751416,0.1404690555638194,0.07597242087076356
ESO563-G021,21.94,318.0,275.0623645648383,10.8,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0878955696079435,2.087475434982852,-0.0015455997785156833,0.6002329103966528,0.16077965119042356,0.5398783836126118,0.5398783836126118,8.5,8.5,5608248726.002329,65.27150000000003,3,275.0623645648383,0.13502401080239534,0.07289654470088902
ESO563-G021,23.68,317.0,274.2245512349323,9.3,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0843608706556354,2.0839882928203637,-0.0015371281811296456,0.5989132786254965,0.1601152596174173,0.5388495452750226,0.5388495452750226,8.5,8.5,5423578383.323423,70.44800000000002,4,274.2245512349323,0.13493832418002435,0.07271145462457972
ESO563-G021,25.41,317.0,265.4585180400132,7.23,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0808464860651217,2.0805211917047868,-0.001528705271084907,0.5976012309449791,0.1594546863867846,0.5378266198014425,0.5378266198014425,8.5,8.5,5239969364.453016,75.59475000000002,4,265.4585180400132,0.16259142574128332,0.08744599691513166
ESO563-G021,27.06,312.0,257.17034238029856,8.39,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0774946163689676,2.077214418964496,-0.0015206718597705607,0.5963498559895722,0.15882465989514072,0.5368509972399356,0.5368509972399356,8.5,8.5,5064850936.050606,80.50350000000002,4,257.17034238029856,0.17573608211442768,0.0943440909341697
ESO563-G021,28.8,312.0,247.63895028851982,8.37,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.073892769116589,2.074575405890381,-0.0014750032770827599,0.5875521774558538,0.15666609378687493,0.5332463705518944,0.5332463705518944,8.5,8.5,4842376318.51744,85.68000000000002,4,247.63895028851982,0.20628541574192363,0.1100009492421694
ESO563-G021,30.53,311.0,238.15547211853016,11.5,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0702448597454763,2.0727948143413393,-0.0013926139479896878,0.5713699908107013,0.15303434590566875,0.5271014751400592,0.5271014751400592,8.5,8.5,4583593281.83339,90.82675000000002,4,238.15547211853016,0.23422677775392234,0.12346128007139527
ESO563-G021,32.18,310.0,230.78446091537447,14.5,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0667656398250513,2.0710965622858946,-0.0013140345300685498,0.5559361133745733,0.14957054012301546,0.5212407367414881,0.5212407367414881,8.5,8.5,4336777090.77635,95.73550000000002,4,230.78446091537447,0.25553399704717916,0.13319472888336892
ESO563-G021,33.91,313.0,224.30081163473304,15.9,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0631177304539388,2.0693159707368527,-0.001231645200975478,0.5397539267294208,0.14593879224180928,0.5150958413296529,0.5150958413296529,8.5,8.5,4077994054.092302,100.88225000000001,5,224.30081163473304,0.2833839883874344,0.1459699139177781
ESO563-G021,35.65,320.0,217.71449767987434,8.83,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0594487349014905,2.067525086751111,-0.001148779632985914,0.5234782014331403,0.142286051598284,0.5089154262911597,0.5089154262911597,8.5,8.5,3817715161.704877,106.05875000000002,5,217.71449767987434,0.3196421947503927,0.16267084380203797
ESO563-G021,37.3,321.0,212.31512287164097,7.88,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.055969514981065,2.0658268346956663,-0.001070200215064776,0.5080443239970123,0.13882224581563068,0.5030546878925886,0.5030546878925886,8.5,8.5,3570898970.6478357,110.96750000000002,5,212.31512287164097,0.3385821717394362,0.1703253487303769
ESO563-G021,39.03,320.0,206.59717931278735,8.0,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.054156103386177,2.064941685139495,-0.001029243669966486,0.5,0.13701686825618717,0.5,0.5,8.5,8.5,3442255380.1575,113.52600000000001,5,206.59717931278735,0.35438381464753954,0.17719190732376977
ESO563-G021,40.76,315.0,201.30546962266078,9.82,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.054156103386177,2.064941685139495,-0.001029243669966486,0.5,0.13701686825618717,0.5,0.5,8.5,8.5,3442255380.1575,113.52600000000001,5,201.30546962266078,0.3609350170709182,0.1804675085354591
ESO563-G021,42.41,312.0,196.97196805637088,9.07,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.054156103386177,2.064941685139495,-0.001029243669966486,0.5,0.13701686825618717,0.5,0.5,8.5,8.5,3442255380.1575,113.52600000000001,5,196.97196805637088,0.36867958956291386,0.18433979478145693
IC4202,0.77,35.1,135.41353846643253,3.96,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.2084095623130016,2.1866921804849735,-0.0020056413313962987,0.3378636873738369,0.0702150808997473,0.3716197932826748,0.3716197932826748,3.9700000000000006,3.9700000000000006,491519152.1122285,51.010212,1,135.41353846643253,2.8579355688442316,1.0620654253090969
IC4202,1.59,77.9,181.3490504524355,3.95,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.2084095623130016,2.1866921804849735,-0.0020056413313962987,0.3378636873738369,0.0702150808997473,0.3716197932826748,0.3716197932826748,3.9700000000000006,3.9700000000000006,491519152.1122285,51.010212,1,181.3490504524355,1.3279724063213798,0.4935008311222474
IC4202,2.36,115.0,186.30282982284513,6.7,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.2084095623130016,2.1866921804849735,-0.0020056413313962987,0.3378636873738369,0.0702150808997473,0.3716197932826748,0.3716197932826748,3.9700000000000006,3.9700000000000006,491519152.1122285,51.010212,1,186.30282982284513,0.620024607155175,0.2304134163411778
IC4202,3.13,156.0,188.001365154618,3.16,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.2084095623130016,2.1866921804849735,-0.0020056413313962987,0.3378636873738369,0.0702150808997473,0.3716197932826748,0.3716197932826748,3.9700000000000006,3.9700000000000006,491519152.1122285,51.010212,1,188.001365154618,0.20513695611934607,0.07623295322770852
IC4202,3.95,192.0,196.11701252058683,3.14,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.201495630207594,2.1850575827998857,-0.00231205609642357,0.3636724949500718,0.07408023426622905,0.3830105098671099,0.3830105098671099,3.9700000000000006,3.9700000000000006,551809073.3117437,60.83584435937501,1,196.11701252058683,0.021442773544723053,0.008212807628329351
IC4202,4.73,204.0,204.51862726900941,2.9,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.194878615431867,2.1834931825613966,-0.002605311945161326,0.3883729488267139,0.07777939945132814,0.3939120545736857,0.3939120545736857,3.9700000000000006,3.9700000000000006,609509856.7910342,70.23951704687501,1,204.51862726900941,0.0025422905343598736,0.0010014388877129313
IC4202,5.5,209.0,206.54727788087646,3.36,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1883464341789054,2.181948838736221,-0.0028948081035306493,0.41275673021775794,0.08143113944174647,0.40467383588658756,0.40467383588658756,3.9700000000000006,3.9700000000000006,666470886.6359749,79.522629828125,1,206.54727788087646,0.011735512531691557,0.004749054872294741
IC4202,6.27,220.0,207.24817610777666,3.25,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.181814252925944,2.180404494911046,-0.003184304261899973,0.43714051160880196,0.0850828794321648,0.4154356171994894,0.4154356171994894,3.9700000000000006,3.9700000000000006,723431916.4809155,88.805742609375,2,207.24817610777666,0.057962835873742465,0.024079826495840905
IC4202,7.08,231.0,213.0514801638327,3.49,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1749427375819197,2.178779925432615,-0.0034888391817430274,0.46279098294223797,0.08892432020130617,0.42675645208708746,0.42675645208708746,3.9700000000000006,3.9700000000000006,783351960.8632559,98.57109501562502,2,213.0514801638327,0.07769922006998828,0.03315864348700202
IC4202,7.86,235.0,222.65660376463126,4.65,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1683257228061925,2.177215525194126,-0.0037820950304807838,0.48749143681888,0.09262348538640526,0.43765799679366335,0.43765799679366335,3.9700000000000006,3.9700000000000006,841052744.3425465,107.97476770312502,2,222.65660376463126,0.05252509036327125,0.022988025829795446
IC4202,8.66,245.0,231.89626344553292,6.0,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1641657538318912,2.174138585791568,-0.004171909772599456,0.5114123508395836,0.09683981303561295,0.44862495209116193,0.44862495209116193,3.9700000000000006,3.9700000000000006,891560552.7982229,116.69954285714287,2,231.89626344553292,0.0534846389978248,0.023994543608012245
IC4202,9.45,246.0,238.70599762050387,5.57,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1625876170126483,2.169681988876608,-0.004642607324023669,0.5336734796377834,0.1014101726476155,0.4592486014378908,0.4592486014378908,3.9700000000000006,3.9700000000000006,933084396.0577203,124.42917371428571,2,238.70599762050387,0.029650416176813556,0.013616912161253039
IC4202,10.24,239.0,242.98477832983693,6.95,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.161009480193406,2.165225391961648,-0.005113304875447883,0.5559346084359834,0.10598053225961805,0.46987225078461975,0.46987225078461975,3.9700000000000006,3.9700000000000006,974608239.3172177,132.1588045714286,2,242.98477832983693,0.016672712677141956,0.007834045032293954
IC4202,11.02,240.0,244.92552521123642,7.16,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.159451319789597,2.160825207665865,-0.005578044230018625,0.5779139507936998,0.11049303921830411,0.4803614235573394,0.4803614235573394,3.9700000000000006,3.9700000000000006,1015606464.3076074,139.790592,3,244.92552521123642,0.02052302171348508,0.00985846792598788
IC4202,11.79,240.0,245.14606523458622,4.85,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.157913135801221,2.1564814359892583,-0.006036825387735896,0.5996115067109327,0.11494769352367368,0.49071611975604984,0.49071611975604984,3.9700000000000006,3.9700000000000006,1056079071.0288897,147.324536,3,245.14606523458622,0.021441938477442572,0.010521904849698562
IC4202,12.47,246.0,244.03631266678326,7.68,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1565547395517464,2.1526453778852424,-0.006441982773771928,0.6187729846638136,0.11888167394919487,0.4998605267886772,0.4998605267886772,3.9700000000000006,3.9700000000000006,1091821113.328204,153.97788914285715,3,244.03631266678326,0.00798246883421439,0.003990121076544603
IC4202,13.34,241.0,241.6927334447604,6.21,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1526196024560744,2.1467306519869807,-0.006514436590660957,0.6232985716729715,0.12220586490888385,0.507114229262211,0.507114229262211,3.9700000000000006,3.9700000000000006,1090311042.1833835,164.59760082793017,3,241.6927334447604,0.0028744126338605502,0.0014576555474017548
IC4202,14.11,250.0,239.12264008244807,5.62,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1479191091335292,2.1409378007159554,-0.006331441733033418,0.6162257132893801,0.12420085153815809,0.5110703557632444,0.5110703557632444,3.9700000000000006,3.9700000000000006,1062795008.4765772,175.16452934663337,3,239.12264008244807,0.04350943967020771,0.022236384811312477
IC4202,14.59,242.0,237.50460648164278,5.1,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1449889314779167,2.137326672650901,-0.006217367016590277,0.6118166587125959,0.12544447956679658,0.5135365125431095,0.5135365125431095,3.9700000000000006,3.9700000000000006,1045642156.2957109,181.75170556608472,3,237.50460648164278,0.01857600627420338,0.009539457479033326
IC4202,14.98,244.0,236.18659000883179,7.41,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1426081621327313,2.134392631098044,-0.006124681309480224,0.6082343018689588,0.12645492734006533,0.5155402649267499,0.5155402649267499,3.9700000000000006,3.9700000000000006,1031705463.898757,187.10378624438897,4,236.18659000883179,0.0320221720949517,0.016508719085361376
IC4202,15.75,248.0,233.40705280689355,5.08,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.137907668810186,2.1285997798270193,-0.005941686451852685,0.6011614434853674,0.12844991396933958,0.5194963914277835,0.5194963914277835,3.9700000000000006,3.9700000000000006,1004189430.1919508,197.67071476309218,4,233.40705280689355,0.058842529004461505,0.030568481480302435
IC4202,16.52,249.0,230.50526544962048,5.22,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.133207175487641,2.1228069285559945,-0.005758691594225146,0.594088585101776,0.13044490059861383,0.523452517928817,0.523452517928817,3.9700000000000006,3.9700000000000006,976673396.4851445,208.23764328179539,4,230.50526544962048,0.07427604237100209,0.03887998140088854
IC4202,17.1,246.0,228.11197097039866,6.35,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1286768839578336,2.1197415076027735,-0.005558193877032758,0.5836563688188335,0.13061088310155347,0.5237712162476698,0.5237712162476698,3.9700000000000006,3.9700000000000006,941634310.5602188,225.68042809756102,4,228.11197097039866,0.07271556516098106,0.03808632000450373
IC4202,17.88,241.0,224.71569282095098,16.2,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.121206801573306,2.1174259152261885,-0.0052013389569796715,0.5625211471944507,0.12897334684213024,0.5204953242559415,0.5204953242559415,3.9700000000000006,3.9700000000000006,874589263.1663978,262.33883004878044,4,224.71569282095098,0.06756973933215363,0.03516973338357875
IC4202,18.65,247.0,221.31097781176604,14.6,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1138324894757594,2.115140009931354,-0.0048490591000041865,0.5416568899498677,0.127356804637315,0.5172614308794917,0.5172614308794917,3.9700000000000006,3.9700000000000006,808403767.662241,298.5272524878048,4,221.31097781176604,0.10400413841390269,0.05379732945336401
IC4202,19.62,234.0,217.1471986924998,20.9,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.10454277163859,2.1122603630014987,-0.0044052779814766265,0.5153733451092889,0.12532038134033993,0.5131875651974706,0.5131875651974706,3.9700000000000006,3.9700000000000006,725027234.3647964,344.11526517073173,4,217.1471986924998,0.07202051840812046,0.03696003448612294
IC4202,20.78,249.0,212.86505467079374,10.0,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.0934334183487793,2.108816661518372,-0.0038745706644745972,0.4839414770525144,0.12288507100581304,0.5083157258251566,0.5083157258251566,3.9700000000000006,3.9700000000000006,625319215.163729,398.6328885853659,5,212.86505467079374,0.1451202623662902,0.07376691149665796
IC4202,22.13,236.0,208.49436083501155,16.1,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.0805044296063273,2.104808905481975,-0.0032569371489980987,0.44736128577954415,0.12005087363373435,0.5026459127625498,0.5026459127625498,3.9700000000000006,3.9700000000000006,509279710.05903864,462.08012273170726,5,208.49436083501155,0.11654931849571377,0.05858303857713117
IC4202,23.0,245.0,205.49872846321944,22.1,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.0744709015265164,2.102938619331656,-0.002968708175109066,0.430290529852158,0.11872824819343096,0.5,0.5,3.9700000000000006,3.9700000000000006,455127941.0101831,491.68883199999993,5,205.49872846321944,0.16122967974196148,0.08061483987098074
IC4202,23.58,243.0,203.54549786227156,4.2,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.0744709015265164,2.102938619331656,-0.002968708175109066,0.430290529852158,0.11872824819343096,0.5,0.5,3.9700000000000006,3.9700000000000006,455127941.0101831,491.68883199999993,5,203.54549786227156,0.16236420632810059,0.08118210316405029
IC4202,25.03,238.0,197.70218966920928,7.76,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.0744709015265164,2.102938619331656,-0.002968708175109066,0.430290529852158,0.11872824819343096,0.5,0.5,3.9700000000000006,3.9700000000000006,455127941.0101831,491.68883199999993,5,197.70218966920928,0.1693185308016417,0.08465926540082085
IC4202,25.9,247.0,194.22158196245852,6.14,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.0744709015265164,2.102938619331656,-0.002968708175109066,0.430290529852158,0.11872824819343096,0.5,0.5,3.9700000000000006,3.9700000000000006,455127941.0101831,491.68883199999993,5,194.22158196245852,0.213677805820006,0.106838902910003
