r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
1.74,145.0,6.8,171.6136384424975,23671.67683908046,-6209.324275451561,-5008.763017875089,-1272.1486786636347,50.88025413987863,2.149663172488414,0.4497754483256094,0.33948902542212245,-31374.514848795476,-6745.676322142387,0.28496824994694486,16926.000516938075
3.5,174.0,6.8,162.37070345799515,12743.266114285712,-4282.876561438475,-4049.243572923773,-1264.2417607022517,54.606194042499894,2.162562663857714,0.45837510923847596,0.3581027169138303,-23520.838016123966,-5210.624588158798,0.4088923939458095,7532.641526126914
5.24,194.0,6.4,167.82959940247073,8681.6088740458,-2132.9657015822827,-2947.80792188371,-1216.3531798079803,58.75426393936768,2.1771543268342035,0.46810288455613563,0.3821549027139164,-14352.865533899872,-3306.2702412988915,0.38083612027065494,5375.338632746909
6.98,190.0,5.5,144.42235565122823,5320.545472779368,-1411.7270506949862,-1790.7093421747034,-1069.7410519321397,63.26357182762439,2.193248601982551,0.4788324013217007,0.4109680951729524,-9937.414643692226,-2332.3195685028845,0.43836098769108317,2988.225904276483
8.81,186.0,5.8,132.74449454255483,3641.7433030646994,-702.146020251243,-990.9629694841557,-840.1452178141069,67.93072619503687,2.2100013881947342,0.4900009254631561,0.4437453912909053,-6672.733582671005,-1641.6183505836138,0.45077816143771426,2000.1249524810855
10.9,188.0,7.0,121.38728800875103,2568.133073394495,-423.83137690652865,-601.8827289844367,-575.6165234831924,72.80018002674106,2.227630832780872,0.5017538885205812,0.4756527942611277,-4170.182258437765,-1216.3097990716078,0.4736163447573686,1351.8232743228873
13.12,187.0,8.5,109.42384447340115,1815.0300685975615,-284.14469798573754,-344.1751075398818,-372.949091983474,76.97166691343907,2.2430641307322707,0.5120427538215138,0.5053906579906617,-2428.6011659519113,-902.4098140747656,0.49718725308613765,912.6202545227959
15.33,179.0,12.6,98.74416808894823,1309.372061317678,-187.56449908368796,-224.30604872696986,-239.1078287478383,80.35406688807463,2.2559141847777293,0.5206094565184862,0.5301636106951151,-1415.9347724561444,-673.3374408624618,0.5142445457289299,636.0346204552161
17.3,176.0,11.7,94.14911518334776,1031.0104624277456,-123.18894347221183,-160.09991858300077,-168.24108876407496,82.93077245701242,2.2659938270906186,0.5273292180604123,0.5497685087839355,-887.5126962820175,-518.6372896065153,0.5030378531613223,512.3731728212302
19.05,167.0,13.5,88.33830010367792,851.1091916010498,-102.80072618668328,-123.83112422318993,-135.38279185962432,84.81144728879215,2.2735527031131446,0.5323684687420964,0.5639349125643773,-670.6518062362453,-441.46849526470004,0.5186978352733319,409.6406963363498
