r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
1.74,87.5,9.4,107.63051731030457,9238.181264367817,-2158.3159618972986,-1849.7325949124802,-286.74383445579303,50.3928041676615,2.1478039227688956,0.4485359485125971,0.3391599433659696,-7016.594530203574,-2580.5213468484067,0.27933218379267166,6657.65991751941
3.5,106.0,7.1,110.09496142373243,5439.545171428571,-1757.837166046203,-1522.3072776619174,-286.6807445331349,54.21626451659034,2.1611253941327617,0.45741692942184115,0.3572493660669652,-5308.867498855976,-1976.430734030533,0.36334485177397086,3463.114437398038
5.24,116.0,5.3,98.15647628634034,3085.751183206107,-1015.8779228243019,-1148.2129881102942,-285.6691209892242,58.35456996669132,2.1757124057194823,0.4671416038129882,0.38025660850739856,-3366.5055330592054,-1247.0691532536464,0.4041379486592101,1838.6820299524604
6.98,125.0,5.7,87.49942437469491,1904.29,-521.1893756444839,-750.6825185886158,-275.96754819436165,62.66075154939979,2.1909756118017394,0.4773170745344929,0.4075215418977375,-2511.5315658247832,-807.4204776643332,0.42400079697122456,1096.8695223356667
8.72,126.0,4.4,78.39441681015785,1272.0121559633028,-287.84451413918333,-419.83926187463,-243.88801435535441,67.06994234506591,2.2066511278068,0.48776741853786676,0.4384387204475723,-1883.252430910143,-567.2318134168854,0.445932698644155,704.7803425464174
10.47,123.0,4.4,70.84977698164471,899.7126456542501,-170.66361428890744,-229.23502946813568,-189.68847166957374,71.5601559945131,2.2226494242328223,0.4984329494885482,0.4682175605599562,-1318.8786819656004,-420.27702976611323,0.4671236219654305,479.43561588813685
12.31,118.0,4.6,65.01146822413186,659.3297806661251,-103.62088247627304,-129.2018051892581,-128.13674095894726,75.34619616385302,2.236500237299584,0.5076668248663893,0.49619718555589987,-835.0250493916049,-315.9917627410799,0.4792620809905347,343.33801792504516
14.52,115.0,6.4,59.84734968647468,480.0480716253444,-62.85676079183043,-74.61517492047234,-78.47753559126167,78.50547211616802,2.2483814577952344,0.5155876385301562,0.5205163242572538,-474.6786753191395,-233.3741553377975,0.4861474696641118,246.6739162875469
17.07,122.0,15.2,60.07272653018299,360.13159929701226,-21.0232542500962,-41.63263724061058,-45.399876817911725,81.00376929882103,2.2579997686692126,0.521999845779475,0.5406592114633737,-234.63992127680638,-148.7237215717544,0.4129704859614307,211.40787772525786
31.82,121.0,10.2,32.17391861233729,116.34577309868006,-14.911362795254623,-21.924183648887116,-24.529383224009415,83.24808415405836,2.2667337034267523,0.5278224689511681,0.5558842789300558,-103.84560033045332,-83.8139994068729,0.7203871457864228,32.53177369180716
34.61,118.0,10.4,45.75509958674527,98.58629586824617,-5.750925889598536,-10.368554394052191,-13.141242165957191,84.0741908747207,2.270088879547152,0.5300592530314345,0.5668516554468326,-38.28443397163599,-38.097155787547614,0.38643459977907935,60.489140080698554
37.16,113.0,10.5,46.89708952380968,85.6358288482239,-5.078614517655799,-7.179626447564111,-8.240096981595292,84.58545249421091,2.2721785154446974,0.5314523436297982,0.5741667868041131,-23.145196061759748,-26.450225893320226,0.3088686855614968,59.18560295490367
