r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.32,284.0,34.7,217.76742495468815,114945.6753125,79248.28701036867,31808.177031230167,1368.7216072714714,27.53904688602698,2.077906124362841,0.40193741624189394,0.3091485584821021,85763.92874309584,33250.11022311168,0.28926804016519475,148195.78553561168
0.63,282.0,18.8,315.22219600846984,139512.64428571428,-2021.3999112363722,3563.7457649600638,452.85095000872207,30.2008901388065,2.085840032299303,0.4072266881995353,0.3161254469399438,41077.4929278452,18209.63008952729,0.13052315209677312,157722.27437524157
0.95,281.0,12.6,327.53593796995204,113672.19336842108,-76682.57596371883,-21439.68847426829,-463.0197072540528,33.37739527666732,2.0954133256167826,0.4136088837445217,0.3250295951161788,-11526.944919191204,-746.0979348881765,0.0065635923155807395,112926.0954335329
1.26,280.0,10.6,301.71627055509094,91202.62142857142,-61973.86932098183,-44162.22512486714,-1373.8059858941367,36.706385068626325,2.105477962548525,0.4203186416990166,0.3356168862237626,-30385.584117565937,-18954.440541529482,0.2078278041204586,72248.18088704193
1.58,280.0,10.8,289.55297918905137,74628.65569620252,-45768.88418577307,-48967.00658966782,-1373.8059858941624,40.10038697223128,2.115751197589883,0.42716746505992204,0.34764486169724645,-35515.02022376454,-21564.77736882581,0.2889610856265649,53063.87832737671
1.89,279.0,7.67,284.5689805596529,62368.22439153439,-34364.39624262557,-37659.995602145325,-1373.8059858941624,43.550551612060865,2.126205325617133,0.4341368837447553,0.3594105959552205,-31816.098465114148,-19521.92561017983,0.313010764706485,42846.29878135456
2.21,279.0,11.2,280.9528584239625,52979.08606334842,-26045.307235239776,-28367.03283646244,-1373.8059858941378,46.530804571252226,2.135335279159228,0.4402235194394854,0.3703829175509082,-29106.822188168146,-17262.113820545208,0.3258288336628621,35716.97224280321
2.52,279.0,4.45,277.29478926334104,45959.68083333333,-20147.52102610636,-21466.116373915378,-1373.805985848975,49.04853903551014,2.143150052987705,0.44543336865846983,0.38030891240785364,-26797.021521154238,-15446.823629920342,0.33609510226879497,30512.85720341299
2.84,279.0,5.03,273.2736222766043,40286.147816901415,-15509.055492567399,-16302.181069876588,-1373.8059754179003,51.11623676108498,2.1496614732258057,0.4497743154838704,0.38895494526719504,-24826.01814487952,-13990.910974585848,0.3472883790769437,26295.236842315568
3.15,279.0,4.26,271.27984674402694,36188.97587301587,-11264.301873037783,-12563.865407670999,-1373.8054600360413,52.76426568619916,2.1549310198967784,0.45328734659785225,0.39627053640849197,-23054.492588462417,-12826.196428741983,0.35442275221459835,23362.77944427389
