r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.39,17.4,30.4,14.66811077593915,387.9348717948718,418.659677410482,253.64029836335968,64.54338834765927,62.13946437096161,2.186606625459571,0.47440441697304736,0.3266398109969002,7924.242909664838,163.74070188518513,0.422082967503283,551.6755736800569
1.18,46.3,37.1,32.76493025649905,718.6760169491525,151.2466469428008,152.3335239663383,59.34119224247959,63.733028985719386,2.1923187032461082,0.47821246883073876,0.331173705928694,4825.153914064225,191.1041989095314,0.26591147388052094,909.780215858684
1.95,69.1,13.1,38.63444378824809,623.879641025641,-139.02418735744854,64.57176963845802,29.167500774845976,65.95653476241773,2.2004819679597825,0.4836546453065216,0.33750667744361096,1319.6692593443304,141.56663939861605,0.22691338214833293,765.4462804242571
2.74,85.2,6.2,37.28844471814207,501.79828467153277,-87.87419457462482,-27.06446852895563,-9.278161277119818,68.69944731820236,2.2107456739436704,0.49049711596244694,0.3468721038219611,-21.908510309839073,5.657229743772703,0.011273912080978542,507.45551441530546
3.53,93.2,6.2,35.80834373516998,485.03841359773384,-20.149094228919356,-70.20066833383622,-40.47120181166714,71.4922579855001,2.2211349436041203,0.49742329573608024,0.35984584296127875,-609.155643772109,-121.79833397844581,0.2511106967281547,363.24007961928805
4.3,100.0,12.4,35.99100490290408,470.3656976744186,-39.521513426586225,-54.025748729103654,-44.41130519052706,75.05499823161847,2.2348359864299874,0.5065573242866582,0.3759861197651393,-741.4789743400738,-169.1209455997987,0.35955203884119574,301.2447520746199
5.09,108.0,6.2,36.42226385494575,423.3848526522593,-64.43435208160214,-42.646629472128424,-39.82005761708602,80.47855999888243,2.2579299415962977,0.5219532943975318,0.395589306305982,-650.0636148733599,-162.75984198049366,0.38442528342924437,260.62501067176566
5.87,112.0,6.2,35.47886100861914,369.2037649063032,-58.14958933378574,-43.177318187279546,-37.07634712290155,86.35000623262076,2.2854093986304793,0.5402729324203195,0.4189253407170386,-558.4051526292185,-154.76601729660715,0.41918862158917525,214.43774760969606
6.4,113.0,24.9,35.650488987267906,347.208890625,-30.978598289748668,-40.60828317037512,-34.732078127080904,92.17225559989332,2.315236552205679,0.5601577014704526,0.44565587125891365,-480.0531867042014,-148.62180233885778,0.42804722560913766,198.5870882861422
7.44,113.0,15.5,36.00544544738769,320.5673655913978,-22.802537804674934,-32.94958582207575,-29.820775127476423,98.43485191316364,2.3497719430720583,0.5831812953813722,0.4750702229576117,-403.2977855064444,-146.32111534075113,0.4564442018943851,174.24625025064665
8.21,112.0,13.1,36.7087413114354,305.93629719853834,-26.676338342064106,-24.08588776373409,-24.63328671558699,105.03312710611092,2.3884635153358023,0.6089756768905348,0.5059185298338156,-323.02666749122835,-141.8033265931931,0.463506056298934,164.13297060534524
9.0,111.0,26.4,35.722988703407694,278.9522777777778,-26.14086534010526,-21.192575149764938,-21.031756724351045,111.00146113711762,2.4247039006724087,0.6331359337816058,0.5371900668323422,-268.7590146851128,-137.1598420106896,0.4916964403493972,141.7924357670882
9.72,111.0,19.4,36.62232427494286,266.4635905349794,-13.831099042077454,-20.211181270502358,-19.343155670517802,116.45038838903804,2.4588438447388024,0.6558958964925349,0.5645450162965934,-225.720280550594,-128.48060336429324,0.48216945176765996,137.98298717068616
11.79,113.0,12.5,39.522949138582,240.3635114503817,-16.512035219902916,-18.455027283761947,-17.99957250270249,121.84941752944533,2.492858225128633,0.6785721500857553,0.5873651421137417,-179.79349846544216,-107.87296788711288,0.44879094682963605,132.49054356326883
17.63,118.0,14.6,28.810098449901236,135.85339194554737,-17.895568408362045,-16.8059678974133,-16.952031209103364,126.47851709103202,2.523560832353047,0.6990405549020314,0.6051046983342092,-143.08489862708774,-88.77331408434478,0.6534493751906232,47.0800778612026
