r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.14,5.23,5.31,5.3357648719173065,140.02357142857142,593.8656462585035,581.7545988789551,122.61636136450977,61.22187528220668,2.1832422121044814,0.4721614747363209,0.32327195357643695,41813.66139505439,63.3363340599051,0.4523262291750223,203.3599054884765
0.42,15.4,7.78,13.052319002012073,306.30595238095236,598.1679465462075,526.5026331883311,122.53128151319186,62.387267686003234,2.18744475698904,0.47496317132602667,0.32476704678043755,27657.180406106876,99.3203126911558,0.32425198374085545,405.62626507210814
0.69,24.4,4.0,20.663449100166016,469.01594202898553,529.0081090730574,416.7765549404285,121.55284025213169,63.29676868158589,2.1906781090534966,0.47711873936899774,0.32669613105539197,12180.479532848636,149.79294016688675,0.3193770760091337,618.8088821958722
0.97,32.1,4.0,27.60405143083641,597.260412371134,317.6058178053831,270.25731255741465,109.35055367103794,63.778600563665734,2.192346693801631,0.47823112920108724,0.329395612602799,7025.981574523952,188.2897478311977,0.31525569739953835,785.5501602023317
1.25,34.6,4.0,29.97367474776228,646.8752000000001,45.23525501899092,106.64526186084444,53.38121060385468,64.10118591541831,2.1934437414121133,0.47896249427474213,0.3328853681922884,3007.5083352928723,71.86174230771388,0.11109058178102033,718.7369423077139
1.52,37.9,4.0,29.278066936965583,622.139802631579,-138.7305656565658,-47.82273734469759,-21.17829348006346,64.94160544486274,2.196405010059272,0.48093667337284796,0.3364709499848854,-461.50090612118004,-58.18901081221232,0.09353044213869548,563.9507918193666
1.8,40.5,4.0,26.27401581976922,570.5733888888889,-219.8923069366434,-153.13224405313952,-87.18653161132374,66.41838417999047,2.2016616926075003,0.4844411284050002,0.33972515064457565,-2560.5620685599624,-187.06010705695368,0.3278458314034358,383.51328183193516
2.07,43.0,4.0,26.099362741695348,501.1990338164251,-243.33188695465276,-189.8744198232294,-108.48874639763548,67.92106164216624,2.2070540011136135,0.48803600074240894,0.34277650722733644,-3310.71708113325,-172.12814709053362,0.3434327192928693,329.0708867258915
2.35,45.1,4.0,25.836095430323,436.74085106382984,-208.94171573682647,-175.8063448560597,-107.08180128870548,69.24575338274559,2.2119104007657713,0.49127360051051416,0.34663898260955456,-3091.769267950875,-152.69666932563538,0.34962763147457143,284.0441817381944
2.63,45.6,4.0,25.419102486353065,384.1916730038023,-138.47562383145848,-139.47211635838073,-96.83849997409082,69.53316347364014,2.2128826266808357,0.49192175112055714,0.35217136285804584,-2547.897935076264,-138.51457368375645,0.3605350751118065,245.67709932004584
