r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.85,10.3,0.2,11.296131672240106,108.19776470588235,61.7502971424505,52.59200332389694,16.84635003521082,70.9546827803862,2.219312673908816,0.4962084492725438,0.36792646964803594,1276.2004427275815,41.92293030186596,0.3874657708116844,150.1206950077483
1.14,12.9,2.7,13.975023835123388,126.10535087719299,47.580521519208176,46.94794101716587,16.74532609681589,69.17246516034433,2.212629855455249,0.49175323697016604,0.3664053512300399,1069.717703417571,45.21157122128664,0.35852222690626095,171.31692209847964
1.42,16.4,1.8,16.209687121968848,135.318661971831,30.128603672925003,38.13281028468481,16.279331679445374,68.63202263580783,2.2104410143270248,0.49029400955134983,0.36747222362964244,799.5524501710377,49.71933562825545,0.36742408551604966,185.03799760008644
1.71,18.6,2.1,18.364876584398747,143.27865497076024,33.52998560879517,26.215310784688704,14.884369635298892,68.44561085761569,2.209578562040047,0.4897190413600313,0.3731313883996917,596.7835835272954,53.95449822233765,0.37657038470488485,197.2331531930979
1.99,19.8,2.0,20.51940654496195,154.43075376884426,17.67464348004518,16.28961229291243,11.739890152230736,69.11833288807614,2.2121779039673948,0.4914519359782632,0.38415754319665874,394.46122711491427,57.150173345440834,0.3700698983246861,211.5809271142851
2.28,26.1,0.6,20.181043005604128,153.353201754386,2.1627996424699965,7.604090466578629,5.7132519329183005,71.77404010383093,2.2243168136509692,0.4995445424339795,0.40211262739008247,175.5754104704044,25.275963506159272,0.16482188318860036,178.62916526054528
2.55,27.7,2.7,18.818857161671634,155.64192156862745,-2.0479709396732,-2.6311665899497885,-2.0356841452626226,76.26842148404924,2.245856852335168,0.5139045682234453,0.42610183592629536,-48.000047236279,-16.759809854353037,0.1076818487297017,138.8821117142744
2.84,29.7,2.6,16.17485129627246,152.206338028169,-13.299005458744,-12.487891785670257,-9.139759603400076,81.7117323599472,2.2710305920433544,0.5306870613622363,0.45478194507873293,-231.25408034318707,-60.08457237446233,0.3947573613087151,92.12176565370666
3.13,33.0,3.4,15.61630889596226,147.92849840255593,-17.646299673846915,-20.530107882023152,-13.232050297587516,87.50101026027396,2.296847752946555,0.54789850196437,0.48533804591128327,-336.5067796684047,-70.01504679421407,0.47330330227298745,77.91345160834186
3.41,34.8,1.2,15.653803239604573,142.14794721407625,-31.608982498557154,-23.22775479837185,-13.742502313595075,93.45861206274012,2.3229618292469736,0.565307886164649,0.5153793974166132,-332.15597604365814,-70.28825341224206,0.49447251817423177,71.8596938018342
