r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.64,12.4,8.6,15.933063267040328,289.47812500000003,171.0408231324546,139.64638904612113,36.11414171829823,66.79858081033125,2.2033603899103005,0.48557359327353367,0.33588876384975563,3180.9162850281778,107.18203917423403,0.37025954612022594,396.66016417423407
1.18,21.9,6.2,24.378446750885388,381.8401694915255,119.68284243295007,115.45064419809317,35.967347173885955,65.74898820224763,2.1995618621122173,0.48304124140814486,0.3332987531076846,2342.318138284962,121.81124236080863,0.3190110734630608,503.65141185233415
1.8,32.3,1.88,31.897688128598507,428.31022222222214,65.42663340029175,90.88869100491354,35.181564522726035,64.13501687530312,2.1938233850056092,0.4792155900037395,0.3304962381204406,1422.9236132379376,136.94672663851907,0.3197372360808759,565.2569488607412
2.03,37.9,6.2,34.41034863693484,437.4528078817735,50.06209889231475,61.08193654596965,32.8010387789662,62.57833109241949,2.188267078581406,0.4755113857209373,0.3284300757474472,959.5898730348226,145.83393759379487,0.33337067442760165,583.2867454755683
2.78,53.1,9.5,41.71480994207687,477.3710791366906,48.2310571665565,39.664794036930566,27.665346433546453,61.70695870794172,2.1850521205792264,0.4733680803861509,0.3282422734738958,658.7336434270279,148.5732980228761,0.31123229813495584,625.9443771595667
3.0,62.4,11.0,42.756130192590504,484.2369333333333,22.007050837735164,22.948925819605154,17.170392000184723,61.32131350250206,2.1835499704562844,0.47236664697085623,0.3314390664534368,335.98886721749864,125.12528968191653,0.2583968323535212,609.3622230152498
3.64,68.0,6.2,43.914220678440074,496.29714285714283,12.59712988775464,2.3050523444486473,2.491156023162036,62.7068801611737,2.1887551002132217,0.47583673347548117,0.3387087827081245,73.79948592601262,33.49922466888289,0.06749832262992798,529.7963675260257
4.19,78.0,7.98,42.511223827185404,499.2275178997613,-18.15270768633528,-16.11228373825213,-10.938299410839383,66.07264039394477,2.2020328530976854,0.4846885687317902,0.350421436665811,-144.80871350653388,-67.91387797492696,0.1360379296811183,431.3136399248344
4.6,82.3,6.2,39.16516347879665,478.87054347826097,-53.15726848346779,-22.506828992511267,-19.753246160872635,70.99236355965678,2.2221593540509272,0.49810623603395143,0.3672949660878913,-272.40239990098206,-145.41184123459428,0.3036558485690099,333.4587022436667
5.14,85.7,6.3,38.46605790933182,448.72811284046696,-43.855623246947395,-29.15748135630591,-22.88317090271888,76.34032434117235,2.2452115591893516,0.513474372792901,0.38963223589499374,-331.25603651237395,-160.86087332994768,0.35848182613674884,287.8672395105193
5.39,85.5,6.51,38.77302106222655,444.2246011131725,-9.9656754335605,-29.8367519362135,-22.930864774726217,82.04533756717429,2.271061493197433,0.530707662131622,0.4165271325545406,-325.94251998106245,-165.31047081783606,0.3721326338153903,278.91413029533646
6.31,89.5,15.6,41.77355509966908,437.0682725832012,-20.656131931218564,-22.713469213969447,-20.459605643239247,89.10462865794939,2.304327734462674,0.5528851563084494,0.4465953432751369,-277.32136929953845,-160.51836677256898,0.3672615397678229,276.5499058106322
9.1,95.2,15.5,44.50955660629905,367.59035164835166,-21.549060585873224,-18.102699382664195,-18.271538396916057,96.62123851283295,2.3414476753215103,0.5776317835476735,0.47817896729012394,-219.49857876803736,-149.88698579238027,0.4077554949966881,217.70336585597138
10.17,97.5,6.2,47.1651226874219,353.8888987217305,-17.540854872247536,-19.689106758086513,-17.208161716650093,103.76751953413508,2.3788697602322193,0.6025798401548128,0.5100335138164078,-174.98772245043216,-135.15253705805696,0.38190668751191864,218.73636166367356
11.99,101.0,10.2,48.209627884981735,316.89728106755626,-20.801774090421137,-18.377793325504815,-16.870890936844802,110.4280733763991,2.4145790372636897,0.6263860248424598,0.5410434783116786,-154.16847135724748,-123.05506081664649,0.38831213824902955,193.84222025090978
14.02,107.0,10.7,47.876258456631376,273.80206847360915,-17.897712310672095,-16.83597389943804,-15.924497270144135,115.8121999702219,2.445417692530011,0.6469451283533407,0.5673473768939326,-133.04189224326814,-110.31161741753445,0.40288818135121945,163.4904510560747
15.94,117.0,11.7,48.55636904436027,246.2013174404015,-14.099564768310081,-16.095795616096407,-14.92426949229853,119.83646169171372,2.470384994862475,0.6635899965749834,0.5884000393363371,-113.88539167095189,-98.28908564792296,0.39922241956205623,147.91223179247856
17.98,120.0,12.0,47.75967947405244,217.96779199110122,-13.839963455539351,-14.703433489120048,-14.333147306765099,122.82378665009736,2.4902647469540105,0.6768431646360069,0.6041587223120467,-102.67450815698282,-91.10533462379166,0.41797613212281903,126.86245736730956
