r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.72,125.0,17.6,174.79825163455902,56387.54222222222,-22611.966982938808,-18727.28914746817,-785.7381865376337,28.92955355311165,2.081805488950807,0.4045369926338714,0.30857679122657206,-26711.034285734157,-13950.835590974137,0.24740988951059725,42436.70663124808
1.43,162.0,8.5,202.25485879440853,40333.04566433567,-16868.97833076132,-15782.129438048496,-785.7381865376287,30.923195423598965,2.087742239735035,0.4084948264900233,0.31502604932387535,-20225.32169393407,-11726.732443394314,0.29074750617614853,28606.313220941352
2.16,178.0,5.22,223.0493793671106,32096.213425925915,-8931.566457763105,-12691.506161811172,-785.7381864771618,33.300847144702054,2.0948770087756063,0.4132513391837375,0.32368708074141594,-12984.107133551615,-9063.33118701239,0.28238007601517967,23032.882238913524
2.87,193.0,1.88,240.6718829658935,27471.589965156792,-7886.168435840437,-8989.758979334596,-785.7381048810996,35.968286567405826,2.1029286511648286,0.4186191007765524,0.3346282112053353,-10173.571742164579,-7289.375592212984,0.2653423264346316,20182.21437294381
3.59,192.0,3.59,229.50157934081057,20818.99256267409,-7158.8506017521895,-6158.179009176195,-785.735204700708,39.10890289702555,2.1125100353011534,0.4250066902007689,0.3480779441346902,-8726.432701458532,-6147.411805034436,0.29527902402232437,14671.580757639655
4.3,190.0,0.97,226.63485888404583,17234.433604651163,-4103.231070555924,-4755.340673654992,-785.6727136560758,42.53822850635945,2.123040160689697,0.4320267737931314,0.36306865697427626,-7836.5416346307575,-5289.466334560148,0.3069126874661345,11944.967270091016
5.03,195.0,0.99,225.68553044708352,14910.33982107356,-2711.078479969318,-3549.0891382767404,-784.7702609888976,46.0049181356415,2.133895580925118,0.4392637206167454,0.3794943098633531,-7236.176538087123,-4784.304303542454,0.32087158045724407,10126.035517531105
5.75,201.0,0.45,225.49857093051526,13303.369808695652,-1917.3747801570928,-2499.42637629242,-781.5335162617114,49.72511895881467,2.145838892777805,0.4472259285185366,0.3970736493221893,-6793.274503726987,-4459.960157964413,0.3352504081371317,8843.409650731239
6.46,204.0,0.81,227.07522944200403,12168.493885448917,-1854.9107589491773,-1995.575028604502,-774.4145303887987,53.751535676599275,2.159112160160497,0.45607477344033115,0.41544408276713396,-6450.692809702838,-4186.580599668921,0.3440508446715196,7981.913285779996
7.18,204.0,0.65,219.84387387345646,10650.847423398329,-1910.5367918305885,-1679.8488971263675,-762.9162347831857,57.87779097644216,2.17307859613001,0.46538573075334005,0.434477772421445,-6128.674274907703,-3919.4645710740633,0.3679955608474479,6731.3828523242655
7.91,206.0,0.66,214.05078978961356,9398.215537294564,-1583.9743321163326,-1461.2517725429364,-741.6637665423256,61.778512899599406,2.1866228738302245,0.4744152492201496,0.4538679440220985,-5746.319453826278,-3605.8336650369984,0.3836721610318589,5792.381872257565
8.62,206.0,1.54,213.8797149024051,8369.92438515081,-1132.4478225786456,-1184.4699648843055,-696.5715830811262,65.54467160540173,2.19997061087063,0.48331374058042,0.47321226647759784,-4930.4295119713315,-3063.134078105092,0.3659691458550614,5306.790307045719
11.49,206.0,1.9,184.17091223497007,5344.052332463012,-824.3891572399361,-864.129844613971,-613.6219590768013,69.32285092034685,2.2136584608711196,0.49243897391407976,0.4918639351395091,-3842.0147475158715,-2392.013610664835,0.44760295406059086,2952.038721798177
14.3,206.0,0.42,169.37381388959375,3687.393972027972,-471.00172065602374,-590.3539008104901,-496.9602139738124,72.72239196335681,2.2262110711211736,0.500807380747449,0.5091020401480661,-2615.7853118050866,-1681.2758719226058,0.4559523296605997,2006.118100105366
17.19,203.0,4.19,159.18718363333122,2659.3425247236764,-308.83619047891654,-391.8188323615499,-366.6037068456094,75.86292663522181,2.237936097834505,0.5086240652230032,0.5244560909675937,-1712.8607519506713,-1185.1971243099529,0.44567298619537654,1474.1454004137236
20.07,200.0,1.23,146.96790058598233,1905.4091529646237,-215.0946130989288,-245.53997981434554,-253.98466936917876,78.499312239728,2.247911680399952,0.515274453599968,0.5375393073552663,-1069.0499200942886,-829.197702907265,0.43518091724137953,1076.2114500573587
22.96,194.0,4.09,139.86777956882096,1418.2466071428573,-139.77248033394366,-164.17799603245862,-170.18703096449048,80.38632058821715,2.2551482212313365,0.5200988141542243,0.5480916028702926,-651.850122437701,-566.1997534184545,0.3992251774598621,852.0468537244028
25.85,188.0,5.2,136.12266157098367,1097.5242166344292,-92.99489450391485,-111.62870093822362,-116.09238624241328,81.56231778089256,2.2597226254514053,0.5231484169676035,0.5562355349732533,-396.95579957011284,-380.7203871114677,0.34689019280043876,716.8038295229615
28.74,184.0,1.16,134.41525437261149,880.7361169102297,-64.1918017465892,-75.79800137120806,-79.95979579492999,82.20940924825507,2.262259050552534,0.5248393670350227,0.561970898555408,-247.15937407821073,-252.08404286521053,0.28621971783053896,628.6520740450192
31.62,182.0,2.47,133.1922873142745,727.1375205566095,-46.089715007741596,-53.51453223323726,-56.05093122809717,82.62269072694731,2.2638973320490545,0.5259315546993697,0.5656644552812253,-157.71061692633475,-166.094339025672,0.22842218195332578,561.0431815309375
34.51,180.0,3.85,131.90904382261107,614.7984613155608,-35.94111526385102,-39.189566903317804,-40.778570777710875,82.8930919699362,2.2649838628061567,0.5266559085374378,0.5679882361087562,-104.21855660359404,-110.59690112444135,0.17989131086597615,504.2015601911194
37.4,181.0,8.43,128.80962973660388,519.3978743315507,-28.3551346440896,-29.760891989400346,-30.765263277529613,82.96253028718158,2.265241833515636,0.5268278890104241,0.5695438442118077,-71.85865896401249,-75.76363067163132,0.14586819549297694,443.63424365991943
40.29,180.0,4.55,126.47675493553966,450.90578307272284,-21.370067854317607,-23.39893308820675,-23.962111923692415,83.02898556577165,2.265496491237793,0.5269976608251952,0.5708882393150225,-51.512474227347695,-53.875017646449415,0.11948176241900264,397.03076542627343
43.17,179.0,0.44,124.02429957515068,396.09258281213806,-17.048427177001898,-18.751207674880675,-19.152436195929397,83.19966466375952,2.26621160791093,0.5274744052739532,0.572302396761851,-38.29734311122078,-39.779706159214214,0.10043032332691079,356.3128766529238
45.92,179.0,1.96,122.04819863600902,354.9231380662021,-14.27992050177363,-15.319582010494964,-15.743984178612997,83.41568795426971,2.2671287860333633,0.5280858573555756,0.5739438251243832,-29.53461838158017,-30.5380598803416,0.08604133291148092,324.3850781858605
48.81,179.0,2.99,119.19298738836869,315.5538311821348,-12.702488197220623,-13.167895197155524,-13.454644983346737,83.77388873617107,2.268659638207275,0.5291064254715167,0.5755310686874399,-23.782842851539662,-24.487077595496505,0.07760031784042193,291.0667535866383
51.7,174.0,3.39,116.10607596524207,281.5027562862669,-11.197006322161048,-11.880536519279225,-12.064141752123811,84.23577462448206,2.270630054203714,0.5304200361358093,0.5770648233189904,-20.143846951085955,-20.755737407223144,0.0737319153852836,260.74701887904376
54.59,172.0,4.84,112.51251445923705,250.83513464004392,-10.611633787620407,-11.14687917644858,-11.390631367849576,84.74471020430146,2.2727986087006053,0.5318657391337369,0.5784483730935104,-18.340542416862554,-18.941639312327773,0.07551429882225073,231.89349532771615
