r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.44,15.7,9.1,16.26050358655589,351.44090909090914,324.40616391184557,210.63792109405733,37.42018920913334,97.53954064923812,2.332322746853831,0.5715484979025538,0.5673752685155773,6383.828797344055,249.47722020090197,0.7098696075144978,600.918129291811
1.32,44.5,9.1,34.89268235319715,636.9183333333333,142.18057851239666,126.26099386724377,35.38919943067191,95.51709824082961,2.322928235847593,0.565285490565062,0.5506809430660111,3833.823910083779,285.42960742508785,0.44814161013592196,922.3479407584211
2.2,69.4,9.1,41.745446587728004,601.6787272727273,-62.20946477764661,45.389762292344884,15.192024888094451,93.45087879147559,2.3133879973774203,0.5589253315849468,0.5281623378280547,984.626965166887,190.44959582220514,0.31653037940275836,792.1283230949325
3.08,90.0,11.4,40.71662046188933,527.4296753246753,-97.4784722222223,-27.026955853559258,-8.46692281215673,91.76218125568064,2.305492634868978,0.5536617565793186,0.49925590896592537,-85.98127999399364,10.831097999202846,0.020535624948549658,538.2607733238781
3.96,105.0,9.88,33.574687131827645,430.1166161616161,-79.94999396264892,-54.66453192418284,-28.738378911437525,89.70600062044029,2.2960326286925996,0.5473550857950664,0.4668530251846578,-463.0046759476337,-145.45509696966843,0.3381759539255134,284.66151919194766
4.84,113.0,16.2,32.90802887207659,386.71768595041317,-37.67742681767512,-39.7882562739553,-27.067500012089905,86.85774231403282,2.2833718115566644,0.5389145410377763,0.4359949589578748,-467.83593913141135,-162.97009003193656,0.42141876607327805,223.7475959184766
5.53,117.0,24.8,36.11749052879854,370.96305605786614,3.992698159278754,-19.785853102631663,-17.614326666421654,83.745298588717,2.2694859630499575,0.5296573086999716,0.4082282636894364,-279.2287418525629,-135.07279889731421,0.36411388328719274,235.89025716055193
7.48,124.0,9.1,47.41115714211019,397.2584090909091,12.171913473491058,-5.290208063217548,-7.767688576778212,82.03464333473181,2.2618853707083098,0.5245902471388731,0.38380436153318637,-125.94853476065103,-96.74800513985741,0.24353922516393475,300.51040395105167
8.37,127.0,9.1,53.56327332401608,405.53129032258073,2.5335436343959055,0.0818486641355256,-2.6888516536319624,80.6469048306293,2.2558489835004343,0.5205659890002895,0.3635100642649406,-46.86636486386709,-62.75658910594365,0.15475153361414795,342.7747012166371
9.24,130.0,9.1,57.58650902646329,401.7174458874459,-7.471768765578342,-2.8988801741426027,-3.4091400047918814,79.9599848739729,2.2530287660156816,0.5186858440104544,0.34904004678508493,-36.20804238696613,-42.82069027543957,0.10659405189845095,358.8967556120063
10.13,133.0,9.1,59.32608465436045,392.38097729516284,-10.817143180909746,-7.515452075263191,-6.75612076156041,79.78928745523359,2.252399965872778,0.5182666439151852,0.34095785292940217,-45.859860713223334,-44.93928722444791,0.11452972958636318,347.4416900707149
13.23,142.0,23.8,63.8338242229416,358.557044595616,-10.910946032111887,-10.204350008564749,-9.111450586344137,79.6623670774398,2.251916893193809,0.5179445954625395,0.3363721139928577,-54.31371695759856,-50.563309529447764,0.14101887075311417,307.99373506616826
