r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.19,153.0,8.0,203.68397002805372,289287.0026315789,-625875.6301818735,-455844.070723902,-925.3991054731542,48.016879868434366,2.1395865717692013,0.44305771451280085,0.3684703095863045,-182624.56317727471,-70933.53080847843,0.24520123670684144,218353.47182310047
0.56,130.0,9.0,92.55483221155163,57713.01946428571,-347070.6791116087,-334264.67655857076,-925.3991054731542,48.49577314690763,2.1411343430197523,0.4440895620131681,0.36626510541395446,-120298.74703655309,-42415.88202552058,0.7349447736271815,15297.13743876513
0.94,128.0,3.0,122.6187672219499,28983.99329787234,-54522.78396228088,-211071.01391386642,-925.3991054731542,47.6296271548405,2.1384547143102695,0.44230314287351297,0.36283991527826254,-54018.31837574722,-12988.927260605604,0.44814139746434095,15995.066037266737
1.22,134.0,3.0,129.37726780407675,21727.982049180333,-17978.659355217245,-87038.18882766106,-925.3991054731542,46.17648427664863,2.1340112801220243,0.4393408534146829,0.35792494064322566,-35926.74797152032,-8007.918586518206,0.36855325857655047,13720.063462662127
1.59,129.0,4.0,133.04969286843414,17297.86471698113,-9907.316958351805,-18087.255733506594,-925.399058365482,44.4397659354042,2.128729726301581,0.4358198175343873,0.3515629797009925,-26978.270421900175,-6164.392533091409,0.35636725306562783,11133.47218388972
1.96,131.0,7.0,135.47483776231854,14396.567499999997,-5711.504750846637,-7582.643741667862,-925.3642815213204,42.45567472193654,2.122723389454071,0.4318155929693806,0.3437168299808797,-20574.52658918719,-5032.571751670138,0.3495674751408722,9363.99574832986
2.34,138.0,8.0,142.18154622532427,13014.236153846154,-2316.013640836403,-4526.824378293326,-924.414083406611,40.032358820867884,2.1153887579073656,0.42692583860491035,0.3353800162200905,-16216.710519643002,-4375.0942363145205,0.3361775662124842,8639.141917531633
2.71,139.0,5.0,153.56079412120596,12659.557269372695,-1999.7240030872144,-2995.6572835127754,-919.8920715772861,37.682340784096205,2.1082648339968415,0.42217655599789433,0.326926451187397,-13182.074655008439,-3958.111700688047,0.3126579876741755,8701.445568684649
2.99,143.0,3.0,155.50252811157776,11714.415551839464,-2699.5625383445667,-2271.130999722021,-913.7390907569036,35.800134329085694,2.102505523024233,0.4183370153494887,0.3195170001497265,-10968.944830821514,-3627.112458497647,0.3096281195119544,8087.303093341817
3.37,146.0,2.0,160.0133722937252,10877.845994065281,-2251.481484449054,-2124.7657253709785,-905.3268926776466,34.15441369606823,2.097410216105478,0.4149401440703186,0.3139786025475633,-9285.573942526475,-3280.1369991660795,0.3015428790732698,7597.708994899202
3.74,154.0,2.0,162.18571287985236,10025.804438502673,-2088.8733318928666,-1930.7372832018282,-889.4926454376556,32.5477949626961,2.092391982298628,0.4115946548657519,0.31121805561809024,-7886.132071459384,-2992.5944218326435,0.2984892075432881,7033.210016670029
4.12,161.0,1.0,163.94723320429216,9311.190995145631,-1584.1872690811902,-1562.9142373157918,-854.640628681416,32.50208578749266,2.0922508977538548,0.4115005985025698,0.3118498248808038,-6851.9699925776,-2787.2358312275346,0.2993425688164547,6523.955163918096
4.4,167.0,2.0,166.69420950540427,8980.240840909088,-1029.581792241463,-1222.165395626054,-796.1971784827198,33.56024714236294,2.0954562875417584,0.4136375250278389,0.3162156069589999,-6140.816231026849,-2665.0227766746298,0.2967651785611625,6315.218064234457
4.77,173.0,2.0,169.53867756174324,8641.96283018868,-860.4473089143843,-967.8199205394202,-750.6958784133177,35.63035008781433,2.101797802568539,0.41786520171235936,0.3244207473380093,-5744.056687711577,-2616.100526334436,0.30272064087057854,6025.862303854245
5.15,176.0,4.0,171.50835140751332,8334.9053592233,-547.737276000366,-982.9479282652571,-738.5873126897734,38.711833189028184,2.1113752132272436,0.42425014215149576,0.33623591968623145,-5672.601362800638,-2623.232620869304,0.3147285431341423,5711.672738353996
5.52,178.0,5.0,175.6529073091089,8231.159873188406,-817.145956459697,-1092.7043365045638,-757.0191264031686,42.718702145570525,2.123999506194857,0.43266633746323807,0.35053909621327395,-5888.087231775522,-2641.6772923655067,0.3209362147089766,5589.4825808229
5.89,180.0,3.0,173.096440229728,7730.217351443124,-1659.8273077103747,-1129.8750863741916,-782.9829881262885,47.04513587668487,2.137806448913302,0.44187096594220127,0.366778627745382,-6252.109867707274,-2643.2262444475728,0.34193427225615064,5086.9911069955515
6.17,179.0,4.0,167.50700154809664,7152.272123176662,-1578.3638334379962,-1236.1899112117637,-803.8870780826985,50.99350909065641,2.1505614261833856,0.45037428412225705,0.3843796772734224,-6573.959661054745,-2604.6877524093934,0.3641762656050241,4547.584370767268
6.55,180.0,5.0,164.28059150842253,6688.497221374047,-1046.3010582625236,-1340.7827546786252,-817.1831290334412,54.69700481485282,2.16266949173135,0.4584463278209,0.40242492483856773,-6790.843024866826,-2568.174664678293,0.3839688617155024,4120.3225566957535
6.92,181.0,4.0,163.20454150735094,6367.546329479769,-1079.3114001882266,-1285.757836389627,-816.2562753842284,58.535009643054394,2.1754081062990918,0.4669387375327278,0.4198156274581009,-6874.481722674106,-2518.4535016438394,0.39551396587162296,3849.0928278359297
7.3,179.0,4.0,158.12674755058927,5879.013671232877,-1340.1101737940044,-1224.8191652948824,-806.5033115292465,62.40810929604405,2.1884527605038966,0.47563517366926433,0.4357631696159724,-6898.139893603473,-2453.798836859207,0.4173827403848553,3425.21483437367
7.58,179.0,2.0,154.2809895715165,5483.073614775726,-1384.7027162653837,-1210.7249208223097,-793.7602614300444,65.84383380737701,2.200217084059981,0.4834780560399874,0.4500410993141418,-6811.153749474732,-2342.885785861955,0.42729424232940666,3140.187828913771
7.95,179.0,1.0,148.2924940606791,4978.956905660377,-1273.6704779642725,-1135.537282993971,-770.6322026477201,68.53677808766467,2.2096188666518093,0.48974591110120613,0.4626344892876548,-6566.908718915397,-2212.835673618044,0.4444376032060771,2766.121232042333
8.33,178.0,1.0,142.85299107591018,4527.820756302522,-975.8298358996605,-998.1580023456828,-728.9259057407866,70.41916110502996,2.2163207211821874,0.49421381412145826,0.4734682109498681,-6115.532068491822,-2078.0035823128364,0.45894122010469374,2449.817173989685
8.7,177.0,2.0,141.01171470830568,4247.084528735632,-703.373211046534,-856.7671009998384,-672.6313904476971,71.66734468419442,2.220855722863125,0.4972371485754168,0.48243579810163634,-5545.510303956784,-1961.5323810371733,0.4618538594571195,2285.552147698459
9.08,176.0,2.0,139.05333144303881,4000.290848017621,-653.2137705525628,-732.410507299585,-616.2262220098626,72.69493866209488,2.224670321663667,0.4997802144424446,0.48957537789479016,-4997.414785622736,-1870.7942637216295,0.46766456110278026,2129.496584295992
9.36,173.0,3.0,138.13819808516286,3815.963440170941,-677.748209536162,-655.7870638821041,-573.1758121307031,73.77631415337633,2.2287455901478164,0.5024970600985442,0.49517517166719915,-4548.05789016494,-1777.2709433530256,0.4657463236265729,2038.6924968179153
9.73,172.0,2.0,135.11657322378673,3559.7545118191156,-651.8875094630057,-625.8116390573607,-545.4778209696608,74.78964064617847,2.232602734980143,0.5050684899867619,0.49970427412308593,-4208.742031297887,-1683.4453278788362,0.4729105117472152,1876.3091839402794
10.1,172.0,2.0,132.97359231269004,3333.5666831683166,-592.712618812256,-598.4486508190287,-523.7517089945512,75.50804175813177,2.2353672599438825,0.506911506629255,0.503605417549867,-3905.3930366320565,-1582.8759650949005,0.4748295491093912,1750.690718073416
10.48,170.0,2.0,130.30220299906958,3115.2200477099236,-553.496086922817,-558.3002310224122,-497.62601853102217,75.97967913468526,2.2371882393202807,0.508125492880187,0.507079745382973,-3613.082257350501,-1495.1185108386703,0.4799399361652701,1620.1015368712533
10.76,171.0,2.0,129.48160280584028,2968.2592657992573,-516.398829360903,-513.7576540786101,-467.300542912577,76.35107271821316,2.238618776884749,0.5090791845898328,0.5101349955642382,-3309.1842919750243,-1410.128646359723,0.47506923084767005,1558.1306194395343
11.13,174.0,2.0,127.03089562615038,2779.5608086253364,-477.00611055307917,-473.3601768014951,-435.75622503470186,76.72494237382274,2.2400621581957996,0.5100414387971997,0.5127692016475207,-3010.466852359803,-1329.7091964436731,0.47838823756523463,1449.8516121816633
11.51,174.0,2.0,125.26979613021213,2610.504682884448,-429.1746247439957,-433.7217731631123,-404.45696555595737,77.16706914609387,2.2417754227970854,0.5111836151980569,0.5151478691797646,-2718.926873681769,-1247.1231170716842,0.47773257226786103,1363.3815658127637
11.88,175.0,2.0,123.63408318007411,2457.6798400673397,-390.7252324266804,-395.26651525892044,-373.3436256025575,77.68232672492381,2.243787453163869,0.5125249687759126,0.5177242956019455,-2447.4128382527256,-1171.0311427796726,0.47647831246708955,1286.6486972876671
12.26,174.0,2.0,121.89223819186219,2317.4607585644376,-355.304068730903,-359.7295573274611,-343.52047616946027,78.1365020854992,2.2455716785068485,0.5137144523378989,0.5208889501134175,-2202.993408692101,-1105.575136099375,0.47706315285538164,1211.8856224650626
