r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.91,33.1,3.9,26.35042526309084,1091.7696703296704,-128.36070530776445,-123.70684597943155,-83.71826042915218,23.57103941871698,2.066643347789158,0.39442889852610524,0.3071171433968667,-2014.1039391148493,-328.75328401567486,0.3011196344338863,763.0163863139956
1.36,46.7,2.7,31.127130021275306,1034.0073529411764,-132.6284265185365,-118.2074763213118,-83.67842283622558,27.71622180163815,2.0790916130271593,0.4027277420181062,0.31458764055137917,-1798.4737909812757,-321.5821887048687,0.3110057078319086,712.4251642363076
1.82,53.9,4.7,34.56004493745108,971.0778021978022,-100.8236874553278,-123.28783561875959,-84.45266795486836,32.791293532070924,2.0946822255078485,0.413121483671899,0.3242941183412207,-1563.5070277611571,-314.81587578096804,0.3241922275109756,656.2619264168341
2.27,58.8,2.5,37.92241240059886,942.2577973568281,-100.86385701716581,-132.51191355656744,-86.33817896148848,38.48065793371838,2.1124529268140346,0.4249686178760231,0.33611877524070516,-1476.135916948836,-308.7294439290333,0.32764859552774717,633.5283534277947
2.72,65.6,2.6,39.67859921908363,880.3003308823529,-153.7625017950034,-139.91842533455625,-88.2821049537219,44.465989936572555,2.131293858977156,0.43752923931810395,0.3499968828856207,-1446.3984056679978,-301.48002353357936,0.3424740545438582,578.8203073487736
3.17,70.8,2.7,40.45527623321986,803.871545741325,-174.48109499680368,-148.4393733900893,-89.74615723143214,50.59457472914987,2.150644283465728,0.45042952231048533,0.36452914666199315,-1425.581733164779,-287.58467662267395,0.3577495411377763,516.2868691186511
3.63,82.1,4.9,40.45357220921908,721.5225344352616,-169.66098540848054,-154.1821449234238,-90.33711887584721,56.30176398312341,2.1689752404815463,0.46265016032103085,0.3793517745186437,-1395.1852738618027,-270.698428516115,0.37517667930911075,450.82410591914663
4.08,84.1,6.6,40.17640916418614,649.4800490196077,-143.42842773299296,-148.8724160264817,-89.45717707836234,61.663851956527786,2.186746031052198,0.47449735403479865,0.3940456574669951,-1341.9734662645035,-253.8565555568381,0.390861206499007,395.6234934627696
4.54,83.4,6.2,40.05084728753508,591.002665198238,-129.57771468383842,-135.66744452491042,-86.39332616868802,66.8835787795744,2.2048554360270516,0.48657029068470103,0.4083622527247685,-1263.5417788711761,-237.68320078205826,0.4021694228778698,353.3194644161797
4.99,81.5,2.7,39.327607523087536,531.5643286573147,-127.21385731029292,-115.57530308257233,-80.97668879960567,71.84249721984885,2.2229588914728535,0.49863926098190237,0.4223771507112137,-1154.5439302738887,-221.61228186572924,0.4169058567671435,309.9520467915855
5.45,80.8,4.0,38.29207631659256,475.2380550458714,-108.45623748894718,-94.89460466910243,-73.32427656139362,76.18810416152972,2.23961542005904,0.5097436133726934,0.4365481724342579,-1020.7326508206311,-206.19528281912847,0.43387788631368307,269.04277222674295
5.9,82.8,12.4,37.45553874293881,432.8691525423728,-69.20027819679011,-76.59851755413187,-64.2230367226804,80.04570321744455,2.2551912626897908,0.5201275084598604,0.4513254048530335,-877.4652003566437,-195.08654533495064,0.450682484970684,237.78260720742213
6.36,88.2,11.7,37.67677621553356,412.2658018867924,-40.02493566564344,-61.16746002716405,-55.76488355926272,83.94588508236794,2.2719307655205427,0.5312871770136951,0.46686531213704036,-754.77878493511,-189.0677726422334,0.458606490708029,223.19802924455902
6.81,88.5,8.5,37.829969393522646,396.44646108663727,-38.09727910898575,-52.902675147280405,-50.69199860147406,88.25852394048201,2.2916128346740074,0.5444085564493383,0.4831024594293218,-678.7222299573575,-186.29865134877238,0.46992133777191086,210.1478097378649
7.26,88.4,8.9,37.66187116640095,377.97825068870526,-50.058569675453725,-53.86238522079671,-50.18803535465101,93.03530738677816,2.3146298398614453,0.5597532265742968,0.4999196283212819,-655.4330428049823,-182.6040716591483,0.48310735161726825,195.37417902955696
7.71,88.2,10.8,36.80452543227911,351.3937483787289,-67.132313089529,-59.034873555008716,-52.42758489716584,97.96772942302626,2.3393395177348237,0.5762263451565491,0.5171459920276629,-664.4458465449745,-175.70333433264858,0.5000183843432444,175.69041404608032
8.17,89.5,3.1,35.15026578009295,316.88784577723385,-73.9988285643716,-62.123227220671346,-54.453030986310935,102.62773136180519,2.363476965567391,0.5923179770449272,0.5344783286604166,-674.2917384026123,-165.65881463755534,0.5227679661592649,151.2290311396785
8.62,89.7,9.5,33.43532538106498,284.0548143851508,-65.8873773367035,-62.24882869316687,-54.3596866359318,106.67015578787486,2.38515306542758,0.6067687102850534,0.5513408638795363,-662.6127209628424,-154.36560518124264,0.5434359756069399,129.68920920390815
9.07,93.7,7.3,32.130392443551436,257.5892061742007,-53.53904743729888,-58.645191927556304,-51.98203709440014,110.12311358460238,2.4042701253803673,0.6195134169202449,0.56696186213621,-625.11659560606,-143.76758339838733,0.5581273591920664,113.82162277581335
9.53,97.0,5.7,31.134273966567985,235.3342812172088,-50.68657703793135,-52.36150148339533,-48.10533353565419,113.22310635771676,2.4219267296730935,0.631284486448729,0.5806820448630634,-570.7156410024609,-133.61937928380763,0.5677854437215615,101.71490193340117
9.96,96.2,1.5,29.834962911900938,212.47815261044175,-49.11412926147615,-46.76552302263613,-43.787798281525106,115.88743010305271,2.437543085270945,0.6416953901806302,0.5921233029349094,-509.1837198287184,-123.1081714905116,0.5793921397472735,89.36998111993016
10.45,94.8,2.1,28.52104609014949,190.14928229665074,-42.58037634356675,-42.07570521985876,-39.580759342065576,117.89487836816544,2.4498156918432987,0.6498771278955324,0.6012851233205108,-447.4926919297992,-112.30717032761423,0.5906263172342902,77.84211196903651
10.93,92.5,13.9,27.400071556491604,171.17518755718206,-37.90748503290748,-37.01040922444235,-35.43739837930972,119.19390203888074,2.458075501236005,0.6553836674906701,0.608237928814263,-388.9961130775064,-102.48681415362668,0.5987247078049228,68.68837340355537
11.32,92.8,10.6,26.70610833785838,157.1697703180212,-30.089958423412067,-32.259602784316975,-31.536826619030244,119.88552833169082,2.4624908822692873,0.6583272548461915,0.613150478017642,-338.91196144895537,-94.16480366135787,0.599127958708742,63.00496665666333
11.8,93.5,12.1,25.648691381317935,144.99692372881353,-25.36009706084928,-28.815546927773482,-29.084021536962517,120.21109839819837,2.4644404755009464,0.6596269836672976,0.6162585257884126,-308.8579227472613,-89.2464686801616,0.6155059458163298,55.75045504865193
