r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.76,77.0,10.0,81.13841809957394,6602.1578947368425,4495.873701523546,2478.8955649815325,113.55236007997956,43.931387813905374,2.1274455469159435,0.4349636979439623,0.33153990588579363,4769.103537762178,2060.2669627648247,0.312059631958703,8662.424857501668
1.52,100.0,5.0,130.48669860799694,10019.021907894738,1554.6306555863334,918.4060611214795,37.90981339216739,47.298071404771534,2.138436791860183,0.44229119457345545,0.34790749026405526,2297.4655502625255,1182.8060615883091,0.11805604104491355,11201.827969483047
2.28,110.0,2.0,143.1639563950591,8965.19649122807,-2647.773935249309,-406.2735433048173,-37.791764757692796,51.346253432877894,2.1519664495183806,0.45131096634558704,0.36874479295776696,-585.2836956703306,24.241408195782583,0.0027039461120011606,8989.437899423852
3.04,118.0,2.0,121.8214972965929,5994.405526315788,-3306.573817776718,-1556.4225734327383,-113.49333576269518,55.83254742574266,2.167204784723907,0.4614698564826047,0.39323852879933907,-1581.2234197484452,-1112.6696040842785,0.18561800652284774,4881.73592223151
3.79,121.0,2.0,101.26278654309772,3972.270026385224,-2127.524320607938,-2022.900802428715,-113.5523672247889,60.3508199141138,2.182555046265769,0.4717033641771792,0.4206051708170844,-1836.5688200532427,-1266.689039980746,0.3188829136908994,2705.5809864044777
4.55,121.0,2.0,88.14455471551993,2781.8438021978022,-1254.8714491160592,-1594.160540000642,-113.55236558882616,64.79728470756574,2.1976045448910115,0.48173636326067437,0.4468703819063704,-1629.1267675017334,-1074.2696206599371,0.3861717972127723,1707.5741815378651
5.31,117.0,2.0,79.71573960305273,2064.865423728814,-777.7604893935508,-1002.100808077047,-113.55121880864162,68.37172355266887,2.209915720170628,0.4899438134470854,0.47070547391267226,-1469.7744598577708,-868.1424217586241,0.420435352242423,1196.7230019701901
6.07,116.0,2.0,73.10420218267282,1599.6478583196047,-504.0726231089428,-630.0782943436865,-113.50534057176515,71.1315346386815,2.2195887676643196,0.496392511776213,0.4910071081543234,-1334.6084923148696,-719.2155062989942,0.4496086451517614,880.4323520206104
6.83,116.0,2.0,68.76240992985512,1298.6750366032209,-346.27515815874415,-420.5955381046771,-113.093208446671,73.17293823381061,2.226871505254449,0.5012476701696327,0.5069937703871251,-1212.7902358282527,-606.3955315722635,0.46693400156388254,692.2795050309574
7.59,116.0,2.0,65.01661443634094,1073.3096179183137,-267.4117519411358,-295.67601484299706,-111.51121591925894,74.64230097207867,2.2322189753076396,0.504812650205093,0.518263678613874,-1094.752648717908,-516.3715213749913,0.48110210954458316,556.9380965433224
