r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.22,152.0,39.4,166.43880466235697,116683.17,64115.28128460694,7575.880740152705,251.90946420112402,38.96753102844163,2.1126636805231715,0.425109120348781,0.32170486555527583,21267.35484072763,9234.446806519201,0.07914120610983745,125917.6168065192
0.43,167.0,32.9,229.9062456131727,130147.37906976746,-31322.983542039343,-26446.43199526866,-251.9094671668575,43.41989144523718,2.1270618287018475,0.4347078858012316,0.3328783385039009,-12432.903080240534,-7224.398204780287,0.055509363741451455,122922.98086498717
0.65,179.0,20.9,229.409946921151,103214.28707692308,-123143.45661101797,-53601.641545321414,-755.728398534839,48.579394955877774,2.1441444933299096,0.4460963288866064,0.346988121495419,-42970.8737340133,-22246.712082514907,0.2155390761545926,80967.57499440818
0.87,188.0,15.7,210.81552710403702,75964.25816091955,-105996.28239249987,-76336.57821049196,-755.728398534839,54.10030776785178,2.162649027297335,0.45843268486489,0.3642906608290183,-48448.19607102436,-24880.135783732225,0.3275242381887963,51084.12237718732
1.08,195.0,10.6,199.77149719016555,57635.885648148134,-71660.76646565685,-77118.70605059298,-755.728398534839,59.83421216770223,2.182004366342721,0.4713362442284807,0.3841732484240339,-42177.870410007396,-20683.430935555247,0.35886376522123964,36952.45471259289
1.31,199.0,8.88,189.23370315412396,44433.52091603053,-49559.40204124577,-57467.8524255137,-755.728398534839,65.29871008598352,2.20022661049986,0.48348440699990647,0.4037257725166414,-38250.20809670448,-17098.105336318236,0.3848019464545664,27335.415579712295
1.52,202.0,4.4,180.2996682285803,35829.74875,-35233.62274254449,-39864.36078158248,-755.728398534839,70.820902172671,2.2200403170736847,0.49669354471578975,0.4219500105477044,-35242.79294264181,-14442.926142542023,0.4030987279122917,21386.822607457976
1.73,202.0,2.3,172.43090621610605,29635.399364161847,-24889.188485621522,-28235.0196517323,-755.728398534839,75.19197982450987,2.2360516607907837,0.5073677738605225,0.4381022549806822,-32774.55826290075,-12449.030914157476,0.42007299315197066,17186.36845000437
1.96,202.0,3.38,165.4787916000415,24878.50581632653,-17978.824172843742,-20546.238526683064,-755.728398534839,78.49455321596307,2.2484014906241954,0.5156009937494636,0.45149173578800106,-30418.523325260583,-10907.46986254594,0.43842945967389685,13971.03595378059
2.17,200.0,4.47,161.8034273738613,21724.7167281106,-13514.060816405969,-15415.996270612277,-755.7283985348336,80.81078642265419,2.257241036313721,0.5214940242091473,0.46189745239160895,-28140.318540667125,-9660.039718927,0.444656647993363,12064.6770091836
2.39,196.0,2.88,157.77502708479486,19067.459665271963,-11115.496415999609,-12153.041100171813,-755.7283985226445,82.26338870515846,2.2628871279896985,0.5252580853264657,0.4686574173545394,-26076.265655041094,-8651.995576733156,0.45375711964878307,10415.464088538807
2.6,193.0,3.32,154.9941481014439,16945.053269230768,-9582.411462190526,-9236.871955222456,-755.728395173311,82.8219908649035,2.2650972226297563,0.5267314817531709,0.4725406542012783,-24060.9314271392,-7705.366367041412,0.4547265945178821,9239.686902189356
2.83,189.0,2.21,150.80368766615948,14851.198621908132,-8574.412633419208,-7114.792199749433,-755.7276059067982,82.74861189881523,2.2648027301231535,0.5265351534154357,0.4723314356219574,-22187.52307254537,-6815.243776073299,0.4589019344216173,8035.954845834833
3.04,184.0,14.0,158.28616853648117,13172.311710526317,-3397.9784480969656,-5050.767872626894,-755.6414218044968,82.03774958077045,2.2619915178150265,0.5246610118766843,0.46854360771105746,-17636.114292288687,-4930.6962006712765,0.37432276953566446,8241.61550985504
5.87,170.0,5.45,84.23843024761928,4521.344139693356,-2903.6620390408593,-3277.335329854888,-750.0015742910462,81.54749964997089,2.260150372748175,0.5234335818321165,0.46165099772215046,-13382.24266588123,-3312.4662639551925,0.7326286523679325,1208.8778757381633
6.08,172.0,6.66,120.98319025744746,4345.179111842105,-795.3747803869112,-1693.2480158103685,-726.2378983703471,78.15768911150386,2.2471031154598213,0.5147354103065476,0.4521911512641754,-9160.580629871814,-1937.7889268306365,0.44596295732654523,2407.390185011469
6.3,174.0,3.96,122.22733386564715,4179.332984126984,-715.2487483304958,-1135.749509052476,-652.4602495766233,74.60842345560779,2.233734416096723,0.5058229440644819,0.44058119287362507,-7765.250934789698,-1807.98042160248,0.43260023273310605,2371.3525625245043
