r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.87,39.6,4.9,39.083115787295704,2669.282873563218,-571.5227903289731,-418.95061409563016,-284.9584126802281,70.54685478165062,2.2261968429008387,0.5007978952672258,0.3589111285790631,-19247.918367652783,-913.5473107549851,0.34224447315150736,1755.7355628082328
1.74,73.0,5.2,47.34704716002463,2172.0580459770113,-309.00147531598157,-337.4258131409131,-254.6313171229799,78.7902095986529,2.2706132343418757,0.5304088228945838,0.3808180457541231,-13677.65273659501,-883.7000719691973,0.4068491970580377,1288.357974007814
2.61,89.4,6.6,57.54950961316743,2131.62030651341,-71.18322417524985,-232.32192837260283,-190.2534831786585,87.74388307848547,2.3228037302323865,0.565202486821591,0.4090659401899538,-7172.982702258143,-862.6754571969154,0.40470409038650634,1268.9448493164946
3.5,102.0,5.3,64.00742687798999,2046.7755714285715,-163.89878555538797,-105.28380920382115,-129.46709119180017,97.12722857019526,2.380185962569993,0.6034573083799953,0.4436736957038056,-4194.124739153489,-876.2182298453617,0.4280968769007707,1170.5573415832098
4.37,110.0,4.4,63.613209213866924,1843.1584439359272,-46.003366487421566,-82.97002406896522,-106.17736396575556,106.74508883904043,2.440380552767625,0.6435870351784168,0.48415915434748513,-2989.006551542955,-917.1537788358805,0.49759898930738,926.0046651000466
5.24,116.0,4.4,72.17343779437574,1966.729713740458,63.66780551493529,-141.55953547413094,-125.0659955910514,116.5034583304564,2.50237622395403,0.6849174826360199,0.5245565061589994,-2910.116517298081,-972.6447665918654,0.49454928137635373,994.0849471485926
6.11,123.0,4.4,76.40341062834827,1953.9404255319146,-197.43254964170194,-170.87069783227696,-162.35019933498654,126.30670255052891,2.564556522032607,0.7263710146884046,0.5626597641734374,-3308.2934776047114,-998.542527717839,0.5110404159052132,955.3978978140756
6.98,130.0,3.9,69.16938643048404,1623.1970773638966,-364.1307812010786,-216.23250459465163,-196.23131963993205,134.74384295635892,2.622022766679541,0.7646818444530273,0.5948939119183697,-3716.639325116548,-937.7523754771303,0.5777193592536886,685.4447018867663
7.85,134.0,6.1,63.09755746922132,1320.352866242038,-310.45459734611796,-283.5285457574976,-224.7530041674506,139.9076724495641,2.66557773850471,0.7937184923364734,0.6209712987095097,-3918.0961790963283,-813.1806676966003,0.6158813211888264,507.1721985454378
8.72,134.0,4.9,55.690878836671196,1083.0060779816513,-272.81240029929484,-298.60451588901617,-241.82607549592706,142.8113717811463,2.695338902311949,0.8135592682079661,0.640707708239879,-3975.559919365723,-727.3324557797257,0.6715866794904991,355.6736222019256
