r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.34,38.8,3.69,22.918558002332016,2286.955882352941,247.01730103806364,-125.17984429065665,-131.08233542501245,28.160900462792455,2.0802191958463543,0.4034794638975695,0.31693292277330637,-9720.967225501594,-742.0726443933619,0.32448052457832216,1544.8832379595792
0.68,50.1,3.69,33.33997459718516,2370.9417647058826,-354.6881487889269,-378.02257334720264,-155.31929452678224,32.611445693974936,2.0938550042720103,0.4125700028480069,0.3296447829116528,-8315.294898385062,-736.3036674397767,0.3105532486712578,1634.638097266106
1.02,60.2,3.69,37.04288191263989,2045.7679411764707,-1012.2629757785472,-596.8837749838626,-179.7022215855696,37.689197274619175,2.109665420139028,0.4231102800926854,0.346499889870598,-6623.633972726698,-700.4982349080551,0.34241334063785156,1345.2697062684156
1.36,68.2,3.69,38.0403780928374,1682.6029411764705,-1017.1963442446662,-774.8382088278776,-181.54726956580873,43.314393234650105,2.127448934550843,0.43496595636722873,0.3674650697712064,-5914.303251338351,-618.5806136426296,0.3676331465402765,1064.0223275338408
1.69,72.8,3.69,37.36449555914248,1364.2463905325444,-847.288707145236,-801.9017034427554,-181.64700870212562,49.50355149392394,2.1473573654080518,0.44823824360536785,0.3923670952007224,-5374.199826495037,-538.1484447401313,0.39446572736033464,826.0979457924132
2.03,75.3,3.69,36.19289808220549,1114.9195073891626,-642.7548681820117,-677.2693488381326,-181.33858181028046,56.19341831505718,2.169240080018654,0.46282672001243613,0.41814474094732346,-5031.111772607123,-469.63582680349066,0.4212284597147732,645.283680585672
2.37,76.6,3.69,34.859144802062346,927.1730801687763,-490.0056218633159,-535.8033399703779,-180.03082778674786,62.56784245230825,2.190947585534383,0.47729839035625543,0.44387085469138043,-4747.325011379583,-414.44735175900837,0.4470010622866285,512.725728409768
2.7,77.6,3.69,33.61829252958548,786.6157407407408,-389.1012027554332,-409.35439774994126,-176.33305483587137,68.43594512804557,2.2117401839252895,0.4911601226168596,0.46885090629556125,-4432.6535238417955,-368.02700273896943,0.4678612233114043,418.58873800177133
3.05,78.5,3.69,31.867029684011694,662.5842622950819,-309.8662999058928,-312.5418351992546,-169.25161786773265,73.44630928771042,2.2300006141356667,0.5033337427571112,0.4924745239362064,-4065.336288296413,-329.6309570879729,0.4974928863329563,332.953305207109
3.38,78.2,3.69,30.60427648950076,575.9066568047338,-215.0439960430526,-248.16723011493184,-159.06444855273816,77.57782281394253,2.245538861784422,0.5136925745229479,0.5139339117916101,-3644.9167731706057,-298.7996333000566,0.5188334424850506,277.10702350467716
3.72,78.8,3.69,30.06366053169745,518.5047849462366,-158.6920554285784,-204.83604517299412,-147.11371324208218,81.12417139380466,2.2593820208190194,0.5229213472126796,0.5325573468201462,-3230.1838576183345,-275.5414288803379,0.5314154022877698,242.96335606589867
4.06,79.2,3.69,29.56302234991699,467.9960591133005,-168.13259644170213,-172.98196825000934,-136.41998508040746,84.26862040950871,2.2721263944531325,0.5314175963020883,0.5481241930230762,-2855.863727931315,-252.73194816214487,0.5400300776912295,215.2641109511556
4.39,79.2,3.69,27.99409094012262,405.8559453302962,-172.44527804574454,-158.04216183684508,-127.85291100138949,86.79846310853836,2.282578647690603,0.5383857651270686,0.5605759071919544,-2527.7478242838342,-227.34361558909904,0.5601583966056746,178.51232974119716
4.74,79.2,3.69,26.74028553670454,350.7332700421941,-150.59591529096892,-146.8908132680552,-119.20834662004941,88.42524144806866,2.289307961211846,0.5428719741412307,0.5697717680962894,-2215.799374157962,-199.88034375854642,0.5698927385317633,150.85292628364766
5.08,78.8,3.69,25.523695763925208,301.9447637795276,-140.34496397723123,-125.38339269702692,-107.5639153530345,89.52786865406233,2.293957070245527,0.5459713801636846,0.5760426687400073,-1887.6661459986049,-173.70479420287137,0.5752866584886572,128.23996957665622
5.41,78.5,3.69,23.773495085761947,256.70214417744916,-102.93531258462914,-102.01903741395991,-92.8242268258902,89.95799649900918,2.2957648129315698,0.5471765419543798,0.5797848858410021,-1546.1479918257708,-152.23281541723708,0.5930328938429275,104.46932876021208
5.75,80.1,3.69,23.625299776578007,232.97810434782608,-60.59549358656074,-82.54298589657073,-76.96526430253336,89.59785316218989,2.2941071485608484,0.5460714323738989,0.5813334042106069,-1217.3820078262647,-135.90770616814314,0.5833496952367632,97.07039817968294
6.09,80.1,3.69,23.614351876821516,215.49720853858787,-55.62350163040953,-63.5626311571901,-62.05620748506767,89.24221156085778,2.2925020194770016,0.545001346318001,0.5810435491469075,-933.1678063295915,-123.93109777301416,0.575093750000119,91.56611076557371
6.42,80.1,3.69,23.0315001323914,195.7103582554517,-53.215657704022945,-48.92410322824776,-49.775681549075145,89.10457516052264,2.291891055449155,0.5445940369661034,0.5793357815730577,-716.1973872819411,-113.0857479208185,0.5778219861680132,82.62461033463319
6.77,80.1,3.69,22.77988304095075,179.31056129985228,-45.44319028032808,-41.14780668891041,-41.78372157242954,88.85110701028708,2.2907572059611043,0.5438381373074028,0.5771159063040594,-566.1875756919716,-102.66018148310255,0.572527244011182,76.65037981674973
7.11,79.8,3.69,22.19986252556531,164.3545569620253,-29.742672939917476,-37.645607807789155,-37.02798046881306,88.20022676390957,2.287777080742491,0.5418513871616607,0.5747733970642072,-465.4321912607834,-95.03895975330532,0.5782557022453865,69.31559720871998
7.44,79.8,3.69,22.922454941231248,159.38297043010755,-21.714010889873983,-33.896148752478595,-33.012153997825834,87.57517696889211,2.284937431286534,0.5399582875243558,0.5720582819142624,-393.69885120768924,-88.75945691763755,0.5568942320381728,70.62351351247
7.78,79.5,3.69,22.908055254902603,149.80616966580973,-38.11250722480326,-28.646347479558838,-29.670637767664708,87.3637155987798,2.2840404578337474,0.5393603052224982,0.5690701153433216,-339.9854466551117,-82.35385661161041,0.5497360809326268,67.45231305419932
8.12,79.5,3.69,21.66703769610303,133.46646551724137,-34.46836242747015,-27.295182486780163,-27.88546299881174,86.83186352688232,2.2817350975129758,0.5378233983419838,0.5658402924460755,-300.87440186026356,-75.6511302309914,0.5668175143307341,57.815335286249976
8.46,78.8,3.69,21.902981290332978,126.36768321513001,-19.194183915729322,-28.38150800836076,-26.68592237323628,85.99140229699972,2.278162036238307,0.5354413574922047,0.5624778477796537,-269.22778858870805,-69.66075775358433,0.5512545294906842,56.70692546154568
8.8,77.9,3.69,22.100858465194825,120.41442045454541,-22.986847976024112,-24.968757613987506,-24.523408969512243,85.49014319208115,2.2761089408148667,0.5340726272099111,0.5588825752799742,-236.37299143024853,-64.90897217061658,0.5390465022843233,55.50544828392883
9.13,77.2,3.69,21.600494359906392,110.96649507119386,-27.145638497776975,-20.693237925059798,-21.46564931978554,84.90920348218239,2.2736987743099064,0.5324658495399376,0.5548325277864674,-201.35989211003744,-59.862293911024324,0.5394627799374747,51.10420116016954
9.47,77.6,3.69,21.142319301652112,102.22684266103484,-21.048755252936964,-19.04922669802176,-18.72812386815476,84.04464011037172,2.270018202207078,0.5300121348047186,0.5512189744386523,-168.22332408548965,-55.025399635373645,0.5382676232878248,47.20144302566119
9.77,76.6,3.69,21.26563886841129,97.49529170931423,-13.0907639828316,-16.64668265892476,-16.32272278121438,83.09701176143409,2.265948863753774,0.527299242502516,0.548281940207844,-140.76904069785925,-51.20794304179273,0.5252350359078989,46.2873486675215
10.15,77.6,3.69,21.166340702175457,93.32512315270935,-10.97412778053913,-13.412380515477192,-14.458823725148491,82.32148872333471,2.262649978990156,0.5250999859934374,0.5457336365909896,-124.4554578148978,-49.185814904377395,0.5270372354493857,44.13930824833196
