r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.11,56.2,28.5,52.70033120941506,18688.693636363638,66685.99868247693,43730.9161964356,3445.957920691887,31.735063367068886,2.08995329738178,0.40996886492118667,0.3057348526274141,825196.9711202628,6559.714632564069,0.35099909925220585,25248.408268927706
0.23,64.6,22.7,88.54702216902442,26691.01347826087,32796.47907463378,25131.388344895575,3404.1940775518015,32.92171912703756,2.0934914050366853,0.4123276033577902,0.3091834394130997,531610.5931615753,7398.4436304421815,0.27718856147849236,34089.45710870305
0.34,70.2,17.2,99.69762452710933,26231.88382352941,-14199.894139886554,6873.162773491553,1114.3175282412337,34.601072743917015,2.0985489493731,0.4156992995820668,0.3139853877041245,168578.25751984815,3002.2818716131555,0.1144516303827244,29234.165695142565
0.46,71.6,11.7,99.38318270329118,23425.037826086962,-26311.640575223213,-9874.055542332593,-1182.9490322934423,36.91675059154551,2.1056237297029834,0.4204158198019889,0.320198444769081,-73586.40310983431,-1953.2617299222788,0.08338350377163774,21471.77609616468
0.57,71.0,11.3,87.68752154937265,20180.206491228073,-24605.12917454318,-18952.895938229736,-3438.430261389612,39.657082516663294,2.1140808168549268,0.4260538779032845,0.3279339347707783,-182463.3509096431,-6690.554850049664,0.3315404553941464,13489.651641178409
0.69,69.0,9.37,89.80628607409493,17765.858115942032,-17050.092896643797,-18156.256222747146,-3445.405193316624,42.70269906385508,2.1235494073540306,0.43236627156935376,0.33679885769509643,-216568.79158995443,-6077.207364605544,0.34207226720741496,11688.650751336489
0.8,67.7,6.23,92.15868703578974,16258.685124999998,-12597.722904851928,-14693.283615295599,-3442.6355242338964,45.83755262263905,2.1334220179442838,0.4389480119628558,0.34666214703580395,-198021.70004890976,-5642.155629799198,0.3470241035127494,10616.5294952008
0.92,66.9,4.0,93.5576621797051,14868.381847826087,-10216.695562473615,-11553.929197567875,-3435.043532441601,49.16875259052377,2.1440734913188972,0.44604899421259814,0.35721257845198845,-185301.58143969043,-5354.212116813238,0.3601072511865896,9514.16973101285
1.03,66.6,3.1,95.23589236731499,13908.845145631067,-8996.777537965472,-9822.826315845556,-3422.4656925770832,52.68740601641618,2.1555135067776767,0.4536756711851178,0.36808355586170194,-175663.8963154769,-5103.141072816692,0.3668989782677715,8805.704072814375
1.14,66.8,3.02,95.60379390499193,12889.090789473685,-8908.357085904565,-8901.547502981852,-3406.95349480222,56.32802110352521,2.1675559717931234,0.4617039811954156,0.37884037767744316,-168152.81991388788,-4871.472009624409,0.3779531147071183,8017.618779849276
1.26,67.4,3.09,95.49624729207403,11859.923015873017,-8394.5784880322,-8310.756660121862,-3389.7725195866306,59.86340389693696,2.1794382384463042,0.46962549229753614,0.3892074195290356,-161397.16331623768,-4622.198216770669,0.3897325649234348,7237.724799102348
1.37,68.3,2.71,95.10064775829065,10958.337737226277,-7991.3288405334015,-7781.689628956771,-3366.5212646239256,62.9963271149328,2.190137977496414,0.476758651664276,0.398921718727443,-154107.9049314182,-4356.780653980678,0.3975767820314914,6601.557083245599
1.49,69.6,2.75,93.97995656035519,10021.917382550335,-7262.741348173669,-7119.706964386992,-3332.378069751154,65.49159751352354,2.1988078955283012,0.4825385970188675,0.4077409142793838,-146292.53649841723,-4094.2447415528522,0.40852908533067217,5927.672640997483
1.61,71.2,2.61,92.94409847573206,9215.279813664596,-6351.442382140018,-6471.983697730928,-3280.8209544218894,67.52659907358255,2.2059534691437923,0.4873023127625282,0.4154063578364718,-137993.791059164,-3849.68637175989,0.417750350461578,5365.593441904706
1.71,72.9,4.09,92.4751591627757,8624.600058479531,-5598.443763055664,-5806.112949772935,-3208.040245094731,69.2443074092416,2.2120381265864277,0.4913587510576185,0.42177404228871573,-129207.69946194856,-3623.632185859239,0.42015075032917704,5000.967872620292
1.83,74.9,6.17,91.42671281752142,7983.62218579235,-5155.962154751884,-5167.07056817061,-3109.5728363144563,70.687356143666,2.2172156838260175,0.4948104558840116,0.4268782934793681,-120113.4911963908,-3415.947969061456,0.4278694419107752,4567.674216730894
1.94,77.0,7.74,90.6406494570009,7438.728762886598,-4661.975100743439,-4574.017831215898,-2981.7004010076166,71.77909574231212,2.2211860963014094,0.49745739753427287,0.43084776681094644,-109903.71623639525,-3203.8177659861253,0.4306942581332787,4234.910996900473
