galaxy,n_points,chi2,reduced_chi2,rmse_kmps,mae_kmps,mean_abs_residual_kmps,max_abs_residual_kmps,status,source_file,rs_kpc
F561-1,6,3.727396887316666,0.7454793774633333,4.42316040510831,3.7915354063565476,3.7915354063565476,7.049640555881638,success,data\raw\sparc_csv\F561-1.csv,1.5
F563-1,17,430.3524202456283,26.89702626535177,55.66379762035257,52.680627668598596,52.680627668598596,70.02642199067058,success,data\raw\sparc_csv\F563-1.csv,1.5
F563-V1,6,0.8705252366716097,0.17410504733432194,1.9045179143635556,1.4816862942157838,1.4816862942157838,3.540197794437052,success,data\raw\sparc_csv\F563-V1.csv,1.5
F563-V2,10,162.4119277200373,18.045769746670814,50.83805769328592,46.55666613166751,46.55666613166751,65.56577837571483,success,data\raw\sparc_csv\F563-V2.csv,1.5
F565-V2,7,259.91505852648993,43.31917642108166,37.81055917316258,35.06586458930031,35.06586458930031,50.17744693982558,success,data\raw\sparc_csv\F565-V2.csv,1.5
F567-2,5,17.73886238544141,4.434715596360353,11.042301659590876,10.000113639481134,10.000113639481134,14.677970900930177,success,data\raw\sparc_csv\F567-2.csv,1.5
F568-1,12,345.21845885219534,31.383496259290485,59.47223904806734,54.75312628904715,54.75312628904715,73.12540599030729,success,data\raw\sparc_csv\F568-1.csv,1.5
F568-3,18,273.7192236787743,16.101130804633783,33.872109024328516,29.491862579800802,29.491862579800802,57.39759669150073,success,data\raw\sparc_csv\F568-3.csv,1.5
F568-V1,15,473.52926519648986,33.82351894260642,55.10144891123267,52.01511688280651,52.01511688280651,69.06028913040046,success,data\raw\sparc_csv\F568-V1.csv,1.5
F571-8,13,1600.7565784063788,133.3963815338649,47.869589054996254,42.509101719601,42.509101719601,87.43390326352718,success,data\raw\sparc_csv\F571-8.csv,1.5
F571-V1,7,206.22811867562163,34.37135311260361,33.703220222549966,31.24685208089494,31.24685208089494,44.70897551734582,success,data\raw\sparc_csv\F571-V1.csv,1.5
F574-1,14,889.9510550971154,68.45777346900887,36.44732159054748,33.96134586918724,33.96134586918724,43.59393488411414,success,data\raw\sparc_csv\F574-1.csv,1.5
F574-2,5,3.3569881462025783,0.8392470365506446,7.294377305917471,7.0283879765900155,7.0283879765900155,10.67319703006014,success,data\raw\sparc_csv\F574-2.csv,1.5
F579-V1,14,187.33890594032965,14.41068507233305,38.12292106550608,37.67149794415276,37.67149794415276,44.746760498536766,success,data\raw\sparc_csv\F579-V1.csv,1.5
F583-1,25,905.9755192989469,37.748979970789456,32.7530184892085,28.888411533326234,28.888411533326234,46.46413589104011,success,data\raw\sparc_csv\F583-1.csv,1.5
F583-4,12,209.2956959549521,19.02688145045019,19.018287399996733,17.52284247358904,17.52284247358904,29.886870904664306,success,data\raw\sparc_csv\F583-4.csv,1.5
IC2574,34,7407.339165039874,224.4648231830265,18.897457874966218,16.53977283317584,16.53977283317584,31.285678842116802,success,data\raw\sparc_csv\IC2574.csv,1.5
IC4202,32,1847.9316052559395,59.61069694373999,35.179626658861494,23.782664821738997,23.782664821738997,103.4490504524355,success,data\raw\sparc_csv\IC4202.csv,1.5
KK98-251,15,228.24103710495388,16.30293122178242,7.801556034620339,6.710350414727134,6.710350414727134,12.796481597643815,success,data\raw\sparc_csv\KK98-251.csv,1.5
NGC0024,29,1588.6852570715064,56.738759181125225,32.600734022504845,29.512923434773974,29.512923434773974,64.99919000728987,success,data\raw\sparc_csv\NGC0024.csv,1.5
NGC0055,21,1263.102671900177,63.15513359500885,22.25378039182271,19.687692682063656,19.687692682063656,29.893623831787146,success,data\raw\sparc_csv\NGC0055.csv,1.5
NGC0100,21,473.50032363768526,23.675016181884263,26.631135883562084,21.69843742883075,21.69843742883075,45.62071413459839,success,data\raw\sparc_csv\NGC0100.csv,1.5
NGC0247,26,4174.909865378059,166.99639461512237,32.17495623382241,30.909108428062755,30.909108428062755,47.13302329330468,success,data\raw\sparc_csv\NGC0247.csv,1.5
NGC0289,28,491.8815703099302,18.217835937404825,33.96804068474268,29.776930239514318,29.776930239514318,59.48069680748134,success,data\raw\sparc_csv\NGC0289.csv,1.5
NGC0300,25,2506.837029737307,104.45154290572113,36.12032545823501,33.25830291481817,33.25830291481817,52.13620302728484,success,data\raw\sparc_csv\NGC0300.csv,1.5
NGC0801,13,660.8122746899903,55.06768955749919,37.75449384433238,32.75741948659432,32.75741948659432,68.9634550827185,success,data\raw\sparc_csv\NGC0801.csv,1.5
NGC0891,18,3854.2859795570807,226.72270467982827,70.69336508885095,51.91323780910628,51.91323780910628,150.8410082883193,success,data\raw\sparc_csv\NGC0891.csv,1.5
NGC1003,36,12834.43322615264,366.6980921757897,44.45140698984159,39.42293071776234,39.42293071776234,65.35030005060749,success,data\raw\sparc_csv\NGC1003.csv,1.5
NGC1090,24,1952.279406263735,84.88171331581457,24.1416336295838,19.85998705541176,19.85998705541176,38.604267204493624,success,data\raw\sparc_csv\NGC1090.csv,1.5
NGC1705,14,835.9625690417378,64.3048130032106,36.19598636003688,34.82608739027966,34.82608739027966,45.03028820251801,success,data\raw\sparc_csv\NGC1705.csv,1.5
NGC2366,26,1674.4880676166317,66.97952270466527,16.360956127974482,14.236530946064086,14.236530946064086,23.448887623758367,success,data\raw\sparc_csv\NGC2366.csv,1.5
NGC2403,73,149425.5721487603,2075.3551687327817,37.88708158465293,26.766316566150635,26.766316566150635,74.23697640774262,success,data\raw\sparc_csv\NGC2403.csv,1.5
NGC2683,11,106.09782053213638,10.609782053213639,27.470557712140604,23.394275237244244,23.394275237244244,38.51689504437506,success,data\raw\sparc_csv\NGC2683.csv,1.5
NGC2841,50,20198.360216153425,412.21143298272295,87.21227047507341,73.18865969653027,73.18865969653027,160.30005919803887,success,data\raw\sparc_csv\NGC2841.csv,1.5
NGC2903,34,7606.694466940188,230.50589293758145,61.099174291514316,50.93993021105556,50.93993021105556,153.82000025275502,success,data\raw\sparc_csv\NGC2903.csv,1.5
NGC2915,30,1493.81464255275,51.51084974319828,48.63248010385533,46.28487176219231,46.28487176219231,60.366523156780474,success,data\raw\sparc_csv\NGC2915.csv,1.5
NGC2955,24,1426.6801857427786,62.02957329316428,44.74608662606106,36.561797406193584,36.561797406193584,80.7720925016747,success,data\raw\sparc_csv\NGC2955.csv,1.5
NGC2976,27,28.270373875707328,1.0873220721425896,3.6845505539647445,3.043037564366068,3.043037564366068,7.4942360420148475,success,data\raw\sparc_csv\NGC2976.csv,1.5
NGC2998,13,1753.8361233576725,146.15301027980604,33.386027648248024,28.157726342412104,28.157726342412104,55.225562426996675,success,data\raw\sparc_csv\NGC2998.csv,1.5
NGC3109,25,3186.472441436964,132.7696850598735,29.986977397240718,27.05707698967043,27.05707698967043,44.14805623711045,success,data\raw\sparc_csv\NGC3109.csv,1.5
NGC3198,43,12645.280060698016,301.0780966832861,37.60592238748666,28.097610803939567,28.097610803939567,70.98126827485594,success,data\raw\sparc_csv\NGC3198.csv,1.5
NGC3521,41,1209.1204716662508,30.228011791656268,52.604449386989515,50.70024493675231,50.70024493675231,66.66661980407088,success,data\raw\sparc_csv\NGC3521.csv,1.5
NGC3726,12,257.3266487333951,23.393331703035916,35.31058676501566,30.642640728903746,30.642640728903746,60.098171203669295,success,data\raw\sparc_csv\NGC3726.csv,1.5
NGC3741,21,2401.326159641702,120.06630798208509,25.07618692122832,22.573000171709324,22.573000171709324,37.632351665366144,success,data\raw\sparc_csv\NGC3741.csv,1.5
NGC3769,12,244.86787451335826,22.260715864850752,37.10132225885821,33.47445753548805,33.47445753548805,57.526821350474094,success,data\raw\sparc_csv\NGC3769.csv,1.5
NGC3877,13,278.2137844219607,23.184482035163395,29.10908735068305,24.0753677617781,24.0753677617781,64.07000000000001,success,data\raw\sparc_csv\NGC3877.csv,1.5
NGC3893,10,165.502107006621,18.389123000735665,33.37116809958393,29.284923382836325,29.284923382836325,57.95003744764375,success,data\raw\sparc_csv\NGC3893.csv,1.5
NGC3917,17,636.6435657623324,39.790222860145775,26.009308864899815,24.031158543757677,24.031158543757677,43.07647525779285,success,data\raw\sparc_csv\NGC3917.csv,1.5
NGC3949,7,196.6137062427716,32.768951040461936,32.027021331325585,28.038878464645343,28.038878464645343,49.16262202506704,success,data\raw\sparc_csv\NGC3949.csv,1.5
NGC3953,8,69.07293117977918,9.86756159711131,18.26639069797791,17.322946655904058,17.322946655904058,24.202183713197826,success,data\raw\sparc_csv\NGC3953.csv,1.5
NGC3972,10,186.3231408463584,20.70257120515093,21.173242996045843,19.3328616767002,19.3328616767002,36.82071722841334,success,data\raw\sparc_csv\NGC3972.csv,1.5
NGC3992,9,576.2850846557453,72.03563558196817,50.831095330271374,46.55161471592223,46.55161471592223,78.37332168973262,success,data\raw\sparc_csv\NGC3992.csv,1.5
NGC4010,12,155.1318029799934,14.102891179999402,17.706376631874576,15.732368920826602,15.732368920826602,25.680940100102717,success,data\raw\sparc_csv\NGC4010.csv,1.5
NGC4013,36,1875.4720543220856,53.58491583777387,36.13853292980268,30.743071333658413,30.743071333658413,61.12469109504826,success,data\raw\sparc_csv\NGC4013.csv,1.5
NGC4051,7,105.35272678796055,17.558787797993425,29.753351250277923,27.579977060624003,27.579977060624003,48.0,success,data\raw\sparc_csv\NGC4051.csv,1.5
NGC4068,6,27.225654655079808,5.445130931015962,6.0332781675934655,4.801296271137378,4.801296271137378,11.80628470926197,success,data\raw\sparc_csv\NGC4068.csv,1.5
NGC4085,7,219.1782268360194,36.5297044726699,33.53583468853068,29.69720148014877,29.69720148014877,52.599999999999994,success,data\raw\sparc_csv\NGC4085.csv,1.5
NGC4088,12,619.0067617518,56.27334197743637,50.78967092195533,43.789984579621404,43.789984579621404,87.01993252386183,success,data\raw\sparc_csv\NGC4088.csv,1.5
NGC4100,24,521.2933361424892,22.6649276583691,28.890813999751604,25.035905796417335,25.035905796417335,46.08889757032466,success,data\raw\sparc_csv\NGC4100.csv,1.5
NGC4138,7,24.17398990508823,4.028998317514705,28.797378578650516,24.408855030390132,24.408855030390132,51.38943226632597,success,data\raw\sparc_csv\NGC4138.csv,1.5
NGC4157,17,364.0610694347958,22.753816839674737,39.497780429753846,34.74509776585308,34.74509776585308,67.03098153306698,success,data\raw\sparc_csv\NGC4157.csv,1.5
NGC4183,23,792.8820190052828,36.0400917729674,33.12589699460406,31.423699103514625,31.423699103514625,51.70179464423089,success,data\raw\sparc_csv\NGC4183.csv,1.5
NGC4214,14,342.5468532620049,26.349757943231147,32.95197611039181,29.970350657881944,29.970350657881944,46.57003897155994,success,data\raw\sparc_csv\NGC4214.csv,1.5
NGC4217,19,1596.3394011868538,88.68552228815855,64.4238697056793,47.8236272461512,47.8236272461512,122.69797517125465,success,data\raw\sparc_csv\NGC4217.csv,1.5
NGC4389,6,479.21468814459195,95.84293762891839,57.39781645079807,56.31212209049402,56.31212209049402,64.67312511814619,success,data\raw\sparc_csv\NGC4389.csv,1.5
NGC4559,32,778.6836187186118,25.1188264102778,23.78696538887835,20.62713810751161,20.62713810751161,35.872390285397586,success,data\raw\sparc_csv\NGC4559.csv,1.5
NGC5005,18,253.41626634459985,14.906839196741167,57.26956781482842,53.49824676270972,53.49824676270972,84.00258507102154,success,data\raw\sparc_csv\NGC5005.csv,1.5
NGC5033,22,4446.427956504795,211.7346645954664,51.3631936438914,46.24823898295316,46.24823898295316,95.04718118802083,success,data\raw\sparc_csv\NGC5033.csv,1.5
NGC5055,28,100327.69157468897,3715.840428692184,58.006582594325465,51.184555833881646,51.184555833881646,89.82447001439192,success,data\raw\sparc_csv\NGC5055.csv,1.5
NGC5371,19,2890.7444221044043,160.59691233913358,38.860134771340526,34.21864074285614,34.21864074285614,68.09319016814356,success,data\raw\sparc_csv\NGC5371.csv,1.5
NGC5585,24,4189.383799560047,182.14712172000205,24.174961631299716,18.876378111637504,18.876378111637504,41.73267307892037,success,data\raw\sparc_csv\NGC5585.csv,1.5
NGC5907,19,3729.4848809832947,207.19360449907194,38.57388548038613,31.845130226203615,31.845130226203615,66.88622860532274,success,data\raw\sparc_csv\NGC5907.csv,1.5
NGC5985,33,8410.218830171205,262.81933844285015,79.8678804708135,79.05332875561751,79.05332875561751,97.49894039136473,success,data\raw\sparc_csv\NGC5985.csv,1.5
NGC6015,44,4022.5002458930403,93.54651734634977,40.28854123195851,31.46177891022876,31.46177891022876,72.03063999119273,success,data\raw\sparc_csv\NGC6015.csv,1.5
NGC6195,23,1445.0461909667533,65.68391777121606,45.31063762423062,41.90498022493483,41.90498022493483,67.69806838951149,success,data\raw\sparc_csv\NGC6195.csv,1.5
NGC6503,31,16120.818479798374,537.3606159932791,33.5709903371934,30.524428822220226,30.524428822220226,50.55604875998522,success,data\raw\sparc_csv\NGC6503.csv,1.5
NGC6674,15,5719.827127312934,408.5590805223524,48.05839115438833,43.07862407016028,43.07862407016028,78.33159543894877,success,data\raw\sparc_csv\NGC6674.csv,1.5
NGC6789,4,57.511385457025426,19.170461819008477,22.346909291739045,19.048076552222376,19.048076552222376,35.954677339008185,success,data\raw\sparc_csv\NGC6789.csv,1.5
NGC6946,58,5777.386672972284,101.35766092933832,27.75461573525966,23.168999720616362,23.168999720616362,81.4451545671183,success,data\raw\sparc_csv\NGC6946.csv,1.5
NGC7331,36,5989.689263850938,171.13397896716967,71.32921028331315,56.24633286342245,56.24633286342245,135.9200047822489,success,data\raw\sparc_csv\NGC7331.csv,1.5
NGC7793,46,116.89254652096827,2.597612144910406,11.486837363798388,8.568020960240137,8.568020960240137,23.093032042444648,success,data\raw\sparc_csv\NGC7793.csv,1.5
NGC7814,18,2213.873683109564,130.2278637123273,49.45134262944617,44.239436324679794,44.239436324679794,82.4947778024873,success,data\raw\sparc_csv\NGC7814.csv,1.5
PGC51017,6,36.31291013442948,7.262582026885896,5.465439187409458,5.2125877661067745,5.2125877661067745,8.581879342782269,success,data\raw\sparc_csv\PGC51017.csv,1.5
UGC00128,22,84224.80224308581,4010.704868718372,60.334801869848874,58.08943853623589,58.08943853623589,77.462122922865,success,data\raw\sparc_csv\UGC00128.csv,1.5
UGC00191,9,4689.449609516049,586.1812011895062,23.831490758619328,21.37283710710186,21.37283710710186,37.404311287268,success,data\raw\sparc_csv\UGC00191.csv,1.5
UGC00634,4,4754.900715337168,1584.9669051123892,48.762603305365005,46.3345980739374,46.3345980739374,61.50792133421234,success,data\raw\sparc_csv\UGC00634.csv,1.5
UGC00731,12,2089.646000504063,189.96781822764208,36.16596928486053,35.838749791274196,35.838749791274196,41.13369778688222,success,data\raw\sparc_csv\UGC00731.csv,1.5
UGC00891,5,7359.361068517001,1839.8402671292502,25.538963308819817,22.640719531656053,22.640719531656053,37.00899590516467,success,data\raw\sparc_csv\UGC00891.csv,1.5
UGC01230,11,161.06341687257014,16.106341687257014,42.721244040403874,39.740402199820565,39.740402199820565,51.170663100102544,success,data\raw\sparc_csv\UGC01230.csv,1.5
UGC01281,25,432.63452216217394,18.026438423423915,18.461825570134042,15.644643360869201,15.644643360869201,29.712778140016585,success,data\raw\sparc_csv\UGC01281.csv,1.5
UGC02023,5,5.180715630751629,1.2951789076879072,8.845647965450617,6.423782028364076,6.423782028364076,17.38293950556124,success,data\raw\sparc_csv\UGC02023.csv,1.5
UGC02259,8,3454.5208679062143,493.5029811294592,39.087636006759574,38.78130387673717,38.78130387673717,47.73192656008418,success,data\raw\sparc_csv\UGC02259.csv,1.5
UGC02455,8,755.7110788807568,107.95872555439382,35.37808204018852,33.10474494883046,33.10474494883046,50.56471608531322,success,data\raw\sparc_csv\UGC02455.csv,1.5
UGC02487,17,21346.946351326846,1334.1841469579279,105.74450237759281,98.56688771237533,98.56688771237533,156.4735888404609,success,data\raw\sparc_csv\UGC02487.csv,1.5
UGC02885,19,517.7321423108679,28.762896795048214,52.20063229657723,44.335917566980854,44.335917566980854,89.0311432282721,success,data\raw\sparc_csv\UGC02885.csv,1.5
UGC02916,43,10979.21511431136,261.40988367408,40.38270028961124,32.15101958741659,32.15101958741659,74.64685100862397,success,data\raw\sparc_csv\UGC02916.csv,1.5
UGC02953,115,59742.869096072296,524.0602552287044,62.027337508249694,53.61615228610547,53.61615228610547,149.5902032922327,success,data\raw\sparc_csv\UGC02953.csv,1.5
UGC03205,48,7702.13647293344,163.8752441049668,33.213894142756466,24.90562860654335,24.90562860654335,98.8264918966658,success,data\raw\sparc_csv\UGC03205.csv,1.5
UGC03546,30,2262.679097928625,78.0234171699526,72.29980925591319,61.2592604573743,61.2592604573743,135.97377313084337,success,data\raw\sparc_csv\UGC03546.csv,1.5
UGC03580,47,14841.101845384906,322.63264881271533,39.2431579956053,35.6588630274117,35.6588630274117,65.43829695886967,success,data\raw\sparc_csv\UGC03580.csv,1.5
UGC04278,25,789.4740447221604,32.89475186342335,27.66685900630416,23.33394545935331,23.33394545935331,43.644144754583635,success,data\raw\sparc_csv\UGC04278.csv,1.5
UGC04305,22,57.72393623456294,2.748758868312521,5.217027968758093,4.636776361857383,4.636776361857383,10.358170116911324,success,data\raw\sparc_csv\UGC04305.csv,1.5
UGC04325,8,1071.7265124995738,153.1037874999391,35.331222541708,34.849333573595274,34.849333573595274,40.51527174626136,success,data\raw\sparc_csv\UGC04325.csv,1.5
UGC04483,8,171.8106694761895,24.544381353741358,7.079526352533245,6.1887150426910615,6.1887150426910615,10.035127059801761,success,data\raw\sparc_csv\UGC04483.csv,1.5
UGC04499,9,552.4819588259073,69.06024485323842,21.50254779202607,19.913979674327265,19.913979674327265,28.129192977963783,success,data\raw\sparc_csv\UGC04499.csv,1.5
UGC05005,11,117.88790749400457,11.788790749400457,33.6105146121397,27.089254493195984,27.089254493195984,52.552806194675746,success,data\raw\sparc_csv\UGC05005.csv,1.5
UGC05253,73,12221.850966245283,169.74793008674004,44.14301830114296,40.96679733379688,40.96679733379688,86.51299903496422,success,data\raw\sparc_csv\UGC05253.csv,1.5
UGC05414,6,156.68058745615127,31.336117491230254,12.492346698655776,10.588449198109409,10.588449198109409,19.89521834776143,success,data\raw\sparc_csv\UGC05414.csv,1.5
UGC05716,12,23586.76400807695,2144.2512734615407,34.83266880644296,33.85718708987642,33.85718708987642,43.24263122894708,success,data\raw\sparc_csv\UGC05716.csv,1.5
UGC05721,23,1439.4237211969412,65.42835096349732,36.993423389983725,33.28926902487841,33.28926902487841,48.697879943094826,success,data\raw\sparc_csv\UGC05721.csv,1.5
UGC05750,11,86.20098510014236,8.620098510014236,20.787271481906608,17.56648943622191,17.56648943622191,33.386538255149176,success,data\raw\sparc_csv\UGC05750.csv,1.5
UGC05764,10,19741.71359545095,2193.5237328278836,27.9551391121523,27.41212957678049,27.41212957678049,32.74932322034773,success,data\raw\sparc_csv\UGC05764.csv,1.5
UGC05829,11,187.5089756647981,18.75089756647981,20.89128746050334,20.091786116564347,20.091786116564347,28.52350189949226,success,data\raw\sparc_csv\UGC05829.csv,1.5
UGC05918,8,174.95036709011455,24.99290958430208,18.378285164393436,17.99227596764144,17.99227596764144,21.430557007157713,success,data\raw\sparc_csv\UGC05918.csv,1.5
UGC05986,15,2612.37730332137,186.5983788086693,38.97404649965343,35.09265477037129,35.09265477037129,53.414943031520394,success,data\raw\sparc_csv\UGC05986.csv,1.5
UGC05999,5,276.66669531488907,69.16667382872227,37.193191266338594,34.05701963478664,34.05701963478664,47.325514394685875,success,data\raw\sparc_csv\UGC05999.csv,1.5
UGC06399,9,354.4885822281997,44.31107277852496,28.750319030139067,26.554073158420877,26.554073158420877,39.446869260659696,success,data\raw\sparc_csv\UGC06399.csv,1.5
UGC06446,17,1207.7527641636557,75.48454776022848,37.49730005993914,36.50280378473278,36.50280378473278,44.551172723039095,success,data\raw\sparc_csv\UGC06446.csv,1.5
UGC06614,13,191.17877767590025,15.93156480632502,47.3508662897645,42.07351212316973,42.07351212316973,84.27580534244281,success,data\raw\sparc_csv\UGC06614.csv,1.5
UGC06628,7,6.670312378891293,1.1117187298152154,8.072900058646603,6.5691968556030185,6.5691968556030185,14.002395153314751,success,data\raw\sparc_csv\UGC06628.csv,1.5
UGC06667,9,1737.859220831554,217.23240260394425,45.27733630984675,44.06960845491823,44.06960845491823,52.25051653963486,success,data\raw\sparc_csv\UGC06667.csv,1.5
UGC06786,45,26131.906074846775,593.9069562465176,50.961887119789104,37.16103282947712,37.16103282947712,110.99556021510581,success,data\raw\sparc_csv\UGC06786.csv,1.5
UGC06787,71,39371.60020268222,562.4514314668888,63.51541312660579,51.642573643556965,51.642573643556965,136.31701956545385,success,data\raw\sparc_csv\UGC06787.csv,1.5
UGC06818,8,106.95768491030458,15.279669272900653,20.175495852306163,16.75964923752816,16.75964923752816,33.84398195088675,success,data\raw\sparc_csv\UGC06818.csv,1.5
UGC06917,11,596.9613475787024,59.69613475787024,30.603998657699744,28.466253429309383,28.466253429309383,41.0414617324294,success,data\raw\sparc_csv\UGC06917.csv,1.5
UGC06923,6,58.34697475112888,11.669394950225776,15.1054378478316,13.9940109859468,13.9940109859468,20.755929868793224,success,data\raw\sparc_csv\UGC06923.csv,1.5
UGC06930,10,260.04668697769443,28.894076330854936,31.485550365605146,29.676196301069137,29.676196301069137,42.644890023809154,success,data\raw\sparc_csv\UGC06930.csv,1.5
UGC06973,9,3520.9185182047718,440.11481477559647,88.45952513237533,65.51164014788577,65.51164014788577,187.2829861608302,success,data\raw\sparc_csv\UGC06973.csv,1.5
UGC06983,17,1092.8184637037045,68.30115398148153,42.24378020316314,40.39129767840347,40.39129767840347,52.13444350349973,success,data\raw\sparc_csv\UGC06983.csv,1.5
UGC07089,12,76.082767344901,6.916615213172818,14.928726535103594,12.011735271494151,12.011735271494151,26.495722607377253,success,data\raw\sparc_csv\UGC07089.csv,1.5
UGC07125,13,475.0170558639129,39.58475465532607,14.698599189568334,13.431233675807308,13.431233675807308,21.64131185530472,success,data\raw\sparc_csv\UGC07125.csv,1.5
UGC07151,11,394.979383103902,39.497938310390204,15.566865119323268,14.17969959856331,14.17969959856331,20.616228987230457,success,data\raw\sparc_csv\UGC07151.csv,1.5
UGC07232,4,30.458056720101787,10.152685573367263,9.106155029455469,6.197250856988819,6.197250856988819,16.548899839897125,success,data\raw\sparc_csv\UGC07232.csv,1.5
UGC07261,7,108.29666670918448,18.049444451530746,22.262552465739894,21.296574631152275,21.296574631152275,30.068132777389962,success,data\raw\sparc_csv\UGC07261.csv,1.5
UGC07323,10,71.4623770690394,7.9402641187821565,10.345457337040719,8.01582377453281,8.01582377453281,18.294760233693538,success,data\raw\sparc_csv\UGC07323.csv,1.5
UGC07399,10,2380.2207641839677,264.46897379821866,50.95226232229807,48.77001723971822,48.77001723971822,65.78924273282087,success,data\raw\sparc_csv\UGC07399.csv,1.5
UGC07524,31,1932.5548621308883,64.41849540436294,26.756759638805764,25.274469143601504,25.274469143601504,33.10589898326973,success,data\raw\sparc_csv\UGC07524.csv,1.5
UGC07559,7,30.904829910510507,5.1508049850850846,6.78682547264883,5.5349484081342775,5.5349484081342775,9.865645759759964,success,data\raw\sparc_csv\UGC07559.csv,1.5
UGC07577,9,2.790640883230484,0.3488301104038105,1.7651840058788588,1.5194295582361426,1.5194295582361426,2.830988676602587,success,data\raw\sparc_csv\UGC07577.csv,1.5
UGC07603,12,952.345429336697,86.576857212427,25.74568614409514,22.860350082627765,22.860350082627765,36.972427042000234,success,data\raw\sparc_csv\UGC07603.csv,1.5
UGC07608,8,167.7777134019014,23.9682447717002,30.63714273310021,28.34181968239943,28.34181968239943,40.21113615144104,success,data\raw\sparc_csv\UGC07608.csv,1.5
UGC07690,7,62.586141472673376,10.431023578778897,12.887460254119272,11.821573809960046,11.821573809960046,17.379293869029524,success,data\raw\sparc_csv\UGC07690.csv,1.5
UGC07866,7,23.645784502026977,3.940964083671163,7.480355756414136,7.004741277476716,7.004741277476716,11.352400132428407,success,data\raw\sparc_csv\UGC07866.csv,1.5
UGC08286,17,5407.4570890243085,337.9660680640193,36.6726781610861,35.27090052448739,35.27090052448739,46.29153252234444,success,data\raw\sparc_csv\UGC08286.csv,1.5
UGC08490,30,2898.874440042901,99.96118758768624,36.27274654754271,34.78683019239027,34.78683019239027,44.28014001450755,success,data\raw\sparc_csv\UGC08490.csv,1.5
UGC08550,11,1590.6683635725249,159.0668363572525,24.96509399618277,23.747132720715566,23.747132720715566,32.47387099918248,success,data\raw\sparc_csv\UGC08550.csv,1.5
UGC08699,41,1634.6534627861568,40.86633656965392,36.35273937755888,29.572342448375476,29.572342448375476,80.50793065214754,success,data\raw\sparc_csv\UGC08699.csv,1.5
UGC08837,8,56.223384684207126,8.031912097743875,7.952404742389242,6.225949021944033,6.225949021944033,13.46221489440876,success,data\raw\sparc_csv\UGC08837.csv,1.5
UGC09037,22,813.1865602807867,38.72316953718032,31.128091400079775,26.402763359784476,26.402763359784476,74.76361925708595,success,data\raw\sparc_csv\UGC09037.csv,1.5
UGC09133,68,49326.25381723884,736.2127435408781,58.968722478893916,52.9891627918612,52.9891627918612,100.71857400744727,success,data\raw\sparc_csv\UGC09133.csv,1.5
UGC09992,5,5.272833160991239,1.3182082902478098,5.812372562254608,5.773786843618638,5.773786843618638,6.808494651622215,success,data\raw\sparc_csv\UGC09992.csv,1.5
UGC10310,7,138.47469221453306,23.079115369088843,22.50539817651381,21.976694683429507,21.976694683429507,26.173278872538866,success,data\raw\sparc_csv\UGC10310.csv,1.5
UGC11455,36,1415.4862332054395,40.4424638058697,39.82149446522485,36.13081628044694,36.13081628044694,62.95999999999998,success,data\raw\sparc_csv\UGC11455.csv,1.5
