galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC5907,5.03,214.0,178.85,6.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,0.6188542855909007,4981.900404126895,0.3811457144090993,0.4716584957522108,0.43962985409592503,0.5029008697918285,0.5031796259869897,0.5496023950438907,68519807.195703,1572.0090704999998,1,178.85,0.16425233644859816,0.06260407411906468
NGC5907,7.55,220.0,207.41,6.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,0.6188542855909007,4981.900404126895,0.3811457144090993,0.4716584957522108,0.43962985409592503,0.5029008697918285,0.5031796259869897,0.5496023950438907,68519807.195703,1572.0090704999998,1,207.41,0.057227272727272745,0.021811929747320734
NGC5907,10.07,235.0,227.06,4.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.2316045439143153,0.038965699527121755,0.0010202702548546942,2726.611233763667,8054.278744209595,0.6188500663294664,4984.35198482816,0.3811499336705336,0.47169490472832315,0.4396447024446548,0.5029022481915416,0.503188622949648,0.5495321130525911,68527506.42228734,1572.420813045053,1,227.06,0.03378723404255318,0.012878002014229941
NGC5907,12.58,235.0,233.42476518141774,4.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.222966118338016,0.04235135740048178,0.001560707577726909,5695.617687768411,10102.105014632536,0.6167319970894215,6215.045496863018,0.38326800291057855,0.4899722107367198,0.4470985735070039,0.5035942048475437,0.5077050982040554,0.5142505534201648,72392518.16763124,1779.1155706616607,1,233.42476518141774,0.006703126887584085,0.002569094055460554
NGC5907,15.1,230.0,225.95672019216423,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.214293276723564,0.045750503950628095,0.0021032980373436342,8676.452852745286,12158.089955455569,0.6146054893265079,7450.642170300405,0.3853945106734921,0.5083223346973411,0.4545821412668125,0.504288918302972,0.5122395673837792,0.47882842980513907,76272928.36614384,1986.6338133683748,1,225.95672019216423,0.017579477425372927,0.0067750341002473
NGC5907,17.61,231.0,219.46474090386363,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.2056548511472647,0.04913616182398811,0.0026437353602158493,11645.45930675003,14205.916225878509,0.612487420086463,8681.335682335262,0.38751257991353705,0.5265996407057377,0.4620360123291616,0.504980874958974,0.5167560426381866,0.44354687017271277,80137940.11148773,2193.3285709849824,2,219.46474090386363,0.049936186563360914,0.01935090048621169
NGC5907,20.13,232.0,213.16109518390076,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.1969820095328125,0.05253530837413443,0.0031863258198325745,14626.294471726904,16261.901166701542,0.6103609123235494,9916.93235577265,0.38963908767645067,0.544949764666359,0.4695195800889702,0.5056755884144024,0.5212905118179105,0.4081247465576871,84018350.31000033,2400.8468136916963,2,213.16109518390076,0.08120217593146226,0.031639541747277594
NGC5907,22.65,225.0,205.51178384705827,7.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.1849033872934167,0.053568823564013074,0.003116446992469169,14412.088034121825,16071.86927001568,0.6102608269079567,9798.769951244678,0.38973917309204337,0.5508915601341754,0.47893184051383436,0.5050215700765374,0.5205599400321831,0.39580255578358253,81399622.66340432,2795.090710019418,2,205.51178384705827,0.08661429401307437,0.033756983326606725
NGC5907,25.16,224.0,194.09483274935477,7.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.169507246801221,0.052260620003166086,0.0024416290502661834,11041.525774703088,13663.172013049436,0.6121635640645722,8343.348612929301,0.3878364359354279,0.5445483882635677,0.4902126037416296,0.5030373869687714,0.5146295751100827,0.40635564550349756,72369111.88604257,3372.2845906310686,2,194.09483274935477,0.1335052109403805,0.05177818518992467
NGC5907,27.68,229.0,186.069371203323,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.154049767103877,0.05094720447594123,0.0017641225903651783,7657.534980386272,11244.878352668984,0.6140738818473096,6882.128783226214,0.3859261181526904,0.5381799447918819,0.5015383102492169,0.5010452987490224,0.5086755832361013,0.41695077940556363,63302622.97809374,3951.778048456311,3,186.069371203323,0.18746999474531448,0.07234956734216448
