galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4157,1.74,96.4,148.01974530446944,12.1,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.3734701726098,0.1254597241737856,0.36475497355531994,6626109.063666444,6979336.1588547975,0.6262353261206434,4370706.855546032,0.3737646738793567,0.599321603110757,0.3038023516767618,0.5028771218310308,0.5241889934814546,0.5681598250652845,144794821.28227997,326.246592,1,148.01974530446944,0.5354745363534174,0.20014146545083478
NGC4157,3.5,157.0,223.45501605468607,10.5,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.3734701726098,0.1254597241737856,0.36475497355531994,6626109.063666444,6979336.1588547975,0.6262353261206434,4370706.855546032,0.3737646738793567,0.599321603110757,0.3038023516767618,0.5028771218310308,0.5241889934814546,0.5681598250652845,144794821.28227997,326.246592,1,223.45501605468607,0.423280357036217,0.15820724460717933
NGC4157,5.24,192.0,242.04169165662347,8.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.3576302074343434,0.12233339847253576,0.32904117962232404,5956993.087451726,6487896.344522809,0.6277878467216271,4067742.373659959,0.372212153278373,0.5925348992455308,0.32415073555389173,0.5030533633011706,0.5225133520449993,0.5660423546098353,146823210.40209582,391.68598478048784,1,242.04169165662347,0.2606338107115806,0.09701107190210528
NGC4157,6.98,201.0,249.95191117492982,6.9,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.326310276291964,0.11615179992688265,0.25842526889117307,4633968.316299897,5516185.802548193,0.6308576033644813,3468698.966294314,0.36914239663551884,0.5791157347847427,0.3643850400382168,0.5034018407534924,0.5192001519320079,0.56185553802747,150833888.8890044,521.0775114146342,1,249.95191117492982,0.24354184664144188,0.08990162095026184
NGC4157,8.72,201.0,254.82678999665637,7.3,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.294990345149584,0.10997020138122957,0.1878093581600221,3310943.545148068,4544475.260573579,0.6339273600073354,2869655.5589286694,0.36607263999266465,0.5656965703239545,0.4046193445225419,0.5037503182058142,0.5158869518190164,0.5576687214451047,154844567.37591302,650.4690380487805,2,254.82678999665637,0.26779497510774314,0.09803241351446144
NGC4157,10.47,194.0,236.26904007931296,6.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.2634904144029377,0.10375307640715319,0.1167876088614507,1980315.1833574353,3567180.1752542816,0.6370147589297461,2267169.3733597733,0.3629852410702539,0.5522002842283343,0.4450848806418344,0.5041007984021147,0.5125547103260654,0.5534578426984729,158878295.73918316,780.6041941463416,2,236.26904007931296,0.21788164989336575,0.07908782321132803
NGC4157,12.19,190.0,216.51426142404569,6.0,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.2386275663471533,0.09654081586987136,0.07269647521651428,1168378.7843284036,2811833.197458885,0.634056505957216,1791593.358663724,0.3659434940427841,0.5330517727366498,0.47309550523759697,0.5033853990957176,0.5081576378745365,0.537046119688414,152622206.1205449,908.6621039999998,2,216.51426142404569,0.13954874433708256,0.05106695509199517
NGC4157,13.94,186.0,200.76317814778687,6.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.2195344923291214,0.08808182928552541,0.05399789442364515,846810.9853041463,2252085.0140084783,0.6249494062186101,1426337.653862751,0.37505059378139,0.5075830645177959,0.4896283331213099,0.5015791644968643,0.5025423482161204,0.5078610504494607,135858062.8356271,1039.1099039999997,2,200.76317814778687,0.07937192552573588,0.029768487797999506
NGC4157,15.68,184.0,187.18058499748312,6.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.200550521591193,0.07967117976737573,0.035406162663878145,527080.7165600274,1695535.3916063593,0.615894347049939,1063169.124517784,0.38410565295006105,0.4822598917744782,0.5060666877028301,0.499783251238576,0.49695914592718116,0.4788427530347301,119189714.65519458,1168.8122879999996,3,187.18058499748312,0.017285788029799583,0.006639568897942518
NGC4157,17.42,182.0,178.4644572456936,7.3,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.1815665508532645,0.07126053024922603,0.01681443090411111,207350.44781590835,1138985.7692042398,0.606839287881268,700000.5951728162,0.3931607121187321,0.4569367190311605,0.5225050422843505,0.49798733798028766,0.49137594363824183,0.4498244556199995,102521366.47476202,1298.5146719999998,3,178.4644572456936,0.019426059089595556,0.0076375632253259575
