galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc
UGC08837,0.52,7.31,2.12,-3.67,11.19,0.0,102.76173076923075
UGC08837,1.05,14.6,2.05,-4.64,16.58,0.0,203.00952380952378
UGC08837,1.57,21.0,2.05,2.4,20.63,0.0,280.89171974522293
UGC08837,2.09,28.1,2.06,12.6,23.82,0.0,377.80382775119625
UGC08837,2.63,35.3,2.5,16.76,25.79,0.0,473.7984790874524
UGC08837,3.15,43.0,3.38,17.12,27.83,0.0,586.984126984127
UGC08837,3.68,46.6,3.15,20.09,26.92,0.0,590.0978260869565
UGC08837,4.2,48.0,3.0,22.95,25.81,0.0,548.5714285714286
