galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode,beta_ceiling_theory
NGC5585,0.09,11.2,2.02,0.0,1798.897777777778,0.0,1798.897777777778,12.724024520567383,0.0,12.724024520567383,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,0.26,26.5,1.03,0.0,2794.943076923077,0.0,2794.943076923077,26.957099250475746,0.0,26.957099250475746,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,0.43,33.7,1.03,0.0,2910.408372093024,0.0,2910.408372093024,35.37620103968204,0.0,35.37620103968204,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,0.6,32.7,1.12,0.0,2679.105666666667,0.0,2679.105666666667,40.09318395937145,0.0,40.09318395937145,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,0.77,33.7,1.03,0.0,2441.2723376623376,0.0,2441.2723376623376,43.35642628261697,0.0,43.35642628261697,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,0.94,35.7,2.24,0.0,2249.8138297872347,0.0,2249.8138297872347,45.987226487362776,0.0,45.987226487362776,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,1.11,37.8,3.35,0.0,2095.894144144144,0.0,2095.894144144144,48.23320951377795,0.0,48.23320951377795,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,1.28,41.8,3.35,0.0,1889.6431249999998,0.0,1889.6431249999998,49.1807197995312,0.0,49.1807197995312,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,1.46,43.9,2.14,0.0,1742.7272602739727,0.0,1742.7272602739727,50.441865548371624,0.0,50.441865548371624,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,1.63,44.9,1.25,0.0,1632.159263803681,0.0,1632.159263803681,51.57925552002471,0.0,51.57925552002471,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,2.05,53.2,1.6,0.0,1435.3780487804881,0.0,1435.3780487804881,54.24504585674161,0.0,54.24504585674161,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,2.74,64.3,0.9,0.2147750391752609,1202.1878102189778,4184767115.711532,4184768317.8993425,57.39333236535408,107080.63268887422,107080.64806978055,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,3.42,73.1,2.4,0.41603872683423293,984.0948830409355,6494499726.107038,6494500710.2019205,58.01383024762285,149034.18756542428,149034.19885680793,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,4.11,76.2,4.4,0.4256372902400227,879.4497566909974,5528863882.435059,5528864761.884815,60.12103209360265,150743.59209202923,150743.60408105742,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,4.79,78.4,3.8,0.46880398403388057,757.4253862212943,5225090663.9706545,5225091421.396041,60.23344253817807,158202.98442323846,158202.99588973352,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,5.48,83.1,3.1,0.6036998772795179,626.6233576642336,5881371047.351703,5881371673.97506,58.5994539223703,179526.91536225795,179526.92492599358,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,6.16,88.0,3.0,0.7312375386361288,528.1847402597401,6337468535.934134,6337469064.118874,57.04049438775929,197582.40352155417,197582.41175512626,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,6.85,89.9,2.4,0.8245630974105348,436.7723941605839,6426453554.608991,6426453991.381385,54.698180042849685,209812.313387636,209812.320517558,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,7.53,90.6,2.8,0.8907941968824246,368.3564674634794,6315684884.572995,6315685252.929462,52.66615801442137,218075.9206809286,218075.92704046646,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,8.21,91.6,2.6,0.9319618363850102,326.14482338611447,6060284624.908109,6060284951.052932,51.74600467668977,223058.14661315462,223058.1526152868,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,8.9,92.3,1.4,0.9693275449328762,289.93335955056176,5814583313.29907,5814583603.2324295,50.79770565685029,227485.8050260757,227485.81069765345,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,9.57,90.9,1.0,0.9787866472268708,258.07256008359457,5460270379.109757,5460270637.182318,49.696623627767714,228593.06097972524,228593.06638180168,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,10.31,89.6,2.7,0.9852940815428956,230.63094083414163,5102056445.2293415,5102056675.860282,48.76274192454727,229351.69925316557,229351.70443691825,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
NGC5585,10.96,89.4,2.7,1.01461913826256,207.25956204379563,4942316412.881614,4942316620.141176,47.66093578602921,232739.7428141195,232739.74769417298,,75780869080.70857,53387311398.38318,True,3.36443992881707,0.7044958977908305,formula,88580546615.33896
