galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode,beta_ceiling_theory
UGC00128,1.25,34.1,18.8,0.26377943382173,693.8272799999999,13809554496.24227,13809555190.06955,29.44968760445516,131384.71418054248,131384.71748109418,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,3.75,78.4,6.54,0.7052653791276129,649.0547733333333,12307505739.761238,12307506388.816011,49.3351335257137,214832.83390605042,214832.83957081617,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,6.25,96.9,2.44,0.9161736602656393,416.72692800000004,9592825267.8036,9592825684.530529,51.03472641251249,244857.42366481866,244857.42898330817,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,8.76,108.0,1.26,1.0018229633150957,317.6970091324201,7484031822.59303,7484032140.290039,52.7543912864133,256047.10263136146,256047.10806595872,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,11.25,113.0,1.0,1.0002965460858855,271.54967111111114,5818687001.50092,5818687273.050591,55.271455562523414,255851.9665097092,255851.97247982895,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,13.74,114.0,0.86,0.9241471847463811,258.7422197962154,4401524885.326907,4401525144.069127,59.62481111081191,245920.62118576333,245920.62841394538,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,16.22,121.0,0.68,0.9436163037681993,238.655055487053,3807091682.3333488,3807091920.9884043,62.2172403759601,248497.5393991798,248497.54718795902,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,18.71,126.0,0.55,0.975257111140554,212.1999893105291,3411097143.1292467,3411097355.329236,63.01001348992079,252629.4273198358,252629.43517771244,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,21.3,128.0,0.63,0.9848551144034944,189.12818779342723,3025808862.7363753,3025809051.864563,63.46991728370221,253869.51131690625,253869.51925096323,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,23.79,129.0,0.61,0.9818634521670141,172.90081967213118,2700880703.6043057,2700880876.5051255,64.13509569650614,253483.6324868855,253483.6406004477,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,26.28,129.0,0.65,0.9914648709729013,153.88365677321156,2468884196.4620585,2468884350.3457155,63.592943790958444,254719.99662967748,254720.0045679283,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,28.77,131.0,0.73,0.998200236474985,143.23894334376084,2270526400.4739184,2270526543.712862,64.19489387794016,255583.73293626227,255583.74099816883,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,31.25,131.0,0.83,1.0202248377760061,126.81524480000002,2136459282.1454537,2136459408.9606986,62.95217549854811,258387.98843414805,258387.9961028024,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,33.74,131.0,0.75,1.070728644702886,107.33283935981031,2076744612.7474945,2076744720.0803337,60.178152181668054,264706.182840712,264706.1896811453,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
UGC00128,36.23,127.0,1.24,1.0674161560566287,94.50386144079492,1928031776.2189198,1928031870.7227812,58.51388638605369,264296.4079445868,264296.41442192585,,41729009497.85014,65440822547.10188,True,1.2863727498641886,1.568233306627452,formula,68376313681.24233
