galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode,beta_ceiling_theory
NGC3893,1.74,145.0,6.8,0.0,23671.67683908046,0.0,23671.67683908046,202.95003744764375,0.0,202.95003744764375,,165513378933.06473,105536757813.1693,True,5.05196110085704,0.637632791339783,formula,179206714628.7542
NGC3893,3.5,174.0,6.8,0.0,12743.266114285712,0.0,12743.266114285712,211.19050972995922,0.0,211.19050972995922,,165513378933.06473,105536757813.1693,True,5.05196110085704,0.637632791339783,formula,179206714628.7542
NGC3893,5.24,194.0,6.4,0.0,8681.6088740458,0.0,8681.6088740458,213.28767076415832,0.0,213.28767076415832,,165513378933.06473,105536757813.1693,True,5.05196110085704,0.637632791339783,formula,179206714628.7542
NGC3893,6.98,190.0,5.5,0.0,5320.545472779368,0.0,5320.545472779368,192.71068314963753,0.0,192.71068314963753,,165513378933.06473,105536757813.1693,True,5.05196110085704,0.637632791339783,formula,179206714628.7542
NGC3893,8.81,186.0,5.8,0.07420858119389455,3641.7433030646994,888959484.803514,888963126.5468171,179.1193973303841,88497.07939315827,88497.26066312708,,165513378933.06473,105536757813.1693,True,5.05196110085704,0.637632791339783,formula,179206714628.7542
NGC3893,10.9,188.0,7.0,0.22273624467251285,2568.133073394495,2156592762.4053035,2156595330.538377,167.31004303388363,153319.47400841748,153319.56529702368,,165513378933.06473,105536757813.1693,True,5.05196110085704,0.637632791339783,formula,179206714628.7542
NGC3893,13.12,187.0,8.5,0.3578115345391003,1815.0300685975615,2878221742.638071,2878223557.6681395,154.31524390027062,194325.16374214506,194325.22501365072,,165513378933.06473,105536757813.1693,True,5.05196110085704,0.637632791339783,formula,179206714628.7542
NGC3893,15.33,179.0,12.6,0.4300184030851759,1309.372061317678,2960388001.409395,2960389310.7814565,141.67806358078164,213032.27000059412,213032.3171124037,,165513378933.06473,105536757813.1693,True,5.05196110085704,0.637632791339783,formula,179206714628.7542
NGC3893,17.3,176.0,11.7,0.5015186962155321,1031.0104624277456,3059459952.6748576,3059460983.68532,133.5532889898261,230062.2897853428,230062.3285497998,,165513378933.06473,105536757813.1693,True,5.05196110085704,0.637632791339783,formula,179206714628.7542
NGC3893,19.05,167.0,13.5,0.4934563530203509,851.1091916010498,2733741922.313834,2733742773.4230256,127.33275344545095,228205.5731573586,228205.6086815323,,165513378933.06473,105536757813.1693,True,5.05196110085704,0.637632791339783,formula,179206714628.7542
