r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
0.63,29.5,32.52584971987665,2.53,UGC05986,-2.22,32.45,0.0,1381.3492063492065,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,1,0.35,-1.40060233255085,2.5097891836072024,2.509789183607202,4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.7723720430543126,0.5,0.19978746014877788,1.1726158466856758,0.19978746014877788,274.7144096751797,1.4802973661668755e-15,2.381740271941529e-13,1295.6967510282134,2.381740271941529e-13,1679.255396825397,1679.2553968253972,32.52584971987665,-3.0258497198766534,-3.0258497198766534
1.26,50.8,44.27149421467497,3.76,UGC05986,-8.54,43.44,0.0,2048.126984126984,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,1,0.35,-1.40060233255085,2.5097891836072024,2.509789183607202,4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.7723720430543126,0.5,0.19978746014877788,1.1726158466856758,0.19978746014877788,274.7144096751797,1.4802973661668755e-15,2.381740271941529e-13,1295.6967510282134,2.381740271941529e-13,1555.5279365079361,1555.5279365079364,44.27149421467497,6.528505785325024,6.528505785325024
1.88,68.2,53.76221070603403,2.58,UGC05986,-2.13,53.72,0.0,2474.0638297872347,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,1,0.35,-1.40060233255085,2.5097891836072024,2.509789183607202,4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.7723720430543126,0.5,0.19978746014877788,1.1726158466856758,0.19978746014877788,274.7144096751797,1.4802973661668755e-15,2.381740271941529e-13,1295.6967510282134,2.381740271941529e-13,1537.4336702127662,1537.4336702127664,53.76221070603403,14.43778929396597,14.43778929396597
2.51,84.3,66.168567311073,2.28,UGC05986,8.88,65.57,0.0,2831.2709163346617,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,1,0.35,-1.40060233255085,2.5097891836072024,2.509789183607202,4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.7723720430543126,0.5,0.19978746014877788,1.1726158466856758,0.19978746014877788,274.7144096751797,1.4802973661668755e-15,2.381740271941529e-13,1295.6967510282134,2.381740271941529e-13,1744.3343824701194,1744.3343824701196,66.16856731107302,18.131432688926978,18.131432688926992
3.77,106.0,72.34067458905814,3.58,UGC05986,16.04,70.54,0.0,2980.371352785146,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,2,0.35,-1.40060233255085,2.5097891836072024,2.509789183607202,4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.46126439784792206,0.5,0.5340063761955367,1.168536185811686,0.5340063761955367,189.96293127635315,1.4802973661668755e-15,4.3867859703950646e-13,896.2606622004815,4.386785970395065e-13,1388.1096021220164,1388.109602122017,72.34067458905815,33.65932541094185,33.65932541094186
4.39,112.0,74.73848272476502,4.25,UGC05986,20.82,71.78,0.0,2857.4031890660594,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,2,0.35,-1.40060233255085,2.5097891836072024,2.509789183607202,4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.46126439784792206,0.5,0.5340063761955367,1.168536185811686,0.5340063761955367,189.96293127635315,1.4802973661668755e-15,4.3867859703950646e-13,896.2606622004815,4.386785970395065e-13,1272.4010933940774,1272.4010933940779,74.73848272476503,37.261517275234965,37.26151727523498
5.02,115.0,75.43128064669192,3.18,UGC05986,24.3,71.41,0.0,2634.4621513944226,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,2,0.35,-1.40060233255085,2.5097891836072024,2.509789183607202,4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.46126439784792206,0.5,0.5340063761955367,1.168536185811686,0.5340063761955367,189.96293127635315,1.4802973661668755e-15,4.3867859703950646e-13,896.2606622004815,4.386785970395065e-13,1133.4418525896413,1133.4418525896417,75.43128064669193,39.56871935330807,39.56871935330808
5.65,116.0,72.3922930980916,2.32,UGC05986,25.4,67.79,0.0,2381.592920353982,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,2,0.35,-1.40060233255085,2.5097891836072024,2.509789183607202,4.440892098500626e-16,0.0,4.440892098500626e-16,2.4999999999999964,0.46126439784792206,0.5,0.5340063761955367,1.168536185811686,0.5340063761955367,189.96293127635315,1.4802973661668755e-15,4.3867859703950646e-13,896.2606622004815,4.386785970395065e-13,927.5476283185841,927.5476283185845,72.39229309809161,43.60770690190839,43.6077069019084
6.9,116.0,66.21693212464619,2.28,UGC05986,25.5,61.11,0.0,1950.144927536232,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.509789183607202,-0.5597891836072018,-0.5597891836072022,1.119578367214404,0.0598665620761965,2.221541345758531e-22,0.5,0.8666312433581298,1.0000000000004654,0.8666312433581298,79.00752957329264,0.9988537756103343,4.09438859459193,373.091111023882,4.094224234946159,635.4611739130436,639.5553981479898,66.42990476600978,49.570095233990216,49.78306787535381
7.54,114.0,61.961233041313825,3.05,UGC05986,25.7,56.38,0.0,1723.6074270557028,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.509789183607202,-0.5597891836072018,-0.5597891836072022,1.119578367214404,0.0598665620761965,2.221541345758531e-22,0.5,0.8666312433581298,1.0000000000004654,0.8666312433581298,79.00752957329264,0.9988537756103343,4.09438859459193,373.091111023882,4.094224234946159,509.176976127321,513.2712003622671,62.20984528779584,51.79015471220416,52.038766958686175
