galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_boost,beta_mode
UGC01281,0.08,1.41,4.0,0.0,455.90624999999994,0.0,455.90624999999994,6.0392466417592185,0.0,6.0392466417592185,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,0.23,4.46,4.0,0.0,203.5869565217391,0.0,203.5869565217391,6.842879510849215,0.0,6.842879510849215,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,0.38,7.71,4.0,0.5689676447193677,76.72763157894735,1866.4873607887832,1943.2149923677307,5.399675916200897,26.63203328887484,27.17391574837417,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,0.54,11.0,4.0,0.43112733792591634,134.25333333333333,995.2515953825138,1129.5049287158472,8.514505270419416,23.18266295114859,24.696814804880358,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,0.69,14.2,4.0,0.45714659933727636,168.82507246376815,825.9000311231304,994.7251035868985,10.793020893151278,23.871971461841184,26.1984793733331,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,0.84,17.2,5.78,0.4805498360537897,196.79738095238096,713.1489171833422,909.9462981357232,12.857285872220466,24.475397656299833,27.6469689194676,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,1.0,20.2,4.74,0.5052393488332878,220.0106,629.8226088225695,849.8332088225695,14.832754295814382,25.09626683039869,29.151898888795728,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,1.15,23.2,4.0,0.5498898482990161,236.25269565217394,596.0723017292521,832.3249973814261,16.483039768198097,26.181733078401052,30.938224690318606,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,1.3,26.4,7.13,0.6890840614845364,217.9424615384615,660.7694144665503,878.7118760050118,16.832266632869143,29.308705853491986,33.79830526530162,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,1.46,29.3,4.38,0.7339895452533277,222.19760273972602,626.6976958781185,848.8952986178444,18.011343647823725,30.24861378612337,35.20493056351699,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,1.61,31.6,4.94,0.7263023249127668,237.34440993788814,562.3576897150349,799.702099652923,19.54800501329995,30.089796949152152,35.88203422941913,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,1.76,34.6,4.0,0.7712739376766249,241.66051136363635,546.2822232244199,787.9427345880563,20.62334841872192,31.007365461692793,37.23948459464737,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,1.92,37.4,7.09,0.795900826164301,248.37213541666665,516.7480025560319,765.1201379726986,21.837456353705665,31.49851051887345,38.32793582894311,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,2.07,39.9,4.0,0.8288968212498738,247.97256038647348,499.17314012658534,747.1457005130588,22.656195620624395,32.14480362456787,39.32672882483403,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,2.22,42.2,4.37,0.8493615322417786,249.76981981981982,476.9366458656933,726.7064656855132,23.547590110242705,32.53919719080112,40.165760964057924,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,2.38,44.4,4.58,0.8739570360724118,247.23714285714286,457.7561690274547,704.9933118845976,24.25746070799662,33.00696414827244,40.961983378314855,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,2.53,46.7,5.91,0.905576056350958,243.59794466403162,446.19581206685183,689.7937567308834,24.82544662236714,33.598741115243214,41.7753300947956,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,2.68,48.5,7.72,0.9290175917864185,238.10514925373133,432.1258268682562,670.2309761219875,25.26107281965673,34.0308274364131,42.38182412316542,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,2.76,49.3,9.73,0.9414271836620725,233.76231884057975,425.20536159179636,658.9676804323761,25.400472436551254,34.25736122344156,42.64681462891875,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,3.07,53.0,4.0,1.00368996132294,217.6344299674267,407.55130184708594,625.1857318145127,25.848359715850442,35.3720581345015,43.81004675494599,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,3.46,54.1,4.0,0.9952822713125653,204.2220809248555,358.5842821202151,562.8063630450706,26.58210676376122,35.223594594191326,44.128335750806926,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,3.83,55.0,4.0,1.0180913249288355,183.12075718015666,331.36683727112296,514.4875944512796,26.48306062372701,35.62492086655634,44.39017331288988,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,4.23,55.7,4.0,1.0534991641767568,159.65382978723403,310.46661583969933,470.12044562693336,25.987221859983418,36.239119539551844,44.5938278801218,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,4.62,56.4,4.0,1.0320938477081927,155.70677489177487,278.4827464869749,434.18952137874976,26.820986186193824,35.869071479058725,44.78789556085242,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
UGC01281,4.99,56.9,4.0,1.0178680488343805,150.48987975951906,254.27989070977998,404.76977046929903,27.40336658149871,35.621014228146315,44.94219792847032,,1246.5826548881687,1246.5826548881687,False,,1.0,formula
