galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,779.5212131601876,1.74,87.5,9.4,9238.181264367817,-2158.3159618972986,-966927.0557478042,-957688.8744834365,1.3190905958272919e-06,87.4999986809094
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,779.5212131601876,3.5,106.0,7.1,5439.545171428571,-1757.837166046203,-391506.1029184006,-386066.557746972,1.8708286933869708e-06,105.9999981291713
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,779.5212131601876,5.24,116.0,5.3,3085.751183206107,-1015.8779228243019,-151125.64710355937,-148039.89592035327,2.2891046284519193e-06,115.99999771089537
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,779.5212131601876,6.98,125.0,5.7,1904.29,-521.1893756444839,-58206.04217601559,-56301.75217601559,2.6419689627245813e-06,124.99999735803104
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,779.5212131601876,8.72,126.0,4.4,1272.0121559633028,-287.84451413918333,-25731.75514487167,-24459.742988908365,2.9529646120466803e-06,125.9999970470354
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,779.5212131601876,10.47,123.0,4.4,899.7126456542501,-170.66361428890744,-12706.390415739392,-11806.677770085142,3.2357379374726872e-06,122.99999676426206
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,779.5212131601876,12.31,118.0,4.6,659.3297806661251,-103.62088247627304,-6561.712105331729,-5902.382324665604,3.5085609585697667e-06,117.99999649143903
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,779.5212131601876,14.52,115.0,6.4,480.0480716253444,-62.85676079183043,-3374.530194749819,-2894.482123124475,3.81051177665153e-06,114.99999618948823
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,779.5212131601876,17.07,122.0,15.2,360.13159929701226,-21.0232542500962,-960.0511222970158,-599.9195230000036,4.1315856520227196e-06,121.99999586841435
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,779.5212131601876,31.82,121.0,10.2,116.34577309868006,-14.911362795254623,-365.29615386639125,-248.95038076771118,5.640921910468182e-06,120.99999435907809
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,779.5212131601876,34.61,118.0,10.4,98.58629586824617,-5.750925889598536,-129.52813424600353,-30.941838377757364,5.883026432033091e-06,117.99999411697357
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,779.5212131601876,37.16,113.0,10.5,85.6358288482239,-5.078614517655799,-106.53626883681349,-20.900439988589596,6.095900261651268e-06,112.99999390409974
