galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
F571-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-V1_normalized.csv,structural,221.19778920308482,1.95,32.0,10.0,322.5717435897436,32.27078346132615,3660.628696152214,3983.200439741958,88.13195139957368,-56.13195139957368
F571-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-V1_normalized.csv,structural,221.19778920308482,3.88,57.6,10.0,384.8543556701031,-15.180260522723087,-865.4226977198999,-480.56834204979685,1.9697715603592207e-06,57.59999803022844
F571-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-V1_normalized.csv,structural,221.19778920308482,5.83,70.9,7.0,263.67233276157805,-41.96322217103032,-1592.1392747975608,-1328.4669420359828,2.414539293529927e-06,70.89999758546071
F571-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-V1_normalized.csv,structural,221.19778920308482,7.78,77.0,6.0,221.19778920308482,-17.734725910124585,-504.22649915709826,-283.02870995401344,2.7892651361962705e-06,76.99999721073486
F571-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-V1_normalized.csv,structural,221.19778920308482,9.72,82.5,6.0,194.6842489711934,-17.335319492758074,-394.499418408151,-199.81516943695758,3.117691453623979e-06,82.49999688230855
F571-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-V1_normalized.csv,structural,221.19778920308482,11.66,84.3,6.0,153.9367495711835,-21.101975793846716,-400.3182155588254,-246.3814659876419,3.4146742157927744e-06,84.29999658532579
F571-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-V1_normalized.csv,structural,221.19778920308482,13.59,83.9,6.0,113.01960264900663,-21.20059426019527,-345.0717130350849,-232.05211038607825,3.686461718233352e-06,83.89999631353828
