galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,0.21,55.5,7.21,5107.419523809523,-1124.0411942554774,-3939170.107584357,-3934062.688060547,4.58257569495584e-07,55.49999954174243
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,0.63,63.2,5.22,4635.322222222222,-2042.4858720596656,-2385944.374488271,-2381309.0522660487,7.937253933193772e-07,63.19999920627461
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,1.04,66.6,7.97,3412.15625,-2675.1410665493017,-1893019.7791298854,-1889607.6228798854,1.019803902718557e-06,66.59999898019609
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,1.46,70.5,4.62,2414.9551369863016,-2058.083428318136,-1037413.5653893675,-1034998.6102523812,1.208304597359457e-06,70.4999987916954
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,1.88,76.1,4.69,1683.366170212766,-1506.5115502424917,-589734.3424175369,-588050.9762473241,1.3711309200802088e-06,76.09999862886907
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,2.3,78.8,4.52,1149.4854347826088,-1008.9047353739367,-322822.7457561476,-321673.26032136497,1.5165750888103101e-06,78.79999848342491
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,2.71,80.1,6.65,845.9752398523985,-623.3127711621894,-169269.43207916096,-168423.45683930858,1.6462077633154329e-06,80.09999835379223
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,3.14,80.1,6.28,625.9027070063695,-432.76874630315734,-101430.37798938445,-100804.47528237807,1.7720045146669351e-06,80.09999822799548
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,3.55,80.1,5.09,482.44949295774643,-292.69454291242414,-60677.5553350288,-60195.105842071054,1.8841443681416772e-06,80.09999811585563
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,3.96,80.4,5.4,385.89318181818174,-201.72434371869107,-37489.09253334589,-37103.199351527706,1.98997487421324e-06,80.39999801002513
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,4.38,80.1,7.58,315.0182876712328,-146.31901605339098,-24584.90101998405,-24269.882732312817,2.0928449536456348e-06,80.09999790715504
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,4.8,80.4,8.9,262.98520833333333,-109.21968200233427,-16745.629302308676,-16482.644093975345,2.190890230020664e-06,80.39999780910978
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,5.22,80.6,9.37,223.27375478927206,-79.81926061261028,-11253.276765351893,-11030.003010562621,2.2847319317591726e-06,80.59999771526806
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,structural,735.9389734293841,5.63,80.6,9.37,196.7352220248668,-64.72812869367135,-8461.092821105784,-8264.357599080917,2.3727621035409345e-06,80.5999976272379
