galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,0.21,17.4,6.51,1649.4409523809525,3842.451569264066,39826652.38705031,39828301.82800269,2892.0483024805385,-2874.6483024805384
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,0.32,31.0,8.86,2072.110625,1848.8127957313995,12575569.330199296,12577641.440824296,2006.2016999952361,-1975.2016999952361
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,0.43,36.1,8.16,2056.1797674418603,413.1941287878796,2091560.2630750001,2093616.442842442,948.817722443173,-912.717722443173
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,0.54,46.0,8.52,2163.0133333333333,453.9787859911398,1829896.3684443014,1832059.3817776348,994.6416772687152,-948.6416772687152
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,0.64,58.0,6.9,2151.5153124999997,-20.31801801801976,-69101.2753773063,-66949.7600648063,8e-07,57.9999992
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,0.74,63.4,9.55,2158.9497297297294,370.6761029411783,1090303.8977749299,1092462.8475046596,899.1231879745111,-835.7231879745111
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,0.85,71.9,8.52,2229.357294117647,753.8388231981985,1930386.4939896918,1932615.8512838094,1281.6877441839092,-1209.7877441839091
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,0.96,76.4,6.82,2324.794270833333,750.4405067719514,1701491.2926626082,1703816.0869334415,1278.930585863089,-1202.5305858630888
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,1.07,78.1,6.65,2394.4542056074765,539.94466066341,1098373.8107339996,1100768.2649396071,1085.2751003710441,-1007.1751003710441
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,1.17,80.5,6.14,2438.182649572649,454.17379770249124,844930.3481919146,847368.5308414872,995.7013513521713,-915.2013513521713
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,1.28,82.8,5.8,2489.8307031249997,454.78413937110076,773357.0278371214,775846.8585402464,996.5359897823637,-913.7359897823637
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,1.38,85.6,6.48,2533.6873188405802,532.2360114020286,839479.0557603511,842012.7430791917,1077.9506414717162,-992.3506414717161
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,1.48,88.0,7.5,2596.2779054054054,374.6455916246691,550989.8609479441,553586.1388533495,905.1560558837118,-817.1560558837118
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,structural,2176.6304273504275,1.59,92.0,8.52,2612.362893081761,81.44936045671744,111500.09827567541,114112.46116875717,425.9563513534267,-333.9563513534267
