galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,0.37,183.0,47.6,41639.97972972973,22970.3984660336,440960924.7724563,441002564.752186,12773.83845828296,-12590.83845828296
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,0.74,196.0,40.7,50139.02716216216,3178.0116873630377,30504019.655329507,30554158.682491668,4755.00551261971,-4559.00551261971
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,1.11,205.0,14.1,43991.708378378375,-13787.870434623806,-88228219.8468739,-88184228.13849552,1.053565375285274e-06,204.99999894643463
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,1.48,211.0,7.89,39936.00304054054,-8868.959809571332,-42564180.21199469,-42524244.208954155,1.2165525060596438e-06,210.9999987834475
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,1.84,214.0,1.48,37517.3677173913,-6591.666348226993,-25445482.78391456,-25407965.416197166,1.3564659966250537e-06,213.999998643534
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,2.21,214.0,1.5,35124.08660633484,-7882.910862964266,-25335392.910544217,-25300268.82393788,1.4866068747318505e-06,213.99999851339314
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,2.6,213.0,2.64,31526.35546153846,-10829.458628266264,-29584668.025101937,-29553141.6696404,1.61245154965971e-06,212.99999838754846
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,2.96,211.0,4.5,27001.99263513514,-10971.60657096515,-26327633.07810262,-26300631.085467484,1.7204650534085253e-06,210.99999827953494
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,3.17,210.0,8.68,25272.539716088326,-8492.780273516775,-19029348.846731756,-19004076.30701567,1.7804493814764855e-06,209.9999982195506
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,3.33,209.0,3.0,23859.66393393393,-8095.746889100869,-17268157.054976113,-17244297.39104218,1.8248287590894659e-06,208.99999817517124
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,3.7,207.0,1.6,20981.793864864863,-7256.385188628428,-13930025.323741224,-13909043.529876359,1.9235384061671345e-06,206.9999980764616
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,4.07,206.0,1.73,18489.938894348892,-6314.030423666909,-11019085.750648124,-11000595.811753776,2.0174241001832015e-06,205.9999979825759
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,4.44,205.0,3.45,16309.41135135135,-5491.715733499517,-8785336.092494108,-8769026.681142757,2.107130750570548e-06,204.99999789286926
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,4.81,205.0,2.77,14426.069251559253,-4718.022487738707,-6967038.845390827,-6952612.776139268,2.193171219946131e-06,204.9999978068288
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,5.18,206.0,7.48,12818.07471042471,-4116.61423086288,-5644737.013711019,-5631918.939000594,2.2759613353482084e-06,205.99999772403868
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,5.55,207.0,5.02,11379.774720720721,-3568.4625834811623,-4566899.6212802,-4555519.846559479,2.355843797877949e-06,206.9999976441562
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,5.92,208.0,7.7,10177.412398648648,-2968.5104149127724,-3561641.245830537,-3551463.8334318884,2.4331050121192877e-06,207.999997566895
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,6.28,210.0,1.95,9212.762117834396,-2633.5765387683755,-2978650.873482018,-2969438.1113641835,2.5059928172283337e-06,209.99999749400718
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,6.34,210.0,4.78,9071.31025236593,-2201.279530013709,-2466148.5836636876,-2457077.2734113215,2.5179356624028345e-06,209.99999748206434
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,6.65,212.0,1.96,8398.288691729324,-2006.096805436842,-2142710.722224487,-2134312.4335327577,2.5787593916455255e-06,211.9999974212406
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,7.03,214.0,0.76,7687.103456614509,-1750.5782708334323,-1768721.725037696,-1761034.6215810815,2.6514147167125704e-06,213.99999734858528
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,7.39,215.0,2.22,7102.860771312585,-1531.1030397395975,-1471611.869797543,-1464509.0090262303,2.718455443813637e-06,214.99999728154455
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,7.77,216.0,1.76,6554.087207207208,-1332.081618097369,-1217707.8853758553,-1211153.798168648,2.7874719729532707e-06,215.99999721252803
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,8.14,217.0,1.53,6103.799557739557,-1161.9839986872903,-1013932.5013720993,-1007828.7018143598,2.8530685235374213e-06,216.99999714693146
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,7102.860771312585,8.51,218.0,7.7,5694.219048178613,-1053.5115462514098,-879312.0839005879,-873617.8648524092,2.917190429162964e-06,217.99999708280956
