galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,1.23,28.7,3.4,766.319105691057,2.2382800502987634,783.3554253211202,1549.674531012177,43.658901419355225,-14.958901419355225
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,1.84,37.6,2.6,767.6844565217392,-27.833333333333254,-6511.738337708672,-5744.053881186933,1.3564659966250537e-06,37.59999864353401
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,2.46,43.1,1.2,732.0841056910571,-61.46544888158135,-10755.868740544287,-10023.78463485323,1.5684387141358121e-06,43.09999843156129
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,3.07,50.1,2.8,692.0819543973942,-65.5190237310874,-9187.10299599329,-8495.021041595895,1.752141546793523e-06,50.09999824785845
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,3.68,58.1,4.5,652.1508967391304,-63.44367629207693,-7421.472201131089,-6769.321304391959,1.918332609325088e-06,58.099998081667394
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,4.3,64.6,4.1,614.0462325581395,-67.2913587649446,-6736.594173729067,-6122.5479411709275,2.073644135332772e-06,64.59999792635585
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,4.91,68.5,2.7,569.3825254582486,-70.8513607330913,-6211.782580445706,-5642.400054987457,2.2158519806160336e-06,68.49999778414802
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,5.52,72.3,0.8,527.6075724637682,-65.61951567935782,-5117.330729953902,-4589.723157490133,2.349468024894146e-06,72.29999765053198
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,6.14,74.2,2.4,488.6705211726385,-58.43375057277151,-4096.801618699302,-3608.1310975266633,2.477902338672773e-06,74.19999752209766
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,6.75,78.9,2.6,455.7340592592592,-47.31213566781889,-3017.298819466668,-2561.564760207409,2.598076211353316e-06,78.8999974019238
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,7.37,82.4,2.3,430.4765943012212,-38.18466826506189,-2230.340020253156,-1799.863425951935,2.7147743920996455e-06,82.39999728522561
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,7.98,84.3,4.8,408.76691729323306,-32.28849262843662,-1741.7845039861506,-1333.0175866929176,2.824889378365107e-06,84.29999717511062
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,8.59,85.4,7.3,391.08463329452854,-32.02853104796633,-1605.06786565768,-1213.9832323631513,2.930870177950569e-06,85.39999706912982
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,9.21,85.3,4.6,369.37182410423446,-36.767001055773925,-1718.4943970856636,-1349.1225729814291,3.0347981810987037e-06,85.29999696520181
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,9.82,86.8,4.0,345.8612219959266,-37.87849719497398,-1660.4690906049655,-1314.6078686090389,3.1336879231984794e-06,86.79999686631207
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,10.43,85.4,5.7,323.16005752636624,-38.487290075046076,-1588.4829870938665,-1265.3229295675003,3.2295510523910284e-06,85.39999677044895
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,11.05,85.4,7.0,298.5218552036199,-36.52476472670307,-1422.901025086381,-1124.379169882761,3.3241540277189324e-06,85.39999667584598
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,11.66,86.2,4.1,278.23459691252145,-27.34277309263874,-1009.4703121501025,-731.235715237581,3.4146742157927744e-06,86.19999658532579
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,12.28,86.1,6.2,264.8902442996743,-17.626360271869014,-617.8937735961337,-353.00352929645936,3.504283093587046e-06,86.0999964957169
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,12.89,87.4,2.5,256.55417377812256,-8.645185066521131,-288.71604534831596,-32.1618715701934,3.5902646142032484e-06,87.3999964097354
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,430.4765943012212,13.5,86.5,5.5,254.3431185185185,-3.624680753449269,-115.58075749437228,138.76236102414623,43.28154195296159,43.21845804703841
