galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,0.23,6.81,8.19,409.7760869565217,901.046943919345,2243376.918537106,2243786.6946240626,718.3807763042761,-711.5707763042761
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,0.69,20.0,4.09,824.2576811594204,705.0585066162573,585138.5770871801,585962.8347683395,635.8571820701204,-615.8571820701204
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,1.15,33.0,4.0,1058.4299130434783,314.0456233099381,156378.68980202154,157437.11971506503,425.5028644701758,-392.5028644701758
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,1.59,42.7,4.0,1106.8987421383647,14.349635913750566,5168.046623468583,6274.945365606947,99.88575039171026,-57.18575039171026
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,2.05,49.9,4.0,1071.3445853658538,-101.72477168166283,-28415.514763430772,-27344.17017806492,1.4317821063276352e-06,49.89999856821789
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,2.51,55.5,4.0,1013.3119521912349,-111.60668955372056,-25462.390254641876,-24449.07830245064,1.5842979517754859e-06,55.499998415702045
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,2.97,61.9,4.0,968.6664309764309,-105.55696179359387,-20352.281341346938,-19383.614910370507,1.7233687939614085e-06,61.8999982766312
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,3.42,67.9,4.0,917.2551169590645,-164.64779998542872,-27568.459020099366,-26651.2039031403,1.849324200890693e-06,67.8999981506758
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,3.88,73.1,4.0,818.8369329896908,-215.97613394168002,-31875.477735756675,-31056.640802766982,1.9697715603592207e-06,73.09999803022843
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,4.34,76.1,3.0,718.5570737327189,-197.1997772421067,-26019.524504153876,-25300.96743042116,2.083266665599966e-06,76.09999791673333
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,4.79,77.8,5.34,639.3851356993737,-162.12864002532817,-19382.370526106253,-18742.98539040688,2.1886068628239286e-06,77.79999781139314
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,5.24,79.0,4.0,572.6412977099235,-151.1469584512107,-16517.746265726943,-15945.104968017018,2.2891046284519193e-06,78.99999771089537
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,5.7,78.5,5.6,501.8414035087719,-144.0154562911365,-14468.280312428626,-13966.438908919854,2.3874672772626643e-06,78.49999761253272
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,572.6412977099235,6.16,79.8,7.15,440.1470779220779,-109.70674687407282,-10198.4762820622,-9758.329204140122,2.4819347291981714e-06,79.79999751806527
