galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\DDO154_normalized.csv,structural,113.39115958443993,0.49,13.8,1.6,337.8034693877552,-135.49764584621732,-31355.58200707011,-31017.778537682352,7e-07,13.799999300000001
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\DDO154_normalized.csv,structural,113.39115958443993,0.99,21.6,0.8,270.0546464646465,-146.11639004496158,-16735.6635368591,-16465.608890394455,9.9498743710662e-07,21.599999005012563
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\DDO154_normalized.csv,structural,113.39115958443993,1.48,28.9,0.7,193.1482432432432,-114.68644645983302,-8786.776454526522,-8593.628211283278,1.2165525060596438e-06,28.899998783447494
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\DDO154_normalized.csv,structural,113.39115958443993,1.97,34.3,0.5,157.66192893401015,-63.50585237427337,-3655.33108686148,-3497.6691579274698,1.4035668847618199e-06,34.29999859643311
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\DDO154_normalized.csv,structural,113.39115958443993,2.47,38.2,0.4,130.27744939271255,-41.063919480163136,-1885.1358084768297,-1754.8583590841172,1.5716233645501712e-06,38.19999842837664
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\DDO154_normalized.csv,structural,113.39115958443993,2.96,42.0,0.2,117.00864864864865,-20.71088774998115,-793.3890466194374,-676.3803979707887,1.7204650534085253e-06,41.99999827953495
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\DDO154_normalized.csv,structural,113.39115958443993,3.46,44.6,0.2,109.77367052023122,-20.724501256146816,-679.1835922669565,-569.4099217467252,1.8601075237738273e-06,44.59999813989248
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\DDO154_normalized.csv,structural,113.39115958443993,3.95,46.3,0.2,96.4913924050633,-29.578184663960876,-849.0897866960054,-752.5983942909421,1.987460691435179e-06,46.299998012539305
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\DDO154_normalized.csv,structural,113.39115958443993,4.44,47.4,0.3,80.78704954954955,-29.15194014661038,-744.4982651712475,-663.7112156216979,2.107130750570548e-06,47.39999789286925
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\DDO154_normalized.csv,structural,113.39115958443993,4.94,48.2,0.6,67.63097165991901,-24.319210345453453,-558.2152755564524,-490.5843038965334,2.222611077089287e-06,48.19999777738892
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\DDO154_normalized.csv,structural,113.39115958443993,5.43,47.4,0.7,56.71103130755065,-20.094138207860002,-419.61282361680395,-362.9017923092533,2.3302360395462085e-06,47.39999766976396
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\DDO154_normalized.csv,structural,113.39115958443993,5.92,45.5,1.3,47.93871621621622,-17.90268385986617,-342.90643286213884,-294.9677166459226,2.4331050121192877e-06,45.49999756689499
