galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,0.22,50.2,7.5,5165.827272727273,-4189.8829201101935,-6137120.20190255,-6131954.374629823,4.6904157598234293e-07,50.19999953095843
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,0.66,62.2,7.51,3322.278787878788,-3569.876883011715,-1742989.3193340038,-1739667.040546125,8.124038404635961e-07,62.19999918759616
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,1.11,72.4,5.35,1988.6368468468463,-2390.3376739486202,-693939.6464498888,-691951.0096030419,1.053565375285274e-06,72.39999894643464
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,1.55,73.2,3.31,1194.878258064516,-1368.7498840975804,-284562.59988836653,-283367.721630302,1.2449899597988732e-06,73.19999875501004
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,2.0,72.9,3.21,770.4494499999998,-749.4273162168091,-120749.39015956824,-119978.94070956824,1.414213562373095e-06,72.89999858578645
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,2.45,72.6,2.73,520.3936734693877,-449.5189574666612,-59124.48220805237,-58604.08853458299,1.5652475842498528e-06,72.59999843475241
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,2.89,71.5,3.41,370.3775778546713,-276.72178207217763,-30855.38189029545,-30485.004312440782,1.7e-06,71.4999983
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,3.34,71.1,4.38,274.1112874251497,-178.3013032193858,-17202.57553739151,-16928.46424996636,1.8275666882497065e-06,71.0999981724333
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,3.78,71.4,4.6,211.689417989418,-115.72695845921257,-9865.705838579748,-9654.01642059033,1.944222209522358e-06,71.3999980557778
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,4.22,71.5,5.68,172.27156398104268,-76.84917280303542,-5868.298125298718,-5696.026561317675,2.0542638584174135e-06,71.49999794573614
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,4.66,71.5,6.2,144.0621459227468,-55.46218956949973,-3835.2750666932625,-3691.2129207705157,2.15870331449229e-06,71.49999784129669
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,5.11,71.3,6.43,122.91021526418788,-42.159378763083986,-2658.635046959118,-2535.72483169493,2.260530911091463e-06,71.29999773946909
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,5.56,71.8,9.68,106.11870503597123,-28.98344411706504,-1679.8117815565067,-1573.6930765205354,2.3579652245103193e-06,71.79999764203477
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,322.24443263991054,6.0,71.5,10.5,97.11495000000001,-20.46307962720731,-1099.0189140891218,-1001.9039640891218,2.449489742783178e-06,71.49999755051026
