r_kpc,v_obs,v_model
1.95,32.0,25.38094537388021
3.88,57.6,38.54990752404736
5.83,70.9,38.954764743647644
7.78,77.0,41.38330415041842
9.72,82.5,43.40711704214357
11.66,84.3,42.24899866961596
13.59,83.9,39.06360718974264
