r_kpc,v_obs,v_model
0.28,11.9,16.481233452001938
0.87,34.8,22.768403489485294
1.46,58.5,30.09199357585276
2.05,81.5,36.87527240189738
2.35,91.8,38.18155566675332
4.76,114.0,47.71921311334603
7.86,116.0,53.42541831139519
8.7,117.0,56.16926764576429
10.18,118.0,54.69179304007203
10.47,118.0,54.506667569988096
