r_kpc,v_obs,v_model
0.44,15.7,18.965102213130145
1.32,44.5,30.50569645480029
2.2,69.4,35.83815944086425
3.08,90.0,39.53317689897841
3.96,105.0,40.65377424622278
4.84,113.0,42.98720229057788
5.53,117.0,45.32051728700227
7.48,124.0,54.58192159398364
8.37,127.0,58.27433592677966
9.24,130.0,60.88634218169535
10.13,133.0,62.991922644483864
13.23,142.0,68.82451184209546
