r_kpc,v_obs,v_model
0.09,7.0,42.8332117649636
0.25,14.9,36.81117254719463
0.41,21.1,19.9555968835339
0.58,26.0,7.615773105863907e-07
0.74,27.5,8.602325267042627e-07
0.9,28.8,9.486832980505138e-07
1.08,29.5,5.602117077171065
