r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
3.46,53.7,34.20640437111156,4.19,UGC04278,-7.65,33.34,0.0,833.4364161849712,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,3,2.2226351203858212,0.06746892565441898,0.9040026833131962,0.19472104869206475,0.17602835051518606,0.4422943125977357,1000000.0,2.035724488465934,2.2569756564340944,0.09186351706036745,0.5,929290429.4012578,1.0,0.12725212303764577,0.06133538695856273,0.27582370678568946,0.10850746246804426,0.9239803658122133,3.86672673051297,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,36945.29658506262,357.53423078681107,359.166819575969,-305.466819575969,19.493595628888443
3.74,58.0,34.94243981178189,7.53,UGC04278,-8.9,33.79,0.0,899.4652406417111,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,3,2.2226351203858212,0.06746892565441898,0.9040026833131962,0.19472104869206475,0.17602835051518606,0.4422943125977357,1000000.0,2.035724488465934,2.2569756564340944,0.09186351706036745,0.5,929290429.4012578,1.0,0.12725212303764577,0.06133538695856273,0.27582370678568946,0.10850746246804426,0.9239803658122133,3.86672673051297,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,31620.457590847298,343.8902606788522,345.66094006955564,-287.66094006955564,23.057560188218112
4.29,67.5,35.66106139755237,4.0,UGC04278,-10.37,34.12,0.0,1062.062937062937,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,4,2.288656535534845,0.10959037822223183,0.9579052016465509,0.21645470089009974,0.20734308390347486,0.672445135730593,1000000.0,2.023137544912237,2.317686279048593,0.06737247353224253,0.6162187123547143,1492115874.9628184,1.267142750454309,0.06123070788862206,0.0987300704704791,0.27582370678568946,0.10850746246804426,0.9239803658122133,3.86672673051297,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,36537.78971699746,395.91301808088997,397.51582256046,-330.01582256046,31.838938602447627
4.57,71.3,35.604461799049844,4.0,UGC04278,-8.76,34.51,0.0,1112.4048140043762,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,4,2.288656535534845,0.10959037822223183,0.9579052016465509,0.21645470089009974,0.20734308390347486,0.672445135730593,1000000.0,2.023137544912237,2.317686279048593,0.06737247353224253,0.6162187123547143,1492115874.9628184,1.267142750454309,0.06123070788862206,0.0987300704704791,0.27582370678568946,0.10850746246804426,0.9239803658122133,3.86672673051297,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,32197.670840204788,383.5926951073702,385.24152611022595,-313.94152611022594,35.69553820095015
4.85,75.6,35.01839802161144,4.0,UGC04278,1.41,34.99,0.0,1178.424742268041,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,4,2.288656535534845,0.10959037822223183,0.9579052016465509,0.21645470089009974,0.20734308390347486,0.672445135730593,1000000.0,2.023137544912237,2.317686279048593,0.06737247353224253,0.6162187123547143,1492115874.9628184,1.267142750454309,0.06123070788862206,0.0987300704704791,0.27582370678568946,0.10850746246804426,0.9239803658122133,3.86672673051297,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,28587.31579256427,372.35531632291315,373.9983553358714,-298.39835533587143,40.581601978388555
5.13,80.0,36.532222762925336,4.0,UGC04278,9.52,35.27,0.0,1247.5633528265107,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,4,2.288656535534845,0.10959037822223183,0.9579052016465509,0.21645470089009974,0.20734308390347486,0.672445135730593,1000000.0,2.023137544912237,2.317686279048593,0.06737247353224253,0.6162187123547143,1492115874.9628184,1.267142750454309,0.06123070788862206,0.0987300704704791,0.27582370678568946,0.10850746246804426,0.9239803658122133,3.86672673051297,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,25551.83687024661,362.0509952263149,363.88944261185304,-283.88944261185304,43.467777237074664
5.68,84.8,42.6416228584232,15.7,UGC04278,23.98,35.26,0.0,1266.0281690140846,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,5,2.441815876830285,0.15315934129543995,0.9438991558479563,0.4660130174387698,0.43986929377461376,1.1167131224429532,1000000.0,2.0169472162049273,2.4708648687505232,0.05355776587605202,0.7833323895137054,3359723638.347649,1.9014111892062435,0.0919286334068179,0.15164291217370282,0.27582370678568946,0.10850746246804426,0.9239803658122133,3.86672673051297,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,34613.4547474135,443.40097312174305,445.44666455739537,-360.64666455739535,42.1583771415768
5.86,86.3,44.694300531499536,16.8,UGC04278,27.31,35.38,0.0,1270.9368600682592,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,5,2.441815876830285,0.15315934129543995,0.9438991558479563,0.4660130174387698,0.43986929377461376,1.1167131224429532,1000000.0,2.0169472162049273,2.4708648687505232,0.05355776587605202,0.7833323895137054,3359723638.347649,1.9014111892062435,0.0919286334068179,0.15164291217370282,0.27582370678568946,0.10850746246804426,0.9239803658122133,3.86672673051297,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,32519.689292914103,436.53794709793175,438.8199628053362,-352.5199628053362,41.60569946850046
6.36,90.2,50.74600476884855,8.07,UGC04278,36.83,34.91,0.0,1279.2515723270442,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,5,2.441815876830285,0.15315934129543995,0.9438991558479563,0.4660130174387698,0.43986929377461376,1.1167131224429532,1000000.0,2.0169472162049273,2.4708648687505232,0.05355776587605202,0.7833323895137054,3359723638.347649,1.9014111892062435,0.0919286334068179,0.15164291217370282,0.27582370678568946,0.10850746246804426,0.9239803658122133,3.86672673051297,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,27607.519541428177,419.0272357299501,422.08883103380407,-331.8888310338041,39.45399523115145
6.51,91.3,52.11115043826993,4.0,UGC04278,39.02,34.54,0.0,1280.4439324116745,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,5,2.441815876830285,0.15315934129543995,0.9438991558479563,0.4660130174387698,0.43986929377461376,1.1167131224429532,1000000.0,2.0169472162049273,2.4708648687505232,0.05355776587605202,0.7833323895137054,3359723638.347649,1.9014111892062435,0.0919286334068179,0.15164291217370282,0.27582370678568946,0.10850746246804426,0.9239803658122133,3.86672673051297,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,26349.940713753702,414.17159975852593,417.4370444109346,-326.1370444109346,39.188849561730066
6.69,92.8,51.48213282295131,8.75,UGC04278,38.64,34.02,0.0,1287.270553064275,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,5,2.441815876830285,0.15315934129543995,0.9438991558479563,0.4660130174387698,0.43986929377461376,1.1167131224429532,1000000.0,2.0169472162049273,2.4708648687505232,0.05355776587605202,0.7833323895137054,3359723638.347649,1.9014111892062435,0.0919286334068179,0.15164291217370282,0.27582370678568946,0.10850746246804426,0.9239803658122133,3.86672673051297,2.349887243423467,2.2758237067856895,0.07406353663777754,1.1927075984536688,9.194123559556315,10.850746246904427,1.546690692205588,1.0,1840379.560412453,24951.08203000157,408.561793099539,411.7926040869487,-318.9926040869487,41.31786717704869
