r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
9.93,377.0,10.3,322.1238772773562,330.0082477757185,10967.31556898288,-763.6240201309583,-759.271350762112,-140.63835117283227,93.83726052288733,2.2114127901596694,0.48456511606386776,0.2,0.35888110899772147,-1352.063080689068,-485.2298978325685,-517.7896563748989,10449.525912607982,0.04721206872530241,20.158502000408163
10.05,377.0,19.7,322.09851823894564,330.60639875840275,10875.680686567164,-716.3713915281344,-727.4565345969421,-140.63022383982783,99.9180882654005,2.3041952493560798,0.521678099742432,0.21998022977663156,0.42345783719212776,-1377.844859176101,-583.4592040530035,-552.5507908731938,10323.12989569397,0.05080608807829966,20.158502000408163
10.35,378.0,10.8,323.35782777941876,332.2614177120179,10666.439584541064,-789.1133018895507,-642.8376880495747,-140.58358075753762,103.53860660640335,2.361787364326367,0.5447149457305468,0.24224287752917784,0.46577054892164205,-1265.821509205291,-589.5823791793698,-563.9966100266438,10102.442974514419,0.052875807860389284,20.158502000408163
15.07,367.0,10.7,310.8897797744921,322.7986708460864,6914.33191108162,-604.5499393051084,-532.0031531923877,-140.34412641843417,106.62133662907645,2.4124094157267635,0.5649637662907054,0.2626876805923083,0.4958254481761548,-1049.6025097397956,-520.419634798551,-500.76487934756557,6413.567031734055,0.07242418874121276,20.158502000408163
20.09,364.0,6.67,296.4611074533615,309.82655567268597,4778.123175709307,-340.5297873941214,-418.77544344012455,-138.73210068015237,108.53656414104863,2.444664508342112,0.5778658033368448,0.27614230633245246,0.5108735731013658,-772.0558617151144,-394.42293670825444,-403.35024228603515,4374.772933423272,0.08441604108001219,20.158502000408163
25.12,375.0,6.19,282.9632422210363,296.174322992389,3492.0075477707,-209.45134584502344,-284.0766081057782,-131.9473931177798,109.22423302379688,2.4564057170516223,0.5825622868206489,0.2811225893436391,0.5095320701271862,-584.7972072423961,-297.9729316108152,-304.57934521334073,3187.4282025573593,0.08722184618638193,20.158502000408163
30.14,383.0,3.82,271.5122995876113,283.84565119092457,2673.1371499668217,-150.23284276681852,-178.85163558210655,-118.08000913752363,110.05613271073314,2.470726691466684,0.5882906765866736,0.2872568525001388,0.5098862737989062,-438.5379840015557,-223.60449858183756,-227.25364540966163,2445.88350455716,0.08501383679938841,20.158502000408163
35.17,378.0,2.21,252.7622398683666,264.0318734547024,1982.1674779641737,-115.61912521781879,-121.71534282202687,-98.82094303280115,110.58579794663672,2.47991310947761,0.591965243791044,0.2912263254774857,0.5059975885083261,-319.61275360464583,-161.7232825804566,-165.59796123759716,1816.5695167265765,0.08354387965626295,20.158502000408163
40.19,364.0,4.0,236.7595526694104,246.4421209939567,1511.1649415277432,-78.42507668675067,-87.90325259749397,-78.66244103239299,110.84072546629727,2.4843538151164557,0.5937415260465824,0.29315484714746615,0.4983632401616338,-225.280058593065,-112.27129994424259,-116.41286936503288,1394.7520721627102,0.07703518402653181,20.158502000408163
45.21,349.0,3.0,224.56979123422406,232.41340451875834,1194.779708029197,-54.84832359372288,-63.69450458204652,-60.416633517518875,110.87675561768386,2.4849824617209353,0.5939929846883741,0.29342836739016565,0.48783287445642737,-154.96826483813493,-75.59861408551227,-79.28333255954499,1115.496375469652,0.06635811775739292,20.158502000408163
50.24,338.0,3.08,213.46569949135613,219.60726285803938,959.939289410828,-40.390894722358965,-45.05906398937129,-45.225754893004904,110.85326773938344,2.484572621348534,0.5938290485394137,0.2932500340352839,0.476525832876989,-105.09289940926358,-50.07948142045696,-52.94078504510425,906.9985043657238,0.05515013879429517,20.158502000408163
55.26,332.0,2.19,204.07588682917213,208.7867768801463,788.8512160694896,-29.189102689581294,-33.022906345353064,-33.56640978334458,110.82563059634407,2.4840905182397544,0.5936362072959018,0.2930403258830727,0.46520425161971096,-71.28009889149843,-33.159805060198515,-35.19635568018333,753.6548603893064,0.04461722941311014,20.158502000408163
60.28,330.0,1.61,196.90316463343,200.49830049155028,666.8806984074319,-22.441922254442616,-24.950334864808955,-25.41837032410205,110.82641667430921,2.484104228547977,0.5936416914191908,0.29304628864911864,0.4542326847062651,-49.20639535252346,-22.351153065694618,-23.70126505209616,643.1794333553357,0.035540487389568796,20.158502000408163
65.31,329.0,2.2,188.98863699231768,191.80659373441782,563.3098974123412,-18.24428846665958,-19.25347519436783,-19.775324113839353,110.86287156100741,2.4847401855747084,0.5938960742298834,0.29332293956267885,0.4436482092040693,-35.146984196786406,-15.592896597828013,-16.43032441871047,546.8795729936307,0.029167469796262994,20.158502000408163
70.33,330.0,3.53,182.12935074735634,184.4081218384917,483.5255993175031,-14.485466191002306,-15.563229648786209,-15.939239817297588,110.92829403946307,2.4858821341563715,0.5943528536625486,0.29382002929056006,0.4333900263036129,-26.181785599414063,-11.346924749605614,-11.876226309490225,471.6493730080129,0.024561732256272534,20.158502000408163
75.35,332.0,13.4,175.5284357459432,177.4456051864909,417.8758168546782,-11.906596370153343,-13.22242019023232,-13.459232120425723,111.05391968808253,2.4880772773049054,0.5952309109219622,0.29477674622479266,0.4237553250435779,-20.504421035763617,-8.688857600840388,-8.980903046878376,408.8949138077998,0.02149179896189495,20.158502000408163
80.38,333.0,15.3,169.24683234377372,171.0187501416146,363.86430579746207,-10.737874961673183,-11.721137489235039,-12.190585610984444,109.03369761561673,2.4531438458424497,0.5812575383369799,0.2797345720398677,0.3916284007659757,-17.63642978137737,-6.906926790502246,-7.500903727277355,356.3634020701847,0.020614563197777873,20.158502000408163
