galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,rho_eff_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,sigma_desc_i,a_i,psi_i,g_bar_internal_km2s2_per_kpc,g_scale_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
NGC5985,1,3.54,8.02,5.779999999999999,4.4799999999999995,0.35,56.944759766380855,21661060081.70364,66742526299.31807,45081466217.614426,791670144.936316,171.006515332304,254.42857142857142,6.155714285714285,7,34.72,3.262551130263535,3.186784812874047,0.0757663173894878,0.6094345416070343,1.0,0.8878509047679934,0.5,0.16647465437788017,1.1811273807415945,0.10567680229350747,0.16647465437788017,0.6852573631572181,5059.382056418257,5060.366838590896,105.14933338292693,5164.531389801184,172.77439461057543
NGC5985,2,8.79,12.56,10.675,3.7700000000000014,0.35,88.5028276618905,78308902366.47595,148246173153.12344,69937270786.64749,790226398.7974547,212.8164177014081,298.6666666666667,9.28,6,34.72,3.2623566750072137,3.186784812874047,0.07557186213316669,0.6078704197903446,1.0,0.8876690242672166,0.5,0.30745967741935487,1.2461020056737468,0.10540759743077222,0.30745967741935487,0.8817554096233646,4242.700481804235,4243.684365607602,171.37866342590226,4414.079145230137,217.0720960310922
NGC5985,3,13.39,17.89,15.64,4.5,0.35,154.77370367175473,161749672306.3259,213333373510.7222,51583701204.3963,333284659.99492663,228.5514375976832,294.42857142857144,6.645714285714286,7,34.72,3.1759469687275304,3.186784812874047,-0.010837844146516673,-0.08717536772293058,1.0,0.7692048456061867,0.5,0.4504608294930876,1.2581312187248568,-0.015171817540865613,0.4504608294930876,0.9561946796588295,3339.8823291539434,3340.5212921485636,-28.723332558000482,3311.158996595943,227.56653248393215
NGC5985,4,18.72,22.52,20.619999999999997,3.8000000000000007,0.35,172.31384377527726,215995614286.27893,237485267885.1685,21489653598.889557,124712287.34770286,217.7049921384439,290.5,4.056666666666667,6,34.72,3.097158081006417,3.186784812874047,-0.08962673186763004,-0.7209222796284958,1.0,0.5549865066111515,0.5,0.5938940092165899,1.213848840979769,-0.12482301570998595,0.5938940092165899,0.9838203338328041,2298.519088360811,2298.909949655903,-206.86650789333115,2091.6525804674798,207.67733677327294
NGC5985,5,23.23,34.72,28.975,11.489999999999998,0.35,732.1353659290378,240994181452.99484,290991984122.4299,49997802669.43503,68290380.43530473,203.18735566590126,291.85714285714283,4.497142857142857,7,34.72,3.0624624907593576,3.186784812874047,-0.12432232211468941,-1.0,1.0,0.4057889717681003,0.5,0.8345334101382489,1.1853497942731737,-0.17231473015000723,0.8345334101382489,0.99695726957331,1424.8525108714912,1425.1417438503045,-242.92416703441006,1181.9283438370812,185.05775791000883
