galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode
ESO116-G012,0.25,20.9,3.4,0.3448846046915947,1201.5091999999997,1936.088477048335,3137.597677048335,17.33139636613276,22.000502704758446,28.00713157861911,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,0.83,40.0,3.29,0.2509149220552756,1476.4356626506026,424.26753227988166,1900.7031949304842,35.00630800298712,18.76544835042056,39.71880728058563,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,1.38,51.5,2.96,0.005305073399836772,1911.7377536231888,5.395152328708624,1917.1329059518976,51.36339260601854,2.728609575153232,51.43581835854873,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,1.85,67.9,3.45,0.17614988689275832,2073.3475675675672,133.62940688422273,2206.97697445179,61.93297183245771,15.723053225624216,63.89763221541008,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,2.68,80.2,2.93,0.4683324463738005,1423.9894402985074,245.2510376468751,1669.2404779453825,61.77614183485401,25.6373317818689,66.88471036712072,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,3.19,83.3,3.08,0.43856387340848124,1338.141473354232,192.94501897175417,1531.086492325986,65.33506944972203,24.809163841610943,69.8868078432539,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,3.68,91.4,2.83,0.5200363026546592,1263.819483695652,198.32489989912057,1462.1443835947725,68.19718249312064,27.015470227792886,73.35319578333832,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,4.13,102.0,5.4,0.6528529504902243,1185.491162227603,221.8486141399984,1407.3397763676012,69.97198367918405,30.26937026761861,76.23852881842745,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,5.23,105.0,4.21,0.7096852312777442,921.5539770554492,190.4388188571294,1111.9927959125787,69.42425584765024,31.55938881890438,76.26088330607499,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,6.05,109.0,2.1,0.8428599453683508,719.8357851239671,195.52011389462655,915.3558990185936,65.99247305564477,34.39326517012438,74.41708936166808,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,6.81,108.0,2.1,0.9066451048123976,576.176798825257,186.84505554551825,763.0218543707753,62.639955300111765,35.67092412967428,72.08452558118823,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,7.56,109.0,2.1,0.9406908663078923,504.83096560846565,174.62906643496038,679.460032043426,61.778006604292436,36.3344979633447,71.67089954959614,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,8.32,110.0,2.1,0.9643284704430897,452.3871754807692,162.6646050798191,615.0517805605883,61.35031621760397,36.7881708469461,71.53482238926783,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,9.09,111.0,2.33,0.9964092789062815,403.5628712871287,153.83858637180364,557.4014576589324,60.56720647347044,37.3950899199306,71.18131250630108,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
ESO116-G012,9.86,112.0,4.74,1.089623714472701,333.2437322515214,155.09258414003634,488.3363163915577,57.32175154337139,39.10515157393918,69.3901727885207,,1756.8388255809161,1403.4320833048191,True,3.1683409996030982,0.7988394056812584,formula
