galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,v_obs_segment_kms,v_vis_segment_kms,v_err_segment_kms,mass_bar_segment_msun,n_points,density_ref_gal_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_density_eff_msun_per_kpc3,alpha_geom_i,alpha_dens_i,Dw_i,sigma_i,beta_i,ell_info_kpc,c_info_gal,tau_struct_gal,S_i,I_int_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,eta_obs_i,I_ext_i,DeltaD_i
UGC06917,1,1.74,5.24,3.49,3.5,1.95,81.17999999999999,61.92095464486067,3.9799999999999995,3111289038.4167104,5,130149362.79198126,23.819250000000004,130620781.02445333,2.163882616002409,2.2568794830458025,2.2103810495241056,0.07270884445441439,0.018624639235172172,3.93,1.0,2.0,176883.5263948763,195929.83160592447,0.5,0.47047199838403736,0.5000484607286599,0.5053676510265961,0.5,0.6186999607215758,121221.77911877044,0.38130003927842415
UGC06917,2,6.11,10.47,8.290000000000001,4.36,1.95,105.0,68.8610731755489,4.316666666666666,9139906423.706614,6,130149362.79198126,70.48158000000001,129677944.5595092,2.0795574852306355,2.1957869249087474,2.1376722050696912,0.07270884445441439,0.006851621873854858,3.93,1.0,2.0,64602.116692345175,116751.76445957547,0.5,0.5264088047040548,0.4999515298757499,0.4945145735538234,0.5,0.6267893430753475,73178.76174850501,0.3732106569246525
