galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC2841,1,3.44,6.51,4.975,0.35,2.017401371616038,282.98789495077904,305.2,9.407,10,63.64,3.44,2.917770732084279,0.3427274079501306,0.0,1.0,4.069908294198271,4.069908294198271,7.072269601919259e-07,0.0018757542821368769,282.98789495699566
NGC2841,2,6.86,9.93,8.395,0.35,2.0092198141819666,287.1012252081233,320.4,12.484,10,63.64,3.44,2.917770732084279,0.3427274079501306,0.00818155743407134,0.9764107713520567,3.9417353886885658,8.011643682886836,4.889231257319752e-07,0.002025958943443803,287.10122521527154
NGC2841,3,10.27,22.51,16.39,0.35,2.004143677095796,255.45435211970735,313.3,7.552,10,63.64,3.44,2.917770732084279,0.3427274079501306,0.005076137086170718,0.9852981391953438,3.9575405037370754,11.969184186623911,1.9163154351282902e-07,0.0017722418001433291,255.4543521258549
NGC2841,4,24.59,43.08,33.835,0.35,2.00176700528791,173.643980848759,284.1,3.818,10,63.64,3.44,2.917770732084279,0.3427274079501306,0.0023766718078856996,0.9930894053002588,3.979379898853852,15.948564085477763,5.991693384086754e-08,0.0014238291528500717,173.6439808545965
NGC2841,5,45.16,63.64,54.4,0.35,2.00101814042047,139.79052367963587,284.1,5.090000000000001,10,63.64,3.44,2.917770732084279,0.3427274079501306,0.00074886486744008,0.9978173694172384,3.995334184800537,19.9438982702783,2.8984953337756356e-08,0.0012556995904968455,139.79052368527567
