galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
NGC3917,0.87,24.3,3.9,0.0,1460.0110344827588,0.0,1460.0110344827588,35.64,0.0,35.64,,1205.919317266551,1205.919317266551,formula
NGC3917,1.74,49.6,3.9,0.08235870109381803,1298.8802298850574,57.079280801159186,1355.9595106862166,47.54,9.965839081282468,48.57334195414206,,1205.919317266551,1205.919317266551,formula
NGC3917,2.61,73.6,5.2,0.34709759521692685,1401.0041762452108,160.37229695358548,1561.3764731987962,60.47,20.459024782448896,63.83723517704114,,1205.919317266551,1205.919317266551,formula
NGC3917,3.5,101.0,4.4,0.5168453899855137,1568.3150857142857,178.0782399496271,1746.3933256639127,74.08847953629498,24.965452926468103,78.18168992688567,,1205.919317266551,1205.919317266551,formula
NGC3917,4.37,107.0,3.5,0.38005803876747835,1695.329633867277,104.87856536204619,1800.208199229323,86.0731694548307,21.40839392930123,88.6956020929569,,1205.919317266551,1205.919317266551,formula
NGC3917,5.24,115.0,3.5,0.3003982115606558,1806.1437022900761,69.13282560941202,1875.2765278994882,97.28408400144393,19.033024094802144,99.12844700787619,,1205.919317266551,1205.919317266551,formula
NGC3917,6.11,123.0,3.9,0.28484024844448613,1806.0864157119474,56.21838918726832,1862.3048048992157,105.04850308309966,18.53360078166705,106.67090680187457,,1205.919317266551,1205.919317266551,formula
NGC3917,6.98,130.0,3.9,0.31402794960013547,1703.70664756447,54.253921287164786,1757.9605688516347,109.04986198982556,19.46001979917827,110.77258131227426,,1205.919317266551,1205.919317266551,formula
NGC3917,7.85,134.0,3.5,0.32921726541129276,1579.3011464968154,50.57445349517798,1629.8755999919933,111.3441242275496,19.925096234074932,113.11287928409013,,1205.919317266551,1205.919317266551,formula
NGC3917,8.72,136.0,3.9,0.3606071555050342,1407.3666628440367,49.8696255467963,1457.236288390833,110.78013043863056,20.85337226369068,112.72577537887271,,1205.919317266551,1205.919317266551,formula
NGC3917,9.6,137.0,4.0,0.36652799860080365,1287.4145208333334,46.04199935747463,1333.456520190808,111.17184625614527,21.023871999033776,113.14231124487318,,1205.919317266551,1205.919317266551,formula
NGC3917,10.47,136.0,3.5,0.3704180642855779,1157.4616427889205,42.66421195668209,1200.1258547456025,110.08461927081366,21.135143699214858,112.09512790120031,,1205.919317266551,1205.919317266551,formula
NGC3917,11.35,137.0,3.5,0.40758201287065726,1032.282731277533,43.304935919921554,1075.5876671974545,108.24236231716306,22.17004787299995,110.48945661324935,,1205.919317266551,1205.919317266551,formula
NGC3917,12.19,137.0,3.5,0.4416805964205911,918.5211894995899,43.69410691430699,962.2152964138969,105.81480661986771,23.07880333304572,108.30237515071127,,1205.919317266551,1205.919317266551,formula
NGC3917,13.12,137.0,5.0,0.49972938721553506,788.365762195122,45.93241779336814,834.2981799884901,101.70230479197608,24.548591027775707,104.62309554514715,,1205.919317266551,1205.919317266551,formula
NGC3917,13.94,138.0,5.0,0.5570326976214467,694.4821879483503,48.18769658614061,742.669884534491,98.39248802627161,25.91787974373676,101.74879945439555,,1205.919317266551,1205.919317266551,formula
NGC3917,14.86,137.0,7.5,0.6111940410716504,593.6492934051143,49.599643386709886,643.2489367918242,93.92352474220715,27.148677697569525,97.76849799770123,,1205.919317266551,1205.919317266551,formula
