galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,shell_geom_kpc3,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC2683,1,2.89,14.43,8.66,11.54,0.35,219.77162204634766,2.0088808980978237,205.08057127289626,195.8,7.4,5,34.62,2.89,2.4831750476237224,0.4027102321912228,0.0,1.0,4.035602462742318,88691089917.11145,88691089917.11145,5086.330338518576,209.8752504026401,293.43766194063835
NGC2683,2,17.31,34.62,25.964999999999996,17.31,0.35000000000000003,988.4012990358115,2.0024084971573783,122.61999609272766,162.5,10.333333333333334,6,34.62,2.89,2.4831750476237224,0.4027102321912228,0.006472400940445322,0.9840563625918283,3.9457115465470944,389994641822.7749,478685731739.88635,3053.754946227396,281.58612746155364,307.1260500520509
