galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
UGC08550,0.49,25.0,2.04,0.53927527349675,616.4448979591835,2201.123565292857,2817.5684632520406,17.379815879346936,32.841293320962556,37.156541106425664,2000.0,structural
UGC08550,0.97,42.5,2.7,0.6362687395955918,752.2680412371134,1311.8943084445193,2064.162349681633,27.012959852633696,35.67264328853672,44.746368335220055,2000.0,structural
UGC08550,1.47,48.0,2.15,0.6311275147508402,639.47768707483,858.6768908174697,1498.1545778922996,30.659944553113597,35.528228628819654,46.92853321276599,2000.0,structural
UGC08550,1.95,49.2,2.08,0.6579861480686632,480.7570256410257,674.8575877627314,1155.6146134037572,30.61823312995053,36.276332451576835,47.47050132595322,2000.0,structural
UGC08550,2.44,50.4,2.06,0.7736337878456017,318.3108606557377,634.1260556111489,952.4369162668866,27.868952258741267,39.335322239575,48.20732388020728,2000.0,structural
UGC08550,2.92,51.6,2.04,0.8877051456006139,217.43356164383562,608.017223014119,825.4507846579547,25.197341129571587,42.13561784525329,49.09497215806551,2000.0,structural
UGC08550,3.41,53.2,2.0,0.9490232720127926,172.39671554252197,556.6118897435733,729.0086052860953,24.24608834430824,43.56657599611869,49.85899461507006,2000.0,structural
UGC08550,3.89,55.1,2.05,0.9911945228438501,147.25413881748074,509.6115798683034,656.8657186857841,23.9336290603828,44.524027734333515,50.54906176861941,2000.0,structural
UGC08550,4.39,57.8,2.24,0.9849184721804383,145.65952164009116,448.71001010498327,594.3695317450745,25.287255683446556,44.38284515847172,51.08113393769638,2000.0,structural
UGC08550,4.88,57.3,2.0,0.9247249783001734,147.64805327868854,378.9856468443334,526.633700123022,26.842550176911285,43.00523173522434,50.694895764764595,2000.0,structural
UGC08550,5.36,57.5,2.0,0.9231234264508075,135.85569029850745,344.44903972045057,480.304730018958,26.984930980085906,42.967974735861304,50.73887417849962,2000.0,structural
